keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1, w2
F10800#F10326,         53,         44,        99,            0,         400, 10,   106
F10800#F10061,         52,         72,       125,            0,         400, 10,   107
F10800#F10151,         50,         79,       130,            0,         400, 10,   108
F10800#F10303,         56,         72,       129,            0,         400, 10,   109
F10800#F10235,         56,         74,       132,            0,         400, 10,   110
F10800#F10270,         55,         86,       142,            0,         400, 10,   111
F10800#F10022,         63,         43,       108,            0,         400, 10,   112
F10800#F10319,         60,         76,       138,            0,         400, 10,   113
F10800#F10369,         63,         73,       137,            0,         400, 10,   114
F10800#F10066,         55,         82,       138,            0,         400, 10,   115
F10800#F10161,         58,         73,       133,            0,         400, 10,   116
F10800#F10198,         60,         77,       138,            0,         400, 10,   117
F10800#F10268,         62,        117,       179,            0,         400, 10,   118
F10800#F1028 ,         71,         95,       167,            0,         400, 10,   119
F10800#F10228,         82,         45,       128,            0,         400, 10,   120
F10800#F11913,         96,         53,       151,            0,         400, 10,   121
F10800#F10088,         61,         82,       144,            0,         400, 10,   122
F10800#F10366,         56,         95,       151,            0,         400, 10,   123
F10800#F10989,         59,         83,       143,            0,         400, 10,   124
F10800#F10069,        100,        100,       201,            0,         400, 10,   125
F10800#F10316,         57,         79,       137,            0,         400, 10,   126
F10800#F10080,         74,         79,       154,            0,         400, 10,   127
F10800#F10086,         63,         55,       120,            0,         400, 10,   128
F10800#F10697,         64,         54,       118,            0,         400, 10,   129
F10800#F10707,         63,         91,       155,            0,         400, 10,   130
F10800#F10277,         57,         72,       130,            0,         400, 10,   131
F10800#F10079,         62,         83,       146,            0,         400, 10,   132
F10800#F10098,         62,         80,       142,            1,         400, 10,   133
F10800#F10045,         68,         46,       115,            0,         400, 10,   134
F10800#F10183,         67,         79,       147,            0,         400, 10,   135
F10800#F10290,         58,         85,       144,            0,         400, 10,   136
F10800#F10353,         71,         88,       160,            0,         400, 10,   137
F10800#F10608,         56,         80,       137,            0,         400, 10,   138
F10800#F1024 ,        104,         83,       188,            0,         400, 10,   139
F10800#F10175,         63,         96,       161,            0,         400, 10,   140
F10800#F10039,        101,         93,       195,            0,         400, 10,   141
F10800#F10281,         72,         72,       145,            0,         400, 10,   142
F10800#F10808,         66,         74,       141,            0,         400, 10,   143
F10800#F10042,         62,         85,       148,            1,         400, 10,   144
F10800#F10488,         69,         71,       140,            0,         400, 10,   145
F10800#F10239,         63,         52,       116,            0,         400, 10,   146
F10800#F10552,        104,         45,       150,            0,         400, 10,   147
F10800#F10822,         60,         82,       143,            0,         400, 10,   148
F10800#F10186,         66,         48,       115,            0,         400, 10,   149
F10800#F10263,         63,         94,       158,            0,         400, 10,   150
F10800#F10685,         60,         81,       141,            0,         400, 10,   151
F10800#F10097,         50,         83,       134,            0,         400, 10,   152
F10800#F10041,         69,        111,       181,            0,         400, 10,   153
F10800#F10231,         65,         56,       122,            0,         400, 10,   154
F10800#F10383,         69,         49,       120,            0,         400, 10,   155
F10800#F10392,         59,         78,       138,            0,         400, 10,   156
F10800#F10106,         61,         78,       139,            0,         400, 10,   157
F10800#F10019,         57,         41,        99,            0,         400, 10,   158
F10800#F10082,         96,         89,       186,            0,         400, 10,   159
F10800#F10592,         61,         74,       136,            0,         400, 10,   160
F10800#F10011,         56,         86,       143,            0,         400, 10,   161
F10800#F10048,         65,         77,       143,            0,         400, 10,   162
F10800#F1033 ,         57,         76,       134,            0,         400, 10,   163
F10800#F10040,         59,         72,       131,            0,         400, 10,   164
F10800#F10631,         57,         84,       143,            0,         400, 10,   165
F10800#F10065,         61,         67,       129,            0,         400, 10,   166
F10800#F10233,         67,         45,       114,            0,         400, 10,   167
F10800#F10250,         61,         78,       140,            0,         400, 10,   168
F10800#F10639,         63,         97,       161,            0,         400, 10,   169
F10800#F10622,         54,         71,       126,            0,         400, 10,   170
F10800#F1106 ,         95,         47,       143,            0,         400, 10,   171
F10800#F10260,         63,         64,       130,            0,         400, 10,   172
F10800#F10157,         60,         82,       143,            0,         400, 10,   173
F10800#F10984,         58,         84,       142,            0,         400, 10,   174
F10800#F10110,         56,         90,       147,            0,         400, 10,   175
F10800#F1049 ,         67,         79,       147,            0,         400, 10,   176
F10800#F10062,         61,         36,        98,            0,         400, 10,   177
F10800#F10090,         57,         47,       106,            0,         400, 10,   178
F10800#F10197,         57,         80,       138,            0,         400, 10,   179
F10800#F10180,         60,         76,       137,            0,         400, 10,   180
F10800#F10194,         60,         81,       142,            0,         400, 10,   181
F10800#F10116,         62,         79,       142,            0,         400, 10,   182
F10800#F10423,         58,         81,       140,            0,         400, 10,   183
F10800#F10584,         66,         78,       145,            0,         400, 10,   184
F10800#F10435,         59,         87,       147,            0,         400, 10,   185
F10800#F10017,         62,         43,       106,            0,         400, 10,   186
F10800#F10027,         61,         64,       126,            0,         400, 10,   187
F10800#F10095,         55,         44,       101,            0,         400, 10,   188
F10800#F10049,         55,         90,       146,            0,         400, 10,   189
F10800#F10181,         55,         84,       139,            0,         400, 10,   190
F10800#F10324,        103,         91,       194,            1,         400, 10,   191
F10800#F10764,         66,         54,       120,            0,         400, 10,   192
F10800#F11431,         56,         93,       150,            0,         400, 10,   193
F10800#F10360,         55,         75,       131,            0,         400, 10,   194
F10800#F10688,         64,         74,       139,            0,         400, 10,   195
F10800#F10067,         98,         76,       174,            0,         400, 10,   196
F10800#F10252,         58,         81,       140,            0,         400, 10,   197
F10800#F10227,         59,         85,       145,            0,         400, 10,   198
F10800#F1009 ,         57,         80,       138,            0,         400, 10,   199
F10800#F10109,         57,         44,       102,            0,         400, 10,   200
F10800#F10074,         60,         70,       132,            0,         400, 10,   201
F10800#F10084,         51,         44,        98,            0,         400, 10,   202
F10800#F10318,         54,         93,       148,            0,         400, 10,   203
F10800#F10119,         61,         71,       134,            0,         400, 10,   204
F10800#F10185,         94,         53,       151,            0,         400, 10,   205
F10800#F11093,         59,         84,       144,            0,         400, 10,   206
F10800#F10288,         66,         51,       118,            0,         400, 10,   207
F10800#F10412,         64,         51,       115,            0,         400, 10,   208
F10800#F10929,         62,         93,       155,            0,         400, 10,   209
F10800#F10871,         54,         90,       144,            0,         400, 10,   210
F10800#F10243,         58,         94,       153,            0,         400, 10,   211
F10800#F10008,         58,         47,       106,            0,         400, 10,   212
F10800#F1017 ,         90,         49,       141,            0,         400, 10,   213
F10800#F10245,         57,         85,       142,            0,         400, 10,   214
F10800#F10913,         61,         83,       146,            0,         400, 10,   215
F10800#F10070,         65,         96,       162,            0,         400, 10,   216
F10800#F10522,         66,         84,       150,            0,         400, 10,   217
F10800#F10587,         57,         91,       150,            0,         400, 10,   218
F10800#F11237,         66,         81,       147,            0,         400, 10,   219
F10800#F11664,         60,         49,       110,            0,         400, 10,   220
F10800#F10001,         56,         75,       132,            0,         400, 10,   221
F10800#F10125,         64,         68,       133,            0,         400, 10,   222
F10800#F11102,         63,         83,       147,            0,         400, 10,   223
F10800#F10425,         60,         88,       150,            0,         400, 10,   224
F10800#F10718,         62,         94,       158,            0,         400, 10,   225
F10800#F10689,         62,         42,       106,            0,         400, 10,   226
F10800#F10167,         67,         94,       163,            0,         400, 10,   227
F10800#F1015 ,         55,         86,       142,            0,         400, 10,   228
F10800#F10215,         72,         80,       153,            0,         400, 10,   229
F10800#F10518,         59,         87,       147,            0,         400, 10,   230
F10800#F10050,         58,         80,       138,            0,         400, 10,   231
F10800#F10665,         64,         51,       119,            0,         400, 10,   232
F10800#F10477,         65,         91,       157,            0,         400, 10,   233
F10800#F10173,         53,         93,       150,            0,         400, 10,   234
F10800#F10007,         69,         93,       163,            0,         400, 10,   235
F10800#F11813,         65,         83,       149,            0,         400, 10,   236
F10800#F10229,         61,         78,       142,            0,         400, 10,   237
F10800#F10209,        102,         50,       153,            0,         400, 10,   238
F10800#F11048,         58,         82,       141,            0,         400, 10,   239
F10800#F10446,         67,         49,       117,            0,         400, 10,   240
F10800#F10026,         61,         48,       111,            0,         400, 10,   241
F10800#F10322,         59,         71,       131,            0,         400, 10,   242
F10800#F10232,         95,         93,       189,            0,         400, 10,   243
F10800#F10000,         53,         75,       129,            0,         400, 10,   244
F10800#F10123,         61,         82,       144,            0,         400, 10,   245
F10800#F10208,         56,         75,       132,            0,         400, 10,   246
F10800#F10009,         64,         84,       149,            0,         400, 10,   247
F10800#F11541,         70,         82,       153,            0,         400, 10,   248
F10800#F11400,         62,         51,       114,            0,         400, 10,   249
F10800#F10172,         84,         51,       136,            0,         400, 10,   250
F10800#F10101,         74,         50,       125,            0,         400, 10,   251
F10800#F11925,         71,         86,       158,            0,         400, 10,   252
F10800#F10799,         67,        102,       170,            0,         400, 10,   253
F10800#F1082 ,         73,         96,       170,            0,         400, 10,   254
F10800#F1077 ,         78,         97,       176,            0,         400, 10,   255
F10800#F10524,         64,         87,       152,            1,         400, 10,   256
F10800#F11045,         57,         90,       148,            0,         400, 10,   257
F10800#F1027 ,         50,         94,       145,            0,         400, 10,   258
F10800#F10448,         63,        102,       166,            0,         400, 10,   259
F10800#F10127,         60,         88,       149,            0,         400, 10,   260
F10800#F10134,         65,         43,       110,            0,         400, 10,   261
F10800#F1130 ,         59,         77,       137,            0,         400, 10,   262
F10800#F10258,         58,         50,       109,            0,         400, 10,   263
F10800#F11386,         52,         85,       138,            0,         400, 10,   264
F10800#F10156,         54,         87,       142,            0,         400, 10,   265
F10800#F1018 ,         60,         69,       129,            0,         400, 10,   266
F10800#F10078,         56,         70,       127,            0,         400, 10,   267
F10800#F11186,         58,         78,       137,            0,         400, 10,   268
F10800#F10025,         53,         83,       137,            0,         400, 10,   269
F10800#F10882,         65,         82,       148,            0,         400, 10,   270
F10800#F10935,         67,         96,       163,            0,         400, 10,   271
F10800#F10212,         55,         84,       140,            0,         400, 10,   272
F10800#F10129,         55,         87,       144,            0,         400, 10,   273
F10800#F10332,         99,         77,       177,            0,         400, 10,   274
F10800#F10321,         54,         83,       137,            0,         400, 10,   275
F10800#F10076,         61,         75,       137,            0,         400, 10,   276
F10800#F11545,         56,         87,       144,            0,         400, 10,   277
F10800#F11096,         57,         89,       147,            0,         400, 10,   278
F10800#F10060,         62,         44,       108,            0,         400, 10,   279
F10800#F10164,         54,         75,       129,            0,         400, 10,   280
F10800#F10389,         68,         76,       145,            0,         400, 10,   281
F10800#F10133,         54,         78,       132,            0,         400, 10,   282
F10800#F10248,         62,         48,       111,            0,         400, 10,   283
F10800#F11487,         63,         73,       137,            0,         400, 10,   284
F10800#F1016 ,        105,         46,       152,            0,         400, 10,   285
F10800#F10442,         94,         89,       184,            0,         400, 10,   286
F10800#F11185,         66,         80,       147,            1,         400, 10,   287
F10800#F10242,         95,         86,       183,            0,         400, 10,   288
F10800#F11334,         63,         50,       114,            0,         400, 10,   289
F10800#F10291,         49,         73,       123,            0,         400, 10,   290
F10800#F11405,         63,         81,       145,            0,         400, 10,   291
F10800#F1069 ,         57,         92,       150,            0,         400, 10,   292
F10800#F11584,         59,         74,       136,            0,         400, 10,   293
F10800#F10733,         59,         43,       103,            0,         400, 10,   294
F10800#F10476,         58,         88,       146,            0,         400, 10,   295
F10800#F10842,         65,         46,       112,            0,         400, 10,   296
F10800#F11211,         61,         56,       119,            0,         400, 10,   297
F10800#F10128,         63,         76,       140,            0,         400, 10,   298
F10800#F10105,         60,         79,       140,            0,         400, 10,   299
F10800#F10273,         58,         75,       134,            0,         400, 10,   300
F10800#F10284,         59,         85,       145,            0,         400, 10,   301
F10800#F10028,         64,         76,       141,            0,         400, 10,   302
F10800#F10554,         66,         70,       139,            0,         400, 10,   303
F10800#F10058,         68,         69,       138,            0,         400, 10,   304
F10800#F10439,         61,         95,       157,            0,         400, 10,   305
F10800#F11134,         64,         74,       139,            0,         400, 10,   306
F10800#F11785,         57,         92,       150,            0,         400, 10,   307
F10800#F10093,         57,         74,       133,            0,         400, 10,   308
F10800#F1108 ,         66,         75,       142,            0,         400, 10,   309
F10800#F10574,         57,         79,       137,            0,         400, 10,   310
F10800#F10553,         76,         84,       162,            0,         400, 10,   311
F10800#F10333,         68,         83,       153,            0,         400, 10,   312
F10800#F1085 ,         64,         78,       142,            0,         400, 10,   313
F10800#F10295,         63,         64,       128,            0,         400, 10,   314
F10800#F10262,         59,         97,       157,            0,         400, 10,   315
F10800#F10148,         65,         77,       144,            0,         400, 10,   316
F10800#F10486,         58,         87,       146,            0,         400, 10,   317
F10800#F1051 ,         58,         47,       106,            0,         400, 10,   318
F10800#F10075,         57,         73,       131,            0,         400, 10,   319
F10800#F10137,         61,         77,       139,            0,         400, 10,   320
F10800#F11306,         60,         55,       116,            0,         400, 10,   321
F10800#F10840,         59,         93,       154,            0,         400, 10,   322
F10800#F10144,         55,         52,       107,            0,         400, 10,   323
F10800#F10030,         52,         85,       138,            0,         400, 10,   324
F10800#F10682,         52,         77,       130,            0,         400, 10,   325
F10800#F10003,         59,         84,       144,            0,         400, 10,   326
F10800#F10331,         61,         81,       143,            0,         400, 10,   327
F10800#F10803,         65,         98,       164,            0,         400, 10,   328
F10800#F1004 ,         62,         73,       136,            0,         400, 10,   329
F10800#F10569,         68,         64,       133,            0,         400, 10,   330
F10800#F10051,         95,         81,       178,            0,         400, 10,   331
F10800#F11141,         57,         72,       131,            0,         400, 10,   332
F10800#F1310 ,         62,         85,       148,            0,         400, 10,   333
F10800#F10363,         56,         86,       142,            0,         400, 10,   334
F10800#F10677,         57,         86,       144,            0,         400, 10,   335
F10800#F10753,         60,         78,       139,            0,         400, 10,   336
F10800#F10196,         65,         79,       146,            0,         400, 10,   337
F10800#F10251,         57,         89,       147,            0,         400, 10,   338
F10800#F10473,         63,         82,       146,            0,         400, 10,   339
F10800#F10327,         58,         86,       145,            0,         400, 10,   340
F10800#F1081 ,         50,         89,       140,            0,         400, 10,   341
F10800#F1007 ,         61,         47,       110,            0,         400, 10,   342
F10800#F10969,         63,         72,       136,            0,         400, 10,   343
F10800#F10107,         57,         90,       148,            0,         400, 10,   344
F10800#F10359,         62,         79,       143,            0,         400, 10,   345
F10800#F10002,        104,         75,       180,            0,         400, 10,   346
F10800#F1008 ,         68,         87,       156,            0,         400, 10,   347
F10800#F12082,         68,         77,       146,            0,         400, 10,   348
F10800#F10059,         59,         89,       149,            0,         400, 10,   349
F10800#F10269,         72,         93,       166,            0,         400, 10,   350
F10800#F1105 ,         63,         79,       143,            0,         400, 10,   351
F10800#F10184,        100,         97,       198,            0,         400, 10,   352
F10800#F10701,         72,         75,       148,            0,         400, 10,   353
F10800#F10883,         63,         67,       131,            0,         400, 10,   354
F10800#F1057 ,         66,         93,       161,            0,         400, 10,   355
F10800#F10071,         79,         88,       168,            0,         400, 10,   356
F10800#F11041,         62,         89,       152,            0,         400, 10,   357
F10800#F10203,         65,         56,       121,            1,         400, 10,   358
F10800#F10352,         74,         91,       167,            0,         400, 10,   359
F10800#F10168,         56,         86,       144,            0,         400, 10,   360
F10800#F10461,        107,         91,       199,            0,         400, 10,   361
F10800#F10145,         63,         82,       146,            0,         400, 10,   362
F10800#F12033,         62,         84,       148,            0,         400, 10,   363
F10800#F11179,         65,         77,       142,            0,         400, 10,   364
F10800#F1    ,         58,         50,       110,            0,         400, 10,   365
F10800#F11549,         67,         95,       163,            0,         400, 10,   366
F10800#F10421,         62,         89,       155,            0,         400, 10,   367
F10800#F10323,         67,         52,       121,            0,         400, 10,   368
F10800#F10414,         70,         78,       148,            0,         400, 10,   369
F10800#F12399,         63,         98,       162,            0,         400, 10,   370
F10800#F10506,         62,         96,       159,            0,         400, 10,   371
F10800#F10214,        124,         45,       170,            0,         400, 10,   372
F10800#F11320,         60,         49,       110,            0,         400, 10,   373
F10800#F10010,         66,         52,       119,            0,         400, 10,   374
F10800#F10104,         58,         89,       148,            0,         400, 10,   375
F10800#F10155,         59,         78,       138,            0,         400, 10,   376
F10800#F10092,         61,         91,       153,            0,         400, 10,   377
F10800#F11651,         60,         75,       136,            0,         400, 10,   378
F10800#F1092 ,         50,         86,       137,            0,         400, 10,   379
F10800#F10694,         62,         54,       117,            0,         400, 10,   380
F10800#F10315,         53,         90,       144,            0,         400, 10,   381
F10800#F13306,         66,         45,       112,            0,         400, 10,   382
F10800#F11189,         56,         56,       113,            0,         400, 10,   383
F10800#F10870,         53,         90,       144,            0,         400, 10,   384
F10800#F12921,        104,         72,       177,            0,         400, 10,   385
F10800#F10368,        108,         47,       156,            0,         400, 10,   386
F10800#F11040,         67,         45,       114,            0,         400, 10,   387
F10800#F10329,         64,         82,       148,            0,         400, 10,   388
F10800#F12863,         59,         83,       143,            0,         400, 10,   389
F10800#F10495,         56,         88,       146,            0,         400, 10,   390
F10800#F11627,         64,         79,       144,            0,         400, 10,   391
F10800#F10408,         64,         83,       148,            0,         400, 10,   392
F10800#F11449,         55,         83,       140,            0,         400, 10,   393
F10800#F10206,         63,         50,       114,            0,         400, 10,   394
F10800#F10047,         71,         45,       116,            0,         400, 10,   395
F10800#F10021,        102,         42,       146,            0,         400, 10,   396
F10800#F10815,         58,         88,       147,            0,         400, 10,   397
F10800#F10760,         55,         94,       152,            0,         400, 10,   398
F10800#F11133,         62,         52,       115,            0,         400, 10,   399
F10800#F10557,         59,         79,       138,            0,         400, 10,   400
F10800#F10163,         63,         72,       137,            0,         400, 10,   401
F10800#F10570,         65,         75,       141,            0,         400, 10,   402
F10800#F10440,         56,         80,       137,            0,         400, 10,   403
F10800#F10234,         65,         92,       157,            0,         400, 10,   404
F10800#F10372,         55,         78,       134,            0,         400, 10,   405
F10800#F10279,         70,         71,       142,            0,         400, 10,   406
F10800#F11514,         59,         46,       106,            0,         400, 10,   407
F10800#F10668,         58,         90,       148,            0,         400, 10,   408
F10800#F10371,         61,         46,       108,            0,         400, 10,   409
F10800#F1072 ,         59,         88,       148,            0,         400, 10,   410
F10800#F10662,         53,         85,       140,            0,         400, 10,   411
F10800#F10226,         54,         83,       139,            0,         400, 10,   412
F10800#F10743,         71,         46,       119,            0,         400, 10,   413
F10800#F10727,        103,         88,       192,            0,         400, 10,   414
F10800#F10745,         56,         72,       129,            0,         400, 10,   415
F10800#F11201,         60,         48,       109,            0,         400, 10,   416
F10800#F11168,         58,         83,       142,            1,         400, 10,   417
F10800#F10910,         53,         82,       136,            0,         400, 10,   418
F10800#F1076 ,         55,         90,       146,            0,         400, 10,   419
F10800#F11335,         61,         86,       148,            0,         400, 10,   420
F10800#F10299,         60,         75,       135,            0,         400, 10,   421
F10800#F10   ,         75,        100,       176,            0,         400, 10,   422
F10800#F10404,         84,         60,       145,            0,         400, 10,   423
F10800#F10526,         75,         55,       131,            0,         400, 10,   424
F10800#F10514,         74,         76,       151,            0,         400, 10,   425
F10800#F11910,         52,         78,       131,            0,         400, 10,   426
F10800#F10064,         59,         93,       154,            0,         400, 10,   427
F10800#F10972,         60,         78,       139,            0,         400, 10,   428
F10800#F10676,         58,         93,       152,            0,         400, 10,   429
F10800#F10117,         59,         62,       122,            0,         400, 10,   430
F10800#F12634,         58,         83,       141,            0,         400, 10,   431
F10800#F12273,         67,         77,       144,            0,         400, 10,   432
F10800#F10857,         54,         81,       136,            0,         400, 10,   433
F10800#F101  ,         64,         65,       130,            0,         400, 10,   434
F10800#F10276,         64,         51,       116,            0,         400, 10,   435
F10800#F10287,         66,         81,       148,            0,         400, 10,   436
F10800#F10241,         55,         85,       142,            0,         400, 10,   437
F10800#F10462,         60,         42,       104,            0,         400, 10,   438
F10800#F1078 ,         64,         49,       114,            0,         400, 10,   439
F10800#F11011,         64,         79,       145,            0,         400, 10,   440
F10800#F10531,         58,         86,       145,            0,         400, 10,   441
F10800#F13022,         62,         84,       147,            0,         400, 10,   442
F10800#F10597,         59,         79,       140,            0,         400, 10,   443
F10800#F10147,         59,         96,       155,            0,         400, 10,   444
F10800#F10765,         67,         86,       154,            0,         400, 10,   445
F10800#F11799,         81,         98,       180,            0,         400, 10,   446
F10800#F10348,         69,         96,       165,            0,         400, 10,   447
F10800#F12069,         71,         55,       127,            0,         400, 10,   448
F10800#F11904,         68,        106,       174,            0,         400, 10,   449
F10800#F11445,         71,         91,       163,            0,         400, 10,   450
F10800#F11057,         69,         66,       136,            0,         400, 10,   451
F10800#F1006 ,         54,         90,       145,            0,         400, 10,   452
F10800#F12019,         73,         88,       162,            0,         400, 10,   453
F10800#F11318,         65,         91,       158,            0,         400, 10,   454
F10800#F11696,         72,         89,       162,            0,         400, 10,   455
F10800#F10610,         69,         54,       124,            0,         400, 10,   456
F10800#F10536,         68,         96,       164,            0,         400, 10,   457
F10800#F10036,         62,         79,       141,            0,         400, 10,   458
F10800#F10015,         68,         51,       120,            0,         400, 10,   459
F10800#F10063,         56,         80,       138,            0,         400, 10,   460
F10800#F10224,         60,         74,       135,            0,         400, 10,   461
F10800#F11707,         58,         43,       101,            0,         400, 10,   462
F10800#F10024,         51,         89,       142,            0,         400, 10,   463
F10800#F10171,         62,         80,       143,            0,         400, 10,   464
F10800#F11401,         61,         56,       118,            0,         400, 10,   465
F10800#F10111,         63,         75,       138,            0,         400, 10,   466
F10800#F1304 ,         60,         76,       137,            0,         400, 10,   467
F10800#F10308,         99,         90,       190,            0,         400, 10,   468
F10800#F10751,         59,         73,       133,            0,         400, 10,   469
F10800#F13266,        107,         50,       158,            0,         400, 10,   470
F10800#F10364,         62,         74,       137,            0,         400, 10,   471
F10800#F12073,         57,         72,       131,            0,         400, 10,   472
F10800#F10683,         59,         89,       149,            0,         400, 10,   473
F10800#F10280,         53,         78,       132,            0,         400, 10,   474
F10800#F10585,         55,         86,       142,            0,         400, 10,   475
F10800#F12593,         62,         82,       145,            0,         400, 10,   476
F10800#F10388,         56,         86,       143,            0,         400, 10,   477
F10800#F12736,         53,         68,       122,            0,         400, 10,   478
F10800#F10887,         63,         80,       144,            0,         400, 10,   479
F10800#F10679,         57,         82,       141,            0,         400, 10,   480
F10800#F10415,         99,         94,       194,            0,         400, 10,   481
F10800#F12681,         53,         80,       135,            0,         400, 10,   482
F10800#F12061,         62,         73,       136,            0,         400, 10,   483
F10800#F10872,        125,         59,       185,            0,         400, 10,   484
F10800#F12326,         76,        112,       189,            0,         400, 10,   485
F10800#F1114 ,         79,         56,       137,            0,         400, 10,   486
F10800#F10089,         64,         74,       139,            0,         400, 10,   487
