keyword,clientTime,serverTime,exTime,totalTime,resultLength,payloadSize,w1,w2
F285#F5058,130,131,83,263,0,360,10,94
F285#F3282,126,142,88,269,0,360,10,95
F285#F3207,139,141,92,281,0,360,10,96
F285#F1222,127,139,88,266,0,360,10,97
F285#F7001,117,140,88,259,0,360,10,98
F285#F5141,121,136,93,259,0,360,10,99
F285#F2367,134,140,91,274,0,360,10,100
F285#F1417,119,147,91,268,0,360,10,101
F285#F1143,133,151,105,285,0,360,10,102
F285#F2472,120,146,103,267,0,360,10,103
F285#F2721,143,155,107,299,0,360,10,104
F285#F7660,141,144,97,286,0,360,10,105
F285#F5807,123,140,99,264,0,360,10,106
F285#F1181,139,141,98,280,0,360,10,107
F285#F4828,126,141,103,268,0,360,10,108
F285#F4793,121,139,100,261,0,360,10,109
F285#F1558,129,135,90,265,0,360,10,110
F285#F9771,132,147,102,280,0,360,10,111
F285#F463,121,151,105,273,0,360,10,112
F285#F8942,129,157,112,287,0,360,10,113
F285#F3448,122,159,116,283,0,360,10,114
F285#F2465,136,158,110,295,0,360,10,115
F285#F3403,147,142,96,291,0,360,10,116
F285#F6049,135,193,140,330,0,360,10,117
F285#F7354,184,194,147,379,0,360,10,118
F285#F1129,200,200,141,402,0,360,10,119
F285#F1177,185,210,161,396,0,360,10,120
F285#F2339,246,206,146,453,0,360,10,121
F285#F1373,206,255,157,462,0,360,10,122
F285#F1618,391,203,121,596,0,360,10,123
F285#F2329,146,144,106,291,0,360,10,124
F285#F1089,126,148,108,276,0,360,10,125
F285#F1749,149,151,100,302,0,360,10,126
F285#F638,143,151,105,296,0,360,10,127
F285#F1582,140,171,123,312,0,360,10,128
F285#F2212,152,146,103,300,0,360,10,129
F285#F529,141,136,99,278,0,360,10,130
F285#F3949,130,137,97,269,0,360,10,131
F285#F4626,139,156,113,296,0,360,10,132
F285#F2543,150,142,104,293,0,360,10,133
F285#F2348,164,145,99,310,0,360,10,134
F285#F3970,161,144,94,306,0,360,10,135
F285#F2384,156,156,112,313,0,360,10,136
F285#F9796,148,149,105,298,0,360,10,137
F285#F4372,152,139,92,292,0,360,10,138
F285#F1191,148,154,107,303,0,360,10,139
F285#F3323,147,141,95,289,0,360,10,140
F285#F2005,160,135,88,296,0,360,10,141
F285#F1626,147,140,92,289,0,360,10,142
F285#F2459,154,147,103,302,0,360,10,143
F285#F1599,157,134,89,293,0,360,10,144
F285#F1182,145,145,99,290,0,360,10,145
F285#F1231,148,147,103,296,0,360,10,146
F285#F2274,166,140,97,307,0,360,10,147
F285#F5701,172,159,113,332,0,360,10,148
F285#F2908,151,164,120,316,0,360,10,149
F285#F1673,165,144,102,310,0,360,10,150
F285#F9342,165,153,108,320,0,360,10,151
F285#F512,160,142,93,304,0,360,10,152
F285#F5535,162,156,107,319,0,360,10,153
F285#F5691,160,152,114,313,0,360,10,154
F285#F3924,154,153,102,308,0,360,10,155
F285#F5831,178,180,138,360,0,360,10,156
F285#F1198,157,166,113,323,0,360,10,157
F285#F9536,252,156,108,410,0,360,10,158
F285#F3336,158,147,102,307,0,360,10,159
F285#F1946,165,145,106,311,0,360,10,160
F285#F1411,160,155,113,316,0,360,10,161
F285#F7497,173,166,126,340,0,360,10,162
F285#F5987,158,148,101,307,0,360,10,163
F285#F1147,170,151,109,321,0,360,10,164
F285#F7704,160,145,107,306,0,360,10,165
F285#F9280,153,131,94,285,0,360,10,166
F285#F1756,172,158,115,331,0,360,10,167
F285#F4411,161,137,100,299,0,360,10,168
F285#F6029,163,143,101,307,0,360,10,169
F285#F7824,162,165,117,328,0,360,10,170
F285#F63,167,138,97,307,0,360,10,171
F285#F2733,158,153,114,312,0,360,10,172
F285#F2378,171,169,127,341,0,360,10,173
F285#F428,176,135,94,312,0,360,10,174
F285#F6660,162,155,107,318,0,360,10,175
F285#F7439,168,140,95,310,0,360,10,176
F285#F8715,194,183,137,378,0,360,10,177
F285#F3714,175,138,91,314,0,360,10,178
F285#F2833,204,254,208,459,0,360,10,179
F285#F5747,197,237,189,437,0,360,10,180
F285#F2914,201,181,124,383,0,360,10,181
F285#F4159,262,276,218,539,0,360,10,182
F285#F7590,194,174,121,370,0,360,10,183
F285#F2879,220,239,137,461,0,360,10,184
F285#F1183,363,176,127,540,0,360,10,185
F285#F478,174,144,104,320,0,360,10,186
F285#F2366,170,142,100,313,0,360,10,187
F285#F8562,176,158,102,335,0,360,10,188
F285#F7117,182,158,112,341,0,360,10,189
F285#F1777,203,143,102,348,0,360,10,190
F285#F5766,192,153,110,346,0,360,10,191
F285#F1346,181,135,94,317,0,360,10,192
F285#F2021,205,129,80,335,0,360,10,193
F285#F3589,181,149,106,332,0,360,10,194
F285#F7184,186,141,99,328,0,360,10,195
F285#F8748,182,152,112,336,0,360,10,196
F285#F1899,174,139,98,314,0,360,10,197
F285#F5214,193,150,113,344,0,360,10,198
F285#F5742,208,152,107,361,0,360,10,199
F285#F7202,179,166,120,346,0,360,10,200
F285#F8073,176,140,100,317,0,360,10,201
F285#F3916,197,145,103,343,0,360,10,202
F285#F3668,191,137,94,329,0,360,10,203
F285#F1062,186,139,101,326,0,360,10,204
F285#F2756,190,180,137,371,0,360,10,205
F285#F8641,203,149,105,353,0,360,10,206
F285#F2444,198,160,114,359,0,360,10,207
F285#F4597,184,140,86,325,0,360,10,208
F285#F6679,196,164,113,361,0,360,10,209
F285#F4759,200,155,112,356,0,360,10,210
F285#F484,196,147,106,345,0,360,10,211
F285#F8675,201,160,116,362,0,360,10,212
F285#F9248,193,144,100,338,0,360,10,213
F285#F1253,214,191,144,406,0,360,10,214
F285#F2695,209,149,111,359,0,360,10,215
F285#F7698,214,154,108,370,0,360,10,216
F285#F8912,201,184,143,386,0,360,10,217
F285#F3931,202,159,111,362,0,360,10,218
F285#F1314,203,156,113,360,0,360,10,219
F285#F9918,190,155,114,346,0,360,10,220
F285#F325,209,158,111,368,0,360,10,221
F285#F6375,205,143,100,349,0,360,10,222
F285#F6123,203,126,80,330,0,360,10,223
F285#F1446,201,159,114,361,0,360,10,224
F285#F6904,201,147,109,349,0,360,10,225
F285#F1990,204,132,83,338,0,360,10,226
F285#F4757,209,184,118,395,0,360,10,227
F285#F4730,356,161,110,518,0,360,10,228
F285#F204,203,147,99,350,0,360,10,229
F285#F6054,204,140,94,345,0,360,10,230
F285#F1684,204,156,106,361,0,360,10,231
F285#F7419,303,162,112,466,0,360,10,232
F285#F1735,288,226,173,516,0,360,10,233
F285#F1614,247,184,124,433,0,360,10,234
F285#F5066,223,132,91,357,0,360,10,235
F285#F6752,206,138,96,345,0,360,10,236
F285#F1549,211,148,105,360,0,360,10,237
F285#F5727,210,165,123,376,0,360,10,238
F285#F8592,227,157,105,385,0,360,10,239
F285#F2714,219,153,105,374,0,360,10,240
F285#F4,218,139,97,358,0,360,10,241
F285#F5321,204,154,114,359,0,360,10,242
F285#F9357,210,159,115,370,0,360,10,243
F285#F2489,211,155,111,368,0,360,10,244
F285#F7155,221,147,107,369,0,360,10,245
F285#F4227,226,142,98,370,0,360,10,246
F285#F9516,220,149,107,369,0,360,10,247
F285#F2318,226,128,89,355,0,360,10,248
F285#F3564,216,143,103,360,0,360,10,249
F285#F1615,210,159,112,370,0,360,10,250
F285#F497,210,141,98,353,0,360,10,251
F285#F1862,219,196,146,416,0,360,10,252
F285#F2409,308,196,144,505,0,360,10,253
F285#F9332,255,170,130,426,0,360,10,254
F285#F2891,230,176,134,407,0,360,10,255
F285#F2585,219,148,106,368,0,360,10,256
F285#F4563,223,147,106,372,0,360,10,257
F285#F8199,218,148,107,367,0,360,10,258
F285#F9519,220,148,107,370,0,360,10,259
F285#F2420,222,161,112,384,0,360,10,260
F285#F5071,221,123,83,345,0,360,10,261
F285#F1927,222,132,93,356,0,360,10,262
F285#F3066,230,154,111,385,0,360,10,263
F285#F1009,223,126,88,351,0,360,10,264
F285#F4312,228,135,91,365,0,360,10,265
F285#F6569,227,148,102,377,0,360,10,266
F285#F3858,228,144,105,373,0,360,10,267
F285#F3707,226,122,84,349,0,360,10,268
F285#F2011,228,122,80,351,0,360,10,269
F285#F2015,232,126,85,359,0,360,10,270
F285#F4549,216,144,107,362,0,360,10,271
F285#F620,233,140,102,374,0,360,10,272
F285#F4552,225,143,102,370,0,360,10,273
F285#F5556,224,147,106,372,0,360,10,274
F285#F8817,233,147,109,382,0,360,10,275
F285#F9123,231,150,111,382,0,360,10,276
F285#F1400,242,162,120,405,0,360,10,277
F285#F4750,234,158,115,393,0,360,10,278
F285#F5920,230,174,123,405,0,360,10,279
F285#F2949,240,156,110,397,0,360,10,280
F285#F2901,228,147,102,376,0,360,10,281
F285#F4194,243,166,118,410,0,360,10,282
F285#F5165,241,162,114,403,0,360,10,283
F285#F4672,222,166,120,389,0,360,10,284
F285#F6727,236,138,92,375,0,360,10,285
F285#F8952,234,165,119,400,0,360,10,286
F285#F1116,240,168,122,410,0,360,10,287
F285#F5590,280,234,186,516,0,360,10,288
F285#F1671,299,160,119,460,0,360,10,289
F285#F2004,266,151,102,418,0,360,10,290
F285#F6293,266,189,140,456,0,360,10,291
F285#F4313,255,142,101,398,0,360,10,292
F285#F5837,277,213,165,491,0,360,10,293
F285#F9317,410,196,125,607,0,360,10,294
F285#F2357,257,139,87,398,0,360,10,295
F285#F2829,251,154,106,406,0,360,10,296
F285#F3588,258,153,108,412,0,360,10,297
F285#F9644,265,187,143,452,0,360,10,298
F285#F9989,256,165,118,423,0,360,10,299
F285#F5083,256,187,145,445,0,360,10,300
F285#F3749,246,171,130,418,0,360,10,301
F285#F3655,247,167,118,415,0,360,10,302
F285#F2070,259,172,130,432,0,360,10,303
F285#F1894,250,156,109,407,0,360,10,304
F285#F4894,267,146,101,415,0,360,10,305
F285#F7341,271,150,102,422,0,360,10,306
F285#F1797,261,177,133,439,0,360,10,307
F285#F4826,254,168,125,423,0,360,10,308
F285#F4418,243,156,115,400,0,360,10,309
F285#F78,263,150,109,414,0,360,10,310
F285#F6496,259,162,120,422,0,360,10,311
F285#F2114,253,145,104,398,0,360,10,312
F285#F1404,247,160,119,407,0,360,10,313
F285#F6523,264,159,110,424,0,360,10,314
F285#F2655,252,157,114,410,0,360,10,315
F285#F2998,255,149,109,406,0,360,10,316
F285#F3513,262,165,119,428,0,360,10,317
F285#F5403,247,157,112,405,0,360,10,318
F285#F5595,260,158,112,418,0,360,10,319
F285#F373,260,148,106,408,0,360,10,320
F285#F1337,262,151,106,415,0,360,10,321
F285#F678,397,161,113,560,0,360,10,322
F285#F3254,453,162,117,616,0,360,10,323
F285#F7297,259,153,112,414,0,360,10,324
F285#F1957,252,134,95,387,0,360,10,325
F285#F5846,271,166,123,438,0,360,10,326
F285#F6086,273,138,95,412,0,360,10,327
F285#F5311,276,164,114,441,0,360,10,328
F285#F9793,254,185,136,440,0,360,10,329
F285#F5688,264,207,143,473,0,360,10,330
F285#F2149,306,181,136,488,0,360,10,331
F285#F3442,494,209,156,705,0,360,10,332
F285#F2211,266,158,110,424,0,360,10,333
F285#F1391,275,174,132,450,0,360,10,334
F285#F6497,277,158,114,437,0,360,10,335
F285#F540,261,160,110,423,0,360,10,336
F285#F2535,279,157,112,437,0,360,10,337
F285#F5750,270,159,115,430,0,360,10,338
F285#F262,279,151,107,431,0,360,10,339
F285#F8567,276,152,104,429,0,360,10,340
F285#F6819,280,154,108,435,0,360,10,341
F285#F1513,278,159,117,438,0,360,10,342
F285#F8003,263,180,134,444,0,360,10,343
F285#F2874,278,161,114,440,0,360,10,344
F285#F6517,283,167,118,450,0,360,10,345
F285#F2745,283,190,146,474,0,360,10,346
F285#F8156,272,182,137,455,0,360,10,347
F285#F1963,298,149,101,448,0,360,10,348
F285#F517,276,156,115,433,0,360,10,349
F285#F4199,289,175,129,466,0,360,10,350
F285#F2219,278,157,111,436,0,360,10,351
F285#F365,278,163,119,442,0,360,10,352
F285#F4512,290,143,98,434,0,360,10,353
F285#F8530,301,149,103,451,0,360,10,354
F285#F9813,502,177,133,687,0,360,10,355
F285#F7500,294,209,155,505,0,360,10,356
F285#F6338,280,172,128,453,0,360,10,357
F285#F4924,281,172,131,454,0,360,10,358
F285#F8430,304,163,116,467,0,360,10,359
F285#F2007,280,140,88,421,0,360,10,360
F285#F2355,290,150,104,441,0,360,10,361
F285#F3840,282,175,132,458,0,360,10,362
F285#F9335,299,174,125,474,0,360,10,363
F285#F6170,290,150,104,441,0,360,10,364
F285#F6701,293,148,106,442,0,360,10,365
F285#F6641,289,163,120,454,0,360,10,366
F285#F5813,293,184,138,479,0,360,10,367
F285#F3324,296,182,123,480,0,360,10,368
F285#F4465,494,168,117,663,0,360,10,369
F285#F2387,292,193,148,486,0,360,10,370
F285#F1846,308,164,117,473,0,360,10,371
F285#F3382,303,166,125,470,0,360,10,372
F285#F622,319,213,166,533,0,360,10,373
F285#F1980,351,262,207,614,0,360,10,374
F285#F2966,334,194,144,530,0,360,10,375
F285#F7272,310,244,190,555,0,360,10,376
F285#F6329,513,205,159,719,0,360,10,377
F285#F5376,303,174,129,478,0,360,10,378
F285#F8205,295,166,122,463,0,360,10,379
F285#F3126,288,189,143,478,0,360,10,380
F285#F6429,300,180,134,481,0,360,10,381
F285#F2337,301,147,102,449,0,360,10,382
F285#F430,294,163,116,458,0,360,10,383
F285#F8044,306,182,129,488,0,360,10,384
F285#F9219,308,173,126,482,0,360,10,385
F285#F1362,309,144,103,455,0,360,10,386
F285#F2117,303,185,133,490,0,360,10,387
F285#F8519,311,160,111,472,0,360,10,388
F285#F5821,317,178,138,497,0,360,10,389
F285#F628,298,170,123,469,0,360,10,390
F285#F4254,313,179,136,493,0,360,10,391
F285#F680,306,166,123,473,0,360,10,392
F285#F6383,313,175,128,489,0,360,10,393
F285#F647,303,175,125,480,0,360,10,394
F285#F3627,323,180,134,504,0,360,10,395
F285#F6599,310,172,128,483,0,360,10,396
F285#F764,318,171,124,490,0,360,10,397
F285#F5428,308,181,131,490,0,360,10,398
F285#F1924,321,163,113,485,0,360,10,399
F285#F9745,318,226,168,544,0,360,10,400
F285#F6422,315,201,156,517,0,360,10,401
F285#F1526,320,181,135,502,0,360,10,402
F285#F3153,317,182,138,500,0,360,10,403
F285#F6240,314,146,102,461,0,360,10,404
F285#F7611,311,189,140,502,0,360,10,405
F285#F1859,331,173,130,505,0,360,10,406
F285#F4984,315,178,130,494,0,360,10,407
F285#F1539,315,178,129,494,0,360,10,408
F285#F1744,309,180,135,490,0,360,10,409
F285#F3471,321,205,157,527,0,360,10,410
F285#F3435,320,147,103,469,0,360,10,411
F285#F4542,320,182,133,502,0,360,10,412
F285#F7262,335,238,188,574,0,360,10,413
F285#F7779,352,281,202,635,0,360,10,414
F285#F462,403,172,133,576,0,360,10,415
F285#F7749,313,215,171,530,0,360,10,416
F285#F7009,327,187,140,515,0,360,10,417
F285#F2424,323,192,146,516,0,360,10,418
F285#F498,318,169,123,487,0,360,10,419
F285#F6689,319,170,120,490,0,360,10,420
F285#F3405,327,182,132,510,0,360,10,421
F285#F2956,323,197,154,522,0,360,10,422
F285#F2959,326,148,103,476,0,360,10,423
F285#F2406,330,206,165,538,0,360,10,424
F285#F7157,337,196,155,534,0,360,10,425
F285#F390,326,189,146,516,0,360,10,426
F285#F2630,317,188,145,505,0,360,10,427
F285#F1801,337,197,156,535,0,360,10,428
F285#F5708,337,217,173,555,0,360,10,429
F285#F7166,325,207,162,533,0,360,10,430
F285#F1508,323,182,138,507,0,360,10,431
F285#F6970,339,198,153,538,0,360,10,432
F285#F8881,338,213,168,552,0,360,10,433
F285#F3612,337,199,153,537,0,360,10,434
F285#F8651,343,172,130,517,0,360,10,435
F285#F5047,342,181,130,524,0,360,10,436
F285#F8750,341,218,165,560,0,360,10,437
F285#F3093,354,219,174,574,0,360,10,438
F285#F7848,336,202,155,539,0,360,10,439
F285#F3560,337,200,148,538,0,360,10,440
F285#F2544,339,189,145,529,0,360,10,441
F285#F3096,346,252,165,599,0,360,10,442
F285#F7397,349,173,129,524,0,360,10,443
F285#F5113,346,219,174,567,0,360,10,444
F285#F6385,567,202,155,770,0,360,10,445
F285#F4382,347,174,123,522,0,360,10,446
F285#F2400,341,200,156,542,0,360,10,447
F285#F440,354,182,138,537,0,360,10,448
F285#F5056,347,168,127,516,0,360,10,449
F285#F6960,383,315,262,700,0,360,10,450
F285#F6942,397,283,237,681,0,360,10,451
F285#F3616,578,228,170,807,0,360,10,452
F285#F8927,393,266,215,660,0,360,10,453
F285#F5150,514,202,161,718,0,360,10,454
F285#F2513,345,178,136,524,0,360,10,455
F285#F5000,373,195,152,569,0,360,10,456
F285#F5086,340,226,187,567,0,360,10,457
F285#F260,355,181,139,537,0,360,10,458
F285#F1890,340,185,146,526,0,360,10,459
F285#F8198,349,192,154,543,0,360,10,460
F285#F3212,354,215,171,571,0,360,10,461
F285#F3653,357,194,154,552,0,360,10,462
F285#F1536,361,190,149,553,0,360,10,463
F285#F3728,352,157,114,510,0,360,10,464
F285#F2169,361,189,146,551,0,360,10,465
F285#F4059,351,208,165,560,0,360,10,466
F285#F1585,355,192,140,549,0,360,10,467
F285#F5217,351,233,178,585,0,360,10,468
F285#F5358,484,203,160,688,0,360,10,469
F285#F9390,351,192,155,545,0,360,10,470
F285#F1013,355,158,117,513,0,360,10,471
F285#F8426,389,200,157,590,0,360,10,472
F285#F6009,369,212,165,583,0,360,10,473
F285#F439,349,184,144,534,0,360,10,474
F285#F6861,361,260,201,623,0,360,10,475
F285#F2821,463,199,161,663,0,360,10,476
F285#F5717,351,222,166,574,0,360,10,477
F285#F6430,639,215,169,855,0,360,10,478
F285#F3088,415,228,190,644,0,360,10,479
F285#F8493,367,173,132,541,0,360,10,480
F285#F730,350,189,149,540,0,360,10,481
F285#F1698,350,247,193,598,0,360,10,482
F285#F7384,368,189,138,558,0,360,10,483
F285#F3233,580,261,209,842,0,360,10,484
F285#F1037,487,207,163,695,0,360,10,485
F285#F5896,361,199,159,561,0,360,10,486
F285#F967,360,200,153,561,0,360,10,487
F285#F8611,360,166,129,527,0,360,10,488
F285#F1889,365,189,151,556,0,360,10,489
F285#F2736,374,241,194,616,0,360,10,490
F285#F2605,366,203,160,570,0,360,10,491
F285#F9901,370,219,173,590,0,360,10,492
F285#F2955,373,206,160,580,0,360,10,493
F285#F4688,364,210,169,575,0,360,10,494
F285#F2662,378,202,157,581,0,360,10,495
F285#F2924,373,219,163,593,0,360,10,496
F285#F4656,573,211,166,786,0,360,10,497
F285#F5690,375,235,193,611,0,360,10,498
F285#F2887,362,205,158,568,0,360,10,499
F285#F3497,377,212,167,590,0,360,10,500
F285#F5545,373,200,155,574,0,360,10,501
F285#F626,364,198,159,563,0,360,10,502
F285#F3892,367,199,161,568,0,360,10,503
F285#F1710,368,219,174,589,0,360,10,504
F285#F4218,377,213,167,592,0,360,10,505
F285#F3994,370,228,181,599,0,360,10,506
F285#F5170,375,217,174,592,0,360,10,507
F285#F4744,372,198,151,572,0,360,10,508
F285#F7872,370,218,171,589,0,360,10,509
F285#F328,380,214,164,595,0,360,10,510
F285#F4156,647,218,172,866,0,360,10,511
F285#F2371,374,249,204,624,0,360,10,512
F285#F2105,386,214,171,601,0,360,10,513
F285#F5197,373,210,166,584,0,360,10,514
F285#F1252,379,212,169,592,0,360,10,515
F285#F982,388,271,224,659,0,360,10,516
F285#F8269,417,313,265,732,0,360,10,517
F285#F2441,430,324,261,755,0,360,10,518
F285#F5716,767,308,255,1077,0,360,10,519
F285#F4399,395,202,159,598,0,360,10,520
F285#F5770,392,245,203,638,0,360,10,521
F285#F7256,381,225,176,607,0,360,10,522
F285#F5637,381,202,162,584,0,360,10,523
F285#F2471,389,219,180,609,0,360,10,524
F285#F5200,380,216,177,597,0,360,10,525
F285#F8798,373,247,201,621,0,360,10,526
F285#F3012,553,198,161,752,0,360,10,527
F285#F2979,381,183,144,565,0,360,10,528
F285#F9640,377,289,248,667,0,360,10,529
F285#F6455,379,230,188,611,0,360,10,530
F285#F9706,406,251,211,658,0,360,10,531
F285#F7324,391,213,170,605,0,360,10,532
F285#F8219,384,210,169,595,0,360,10,533
F285#F5367,389,211,169,602,0,360,10,534
F285#F1608,389,239,194,629,0,360,10,535
F285#F2016,396,174,138,571,0,360,10,536
F285#F5841,396,232,193,629,0,360,10,537
F285#F6887,404,260,217,665,0,360,10,538
F285#F8287,386,223,177,610,0,360,10,539
F285#F2418,385,228,188,614,0,360,10,540
F285#F8304,405,225,179,631,0,360,10,541
F285#F7078,390,235,191,626,0,360,10,542
F285#F8897,391,229,191,621,0,360,10,543
F285#F2215,393,205,161,599,0,360,10,544
F285#F3717,398,192,138,590,0,360,10,545
F285#F2933,415,251,208,667,0,360,10,546
F285#F1309,402,206,163,609,0,360,10,547
F285#F5900,392,238,192,631,0,360,10,548
F285#F1246,725,260,205,986,0,360,10,549
F285#F3165,456,227,189,684,0,360,10,550
F285#F4048,406,224,181,631,0,360,10,551
F285#F5307,413,229,185,642,0,360,10,552
F285#F3575,410,221,179,632,0,360,10,553
F285#F3741,404,218,174,624,0,360,10,554
F285#F757,397,195,152,593,0,360,10,555
F285#F1517,403,236,179,640,0,360,10,556
F285#F7097,467,240,199,708,0,360,10,557
F285#F9756,434,246,206,681,0,360,10,558
F285#F6315,408,268,229,677,0,360,10,559
F285#F2240,406,220,182,627,0,360,10,560
F285#F567,414,196,161,611,0,360,10,561
F285#F3193,402,240,198,643,0,360,10,562
F285#F9196,404,229,187,634,0,360,10,563
F285#F7773,415,242,201,658,0,360,10,564
F285#F7310,417,217,176,635,0,360,10,565
F285#F8954,427,240,198,668,0,360,10,566
F285#F8487,417,203,159,622,0,360,10,567
F285#F375,416,213,178,631,0,360,10,568
F285#F7105,408,236,194,645,0,360,10,569
F285#F6824,438,227,183,665,0,360,10,570
F285#F7910,439,245,201,685,0,360,10,571
F285#F1993,424,181,142,607,0,360,10,572
F285#F6043,418,230,186,649,0,360,10,573
F285#F1375,439,263,212,704,0,360,10,574
F285#F1733,633,243,188,877,0,360,10,575
F285#F5502,432,198,156,632,0,360,10,576
F285#F6761,420,253,209,674,0,360,10,577
F285#F1620,459,339,295,799,0,360,10,578
F285#F9828,491,280,237,773,0,360,10,579
F285#F5134,530,401,332,933,0,360,10,580
F285#F3613,504,220,182,725,0,360,10,581
F285#F1945,432,191,148,624,0,360,10,582
F285#F5018,426,213,178,640,0,360,10,583
F285#F8828,445,245,197,691,0,360,10,584
F285#F7083,434,274,225,709,0,360,10,585
F285#F9574,438,210,156,649,0,360,10,586
F285#F8317,467,265,224,733,0,360,10,587
F285#F7101,446,243,202,690,0,360,10,588
F285#F3943,429,231,192,662,0,360,10,589
F285#F7594,454,238,200,693,0,360,10,590
F285#F2035,428,187,145,616,0,360,10,591
F285#F3937,427,228,190,656,0,360,10,592
F285#F694,439,238,195,679,0,360,10,593
F285#F776,457,199,163,657,0,360,10,594
F285#F1981,423,191,149,615,0,360,10,595
F285#F4310,426,189,148,616,0,360,10,596
F285#F9942,439,247,199,687,0,360,10,597
F285#F9740,436,279,232,717,0,360,10,598
F285#F251,453,206,164,661,0,360,10,599
F285#F437,445,216,169,662,0,360,10,600
F285#F834,433,237,193,672,0,360,10,601
F285#F7027,445,247,205,693,0,360,10,602
F285#F4724,460,238,193,700,0,360,10,603
F285#F4239,434,245,204,680,0,360,10,604
F285#F3756,446,242,200,689,0,360,10,605
F285#F7610,431,259,216,691,0,360,10,606
F285#F156,450,269,217,720,0,360,10,607
F285#F9826,709,294,240,1004,0,360,10,608
F285#F2111,458,272,230,731,0,360,10,609
F285#F3599,439,261,219,701,0,360,10,610
F285#F4449,441,233,191,675,0,360,10,611
F285#F8436,440,221,176,662,0,360,10,612
F285#F2548,446,245,202,692,0,360,10,613
F285#F3141,455,305,262,761,0,360,10,614
F285#F3801,437,295,250,733,0,360,10,615
F285#F9131,437,243,198,681,0,360,10,616
F285#F6613,446,238,193,685,0,360,10,617
