keyword,clientTime,serverTime,totalTime,resultLength,w1,w2
F10541#F1438,942,1040188,1041133,18,59,16644
F10032#F1438,930,1043204,1044137,25,60,16644
F10178#F1438,951,1039670,1040623,21,61,16644
F10121#F1438,997,1102048,1103047,22,62,16644
F10305#F1438,1004,1628923,1629929,26,63,16644
F10033#F1438,1053,1124638,1125694,25,64,16644
F10143#F1438,1152,1081569,1082723,26,65,16644
F10141#F1438,1000,1088783,1089785,28,66,16644
F10961#F1438,1029,1121211,1122242,27,67,16644
F10873#F1438,1083,1130995,1132080,29,68,16644
F10317#F1438,1084,1152455,1153543,27,69,16644
F10170#F1438,1135,1105065,1106202,29,70,16644
F10636#F1438,1141,1051297,1052441,31,71,16644
F10037#F1438,1121,1047069,1048193,30,72,16644
F1003#F1438,1155,1047652,1048810,26,73,16644
F10691#F1438,1196,1048447,1049645,21,74,16644
F10338#F1438,1209,1667190,1668401,27,75,16644
F1005#F1438,1256,1097257,1098516,23,76,16644
F10152#F1438,1184,1059345,1060533,26,77,16644
F10313#F1438,1181,1115944,1117127,29,78,16644
F10217#F1438,1235,1069634,1070871,24,79,16644
F10437#F1438,1243,1122340,1123586,26,80,16644
F10286#F1438,1284,1124917,1126204,27,81,16644
F1095#F1438,1304,1151129,1152436,16,82,16644
F10380#F1438,1315,1086874,1088192,28,83,16644
F10377#F1438,1331,1053353,1054687,29,84,16644
F10139#F1438,1328,1053563,1054893,32,85,16644
F1153#F1438,1337,1045237,1046577,34,86,16644
F10561#F1438,1413,1488605,1490021,22,87,16644
F10334#F1438,2226,1245834,1248064,29,88,16644
F10298#F1438,1426,1086791,1088219,26,89,16644
F10344#F1438,1392,1047584,1048979,26,90,16644
F10176#F1438,1409,1086977,1088389,27,91,16644
F10096#F1438,1414,1084443,1085859,31,92,16644
F11165#F1438,1425,1084744,1086171,22,93,16644
F11330#F1438,1432,1128298,1129732,36,94,16644
F10737#F1438,1551,1160981,1162534,31,95,16644
F10820#F1438,1506,1110048,1111557,25,96,16644
F10029#F1438,1563,1051742,1053307,32,97,16644
F10099#F1438,1577,1047803,1049383,34,98,16644
F11019#F1438,1578,1467174,1468755,20,99,16644
F10351#F1438,2648,1269195,1271847,25,100,16644
F10140#F1438,1666,1079762,1081431,38,101,16644
F10470#F1438,1623,1109188,1110814,29,102,16644
F10191#F1438,1617,1096318,1097937,19,103,16644
F11069#F1438,1644,1141464,1143111,38,104,16644
F1035#F1438,1603,1103486,1105092,18,105,16644
F10326#F1438,1680,1140184,1141866,29,106,16644
F10061#F1438,1672,1132488,1134162,35,107,16644
F10151#F1438,1698,1155188,1156888,37,108,16644
F10303#F1438,1674,1094417,1096094,31,109,16644
F10235#F1438,1715,1047222,1048940,34,110,16644
F10270#F1438,1738,1458685,1460426,38,111,16644
F10022#F1438,2930,1220010,1222944,34,112,16644
F10319#F1438,1795,1057617,1059415,27,113,16644
F10369#F1438,1869,1107088,1108958,22,114,16644
F10066#F1438,1828,1110752,1112582,30,115,16644
F10161#F1438,1838,1100313,1102154,38,116,16644
F10198#F1438,1875,1120185,1122062,39,117,16644
F10268#F1438,1865,1117880,1119747,42,118,16644
F1028#F1438,1889,1144797,1146688,30,119,16644
F10228#F1438,1864,1146575,1148442,33,120,16644
F11913#F1438,1880,1140698,1142580,36,121,16644
F10088#F1438,1881,1077949,1079832,30,122,16644
F10366#F1438,1956,1441450,1443409,30,123,16644
F10989#F1438,3187,1243754,1246944,35,124,16644
F10069#F1438,2131,1007242,1009375,38,125,16644
F10316#F1438,1983,1067630,1069616,40,126,16644
F10080#F1438,2120,1111987,1114110,37,127,16644
F10086#F1438,2038,1106497,1108538,32,128,16644
F10697#F1438,2055,1094542,1096599,32,129,16644
F10707#F1438,2063,1132063,1134128,36,130,16644
F10277#F1438,2123,1128865,1130990,43,131,16644
F10079#F1438,2118,1148827,1150947,36,132,16644
F10098#F1438,2150,1145929,1148082,29,133,16644
F10045#F1438,2110,1141484,1143596,34,134,16644
F10183#F1438,2174,1409355,1411531,43,135,16644
F10290#F1438,3294,1273205,1276502,40,136,16644
F10353#F1438,2165,1049249,1051416,38,137,16644
F10608#F1438,2178,1058424,1060605,34,138,16644
F1024#F1438,2194,1066148,1068343,40,139,16644
F10175#F1438,2219,1122196,1124416,41,140,16644
F10039#F1438,2269,1089660,1091931,42,141,16644
F10281#F1438,2285,1111347,1113635,30,142,16644
F10808#F1438,2271,1128226,1130500,38,143,16644
F10042#F1438,2343,1129518,1131863,50,144,16644
F10488#F1438,2290,1155481,1157774,39,145,16644
F10239#F1438,2338,1135979,1138319,38,146,16644
F10552#F1438,2306,1513782,1516091,34,147,16644
F10822#F1438,3787,1266379,1270170,34,148,16644
F10186#F1438,2320,1012654,1014976,44,149,16644
F10263#F1438,2262,1012145,1014410,32,150,16644
F10685#F1438,2363,1029738,1032104,37,151,16644
F10097#F1438,2412,1061304,1063719,34,152,16644
F10041#F1438,2451,1114939,1117392,40,153,16644
F10231#F1438,2438,1094562,1097002,33,154,16644
F10383#F1438,2445,1117104,1119551,32,155,16644
F10392#F1438,2407,1126033,1128442,41,156,16644
F10106#F1438,2455,1128313,1130770,38,157,16644
F10019#F1438,2444,1174673,1177120,35,158,16644
F10082#F1438,2486,1491047,1493536,30,159,16644
F10592#F1438,3888,1376785,1380677,43,160,16644
F10011#F1438,2416,1022876,1025295,44,161,16644
F10048#F1438,2494,1015927,1018424,42,162,16644
F1033#F1438,2453,1011697,1014152,39,163,16644
F10040#F1438,2496,1018053,1020552,42,164,16644
F10631#F1438,2474,1027081,1029557,40,165,16644
F10065#F1438,2479,1079742,1082224,38,166,16644
F10233#F1438,2522,1043889,1046413,42,167,16644
F10250#F1438,2555,1092703,1095259,38,168,16644
F10639#F1438,2661,1112433,1115097,42,169,16644
F10622#F1438,2519,1084334,1086856,43,170,16644
F1106#F1438,2556,1546076,1548636,40,171,16644
F10260#F1438,4296,1324879,1329179,46,172,16644
F10157#F1438,2759,1106235,1108997,44,173,16644
F10984#F1438,2748,1057334,1060085,43,174,16644
F10110#F1438,2820,1056624,1059446,41,175,16644
F1049#F1438,2780,1048809,1051592,41,176,16644
F10062#F1438,2791,1053989,1056782,48,177,16644
F10090#F1438,2819,1113212,1116034,41,178,16644
F10197#F1438,2849,1104488,1107340,33,179,16644
F10180#F1438,2899,1101988,1104890,45,180,16644
F10194#F1438,2873,1132251,1135126,41,181,16644
F10116#F1438,2811,1124709,1127522,42,182,16644
F10423#F1438,2891,1694569,1697464,45,183,16644
F10584#F1438,4662,1207977,1212644,38,184,16644
F10435#F1438,2987,1113241,1116231,42,185,16644
F10017#F1438,2924,1074310,1077236,44,186,16644
F10027#F1438,2977,1058786,1061765,43,187,16644
F10095#F1438,2988,1049349,1052339,42,188,16644
F10049#F1438,2977,1030517,1033496,47,189,16644
F10181#F1438,2895,1069329,1072227,44,190,16644
F10324#F1438,2980,1112283,1115265,44,191,16644
F10764#F1438,3071,1096921,1099995,48,192,16644
F11431#F1438,3025,1115925,1118953,52,193,16644
F10360#F1438,3108,1130902,1134013,46,194,16644
F10688#F1438,3155,1688773,1691930,43,195,16644
F10067#F1438,3069,1191030,1194102,39,196,16644
F10252#F1438,3045,1103614,1106662,53,197,16644
F10227#F1438,3070,1112533,1115605,51,198,16644
F1009#F1438,3094,1063736,1066832,46,199,16644
F10109#F1438,3156,1047204,1050363,41,200,16644
F10074#F1438,3132,1047138,1050272,45,201,16644
F10084#F1438,3145,1060913,1064061,43,202,16644
F10318#F1438,3160,1105471,1108633,38,203,16644
F10119#F1438,3272,1110052,1113326,45,204,16644
F10185#F1438,3202,1098260,1101464,42,205,16644
F11093#F1438,3243,1128903,1132148,38,206,16644
F10288#F1438,3322,1702326,1705650,44,207,16644
F10412#F1438,3256,1184778,1188037,37,208,16644
F10929#F1438,3310,1170905,1174216,48,209,16644
F10871#F1438,3248,1116898,1120148,41,210,16644
F10243#F1438,3339,1098814,1102157,41,211,16644
F10008#F1438,3388,1053817,1057208,46,212,16644
F1017#F1438,3359,1057768,1061130,42,213,16644
F10245#F1438,3409,1064998,1068409,39,214,16644
F10913#F1438,3408,1070865,1074276,35,215,16644
F10070#F1438,3470,1133772,1137244,39,216,16644
F10522#F1438,3454,1106059,1109515,44,217,16644
F10587#F1438,3465,1119629,1123097,43,218,16644
F11237#F1438,3532,1676117,1679652,33,219,16644
F11664#F1438,5203,1168104,1173311,46,220,16644
F10001#F1438,3487,1142247,1145737,48,221,16644
F10125#F1438,3452,1141106,1144561,53,222,16644
F11102#F1438,3509,1125826,1129338,45,223,16644
F10425#F1438,3518,1079557,1083077,42,224,16644
F10718#F1438,3499,1053667,1057168,38,225,16644
F10689#F1438,3544,1046717,1050264,40,226,16644
F10167#F1438,3526,1056830,1060359,50,227,16644
F1015#F1438,3660,1075790,1079451,39,228,16644
F10215#F1438,3599,1127230,1130831,52,229,16644
F10518#F1438,3758,1100668,1104428,47,230,16644
F10050#F1438,3695,1545017,1548716,44,231,16644
F10665#F1438,5960,1344662,1350626,48,232,16644
F10477#F1438,3892,1149958,1153854,44,233,16644
F10173#F1438,3717,1144958,1148677,55,234,16644
F10007#F1438,3749,1147561,1151313,51,235,16644
F11813#F1438,3721,1113933,1117655,55,236,16644
F10229#F1438,4043,1028070,1032116,47,237,16644
F10209#F1438,3606,1037131,1040740,55,238,16644
F11048#F1438,3793,1026849,1030644,42,239,16644
F10446#F1438,3623,1014337,1017963,56,240,16644
F10026#F1438,3701,1027200,1030904,41,241,16644
F10322#F1438,3745,1081676,1085424,55,242,16644
F10232#F1438,3892,1388786,1392681,59,243,16644
F10000#F1438,6136,1420205,1426346,53,244,16644
F10123#F1438,3927,1132569,1136499,60,245,16644
F10208#F1438,3960,1158186,1162148,56,246,16644
F10009#F1438,3837,1152254,1156093,56,247,16644
F11541#F1438,3829,1099236,1103068,45,248,16644
F11400#F1438,3778,1047332,1051113,46,249,16644
F10172#F1438,3799,1022954,1026756,53,250,16644
F10101#F1438,3716,1011378,1015096,47,251,16644
F11925#F1438,3748,1010127,1013877,51,252,16644
F10799#F1438,3732,1022949,1026683,49,253,16644
F1082#F1438,3795,1033143,1036940,51,254,16644
F1077#F1438,3830,1255187,1259020,50,255,16644
F10524#F1438,6331,1464013,1470347,50,256,16644
F11045#F1438,4003,1097022,1101027,49,257,16644
F1027#F1438,3930,1088273,1092205,52,258,16644
F10448#F1438,4011,1151174,1155187,57,259,16644
F10127#F1438,4242,1161271,1165516,46,260,16644
F10134#F1438,4102,1128258,1132362,42,261,16644
F1130#F1438,4128,1128536,1132666,53,262,16644
F10258#F1438,4159,1086540,1090701,40,263,16644
F11386#F1438,4147,1073293,1077442,45,264,16644
F10156#F1438,4151,1075846,1080000,57,265,16644
F1018#F1438,4166,1068078,1072246,40,266,16644
F10078#F1438,4250,1153463,1157715,50,267,16644
F11186#F1438,6809,1611311,1618123,50,268,16644
F10025#F1438,4347,1079751,1084101,45,269,16644
F10882#F1438,4042,1074725,1078770,45,270,16644
F10935#F1438,4090,1085179,1089272,63,271,16644
F10212#F1438,4084,1104502,1108588,60,272,16644
F10129#F1438,4198,1105391,1109591,53,273,16644
F10332#F1438,4108,1083107,1087217,56,274,16644
F10321#F1438,4160,1072614,1076776,45,275,16644
F10076#F1438,4236,1015092,1019330,47,276,16644
F11545#F1438,4203,1009596,1013801,52,277,16644
F11096#F1438,4183,1010143,1014328,55,278,16644
F10060#F1438,4261,1075817,1080082,53,279,16644
F10164#F1438,6863,1549972,1556839,49,280,16644
F10389#F1438,4366,1146855,1151224,54,281,16644
F10133#F1438,4376,1101203,1105581,52,282,16644
F10248#F1438,4436,1122149,1126587,54,283,16644
F11487#F1438,4504,1137810,1142317,49,284,16644
F1016#F1438,4764,1157834,1162601,55,285,16644
F10442#F1438,4567,1161418,1165987,55,286,16644
F11185#F1438,4543,1132264,1136810,55,287,16644
F10242#F1438,4518,1122142,1126663,46,288,16644
F11334#F1438,4578,1060505,1065085,51,289,16644
F10291#F1438,4541,1057295,1061839,56,290,16644
F11405#F1438,4612,1071428,1076043,48,291,16644
F1069#F1438,7216,1552048,1559268,60,292,16644
F11584#F1438,4519,1096480,1101002,47,293,16644
F10733#F1438,4834,1133300,1138137,53,294,16644
F10476#F1438,4626,1095868,1100496,47,295,16644
F10842#F1438,4631,1123626,1128259,49,296,16644
F11211#F1438,4787,1132578,1137367,53,297,16644
F10128#F1438,4642,1154667,1159312,52,298,16644
F10105#F1438,4717,1161650,1166370,51,299,16644
F10273#F1438,4431,1080808,1085242,49,300,16644
F10284#F1438,4516,1072906,1077425,57,301,16644
F10028#F1438,4760,1047091,1051854,58,302,16644
F10554#F1438,4749,1054282,1059034,55,303,16644
F10058#F1438,4843,1571987,1576832,55,304,16644
F10439#F1438,4888,1099052,1103943,57,305,16644
F11134#F1438,4811,1098063,1102877,53,306,16644
F11785#F1438,4872,1136002,1140876,51,307,16644
F10093#F1438,4878,1104616,1109497,50,308,16644
F1108#F1438,4883,1122770,1127655,49,309,16644
F10574#F1438,4856,1141506,1146364,56,310,16644
F10553#F1438,4885,1159828,1164715,61,311,16644
F10333#F1438,5015,1168329,1173346,60,312,16644
F1085#F1438,4889,1139059,1143950,53,313,16644
F10295#F1438,4944,1127635,1132582,59,314,16644
F10262#F1438,5009,1064342,1069353,52,315,16644
F10148#F1438,4950,1576225,1581177,48,316,16644
F10486#F1438,4963,1085461,1090426,55,317,16644
F1051#F1438,4816,1030027,1034846,58,318,16644
F10075#F1438,5025,1089076,1094104,51,319,16644
F10137#F1438,5106,1126347,1131455,61,320,16644
F11306#F1438,5026,1086340,1091369,61,321,16644
F10840#F1438,4986,1117967,1122956,49,322,16644
F10144#F1438,5021,1132356,1137380,47,323,16644
F10030#F1438,5135,1149406,1154543,54,324,16644
F10682#F1438,5035,1152879,1157916,52,325,16644
F10003#F1438,5078,1133252,1138333,48,326,16644
F10331#F1438,5082,1119801,1124886,57,327,16644
F10803#F1438,5154,1572399,1577556,46,328,16644
F1004#F1438,8383,1101637,1110024,55,329,16644
F10569#F1438,5155,1050506,1055663,57,330,16644
F10051#F1438,5104,1063153,1068259,43,331,16644
F11141#F1438,5213,1093914,1099128,63,332,16644
F1310#F1438,5215,1117381,1122598,48,333,16644
F10363#F1438,5279,1091016,1096298,52,334,16644
F10677#F1438,5253,1125893,1131149,57,335,16644
F10753#F1438,5336,1157265,1162603,53,336,16644
F10196#F1438,5130,1111167,1116299,54,337,16644
F10251#F1438,5074,1109450,1114527,63,338,16644
F10473#F1438,5091,1096016,1101110,51,339,16644
F10327#F1438,5337,1674862,1680202,43,340,16644
F1081#F1438,5848,1100329,1106180,47,341,16644
F1007#F1438,6181,1047969,1054153,58,342,16644
F10969#F1438,5322,1055320,1060645,51,343,16644
F10107#F1438,5326,1069215,1074544,76,344,16644
F10359#F1438,5412,1098351,1103766,58,345,16644
F10002#F1438,5413,1106440,1111856,60,346,16644
F1008#F1438,5438,1088823,1094263,43,347,16644
F12082#F1438,5427,1128994,1134423,50,348,16644
F10059#F1438,5409,1147485,1152896,66,349,16644
F10269#F1438,5522,1143616,1149140,57,350,16644
F1105#F1438,5461,1167238,1172701,61,351,16644
F10184#F1438,5442,1669888,1675332,60,352,16644
F10701#F1438,5515,1120903,1126421,56,353,16644
F10883#F1438,5319,1049081,1054403,48,354,16644
F1057#F1438,5720,1057698,1063421,58,355,16644
F10071#F1438,5470,1055773,1061247,54,356,16644
F11041#F1438,5474,1069220,1074697,61,357,16644
F10203#F1438,5610,1136086,1141698,57,358,16644
F10352#F1438,5842,1104016,1109861,55,359,16644
F10168#F1438,5674,1103321,1108996,55,360,16644
F10461#F1438,5720,1155773,1161496,64,361,16644
F10145#F1438,5623,1128893,1134518,49,362,16644
F12033#F1438,5733,1159066,1164801,67,363,16644
F11179#F1438,6430,1686811,1693243,60,364,16644
F1#F1438,5914,1129383,1135301,62,365,16644
F11549#F1438,5736,1108622,1114361,57,366,16644
F10421#F1438,5733,1060684,1066419,56,367,16644
F10323#F1438,5757,1065268,1071027,59,368,16644
F10414#F1438,5754,1064166,1069922,54,369,16644
F12399#F1438,5776,1085578,1091357,55,370,16644
F10506#F1438,5851,1132217,1138070,57,371,16644
F10214#F1438,5870,1096014,1101886,70,372,16644
F11320#F1438,6030,1122446,1128478,62,373,16644
F10010#F1438,6038,1087441,1093482,64,374,16644
F10104#F1438,5912,1188587,1194502,60,375,16644
F10155#F1438,9480,1688090,1697576,57,376,16644
F10092#F1438,5979,1142085,1148067,57,377,16644
F11651#F1438,5865,1108193,1114061,54,378,16644
F1092#F1438,5812,1080932,1086745,56,379,16644
F10694#F1438,5854,1059166,1065021,50,380,16644
F10315#F1438,5851,1052316,1058169,58,381,16644
F13306#F1438,5920,1074456,1080378,62,382,16644
F11189#F1438,5918,1107250,1113171,60,383,16644
F10870#F1438,6048,1108384,1114434,56,384,16644
F12921#F1438,5953,1094870,1100826,58,385,16644
F10368#F1438,6314,1125143,1131461,57,386,16644
F11040#F1438,6101,1457953,1464057,65,387,16644
F10329#F1438,9684,1460529,1470218,62,388,16644
F12863#F1438,5990,1150877,1156870,58,389,16644
F10495#F1438,6170,1109269,1115441,68,390,16644
F11627#F1438,6027,1114817,1120846,55,391,16644
F10408#F1438,6069,1063691,1069762,64,392,16644
F11449#F1438,6077,1050582,1056661,58,393,16644
F10206#F1438,6036,1070168,1076207,56,394,16644
F10047#F1438,6177,1086143,1092322,64,395,16644
F10021#F1438,6165,1151792,1157959,46,396,16644
F10815#F1438,6205,1090133,1096341,51,397,16644
F10760#F1438,6603,1107571,1114176,63,398,16644
F11133#F1438,6283,1374136,1380422,35,399,16644
F10557#F1438,10174,1503257,1513435,48,400,16644
F10163#F1438,6188,1124409,1130600,59,401,16644
F10570#F1438,6073,1130168,1136243,58,402,16644
F10440#F1438,6282,1089072,1095357,68,403,16644
F10234#F1438,6273,1102128,1108404,71,404,16644
F10372#F1438,6145,1003320,1009469,69,405,16644
F10279#F1438,6036,1016853,1022891,56,406,16644
F11514#F1438,6156,1028864,1035023,62,407,16644
F10668#F1438,6137,1042299,1048438,59,408,16644
F10371#F1438,6183,1114234,1120419,64,409,16644
F1072#F1438,6569,1090530,1097103,60,410,16644
F10662#F1438,6903,1263047,1269952,62,411,16644
F10226#F1438,10067,1584950,1595021,62,412,16644
F10743#F1438,6469,1152329,1158801,63,413,16644
F10727#F1438,6481,1155761,1162245,63,414,16644
F10745#F1438,6471,1131519,1137992,59,415,16644
F11201#F1438,6426,1108831,1115260,58,416,16644
F11168#F1438,6471,1075660,1082133,59,417,16644
F10910#F1438,6516,1063436,1069954,35,418,16644
F1076#F1438,6593,1067498,1074093,58,419,16644
F11335#F1438,6508,1077334,1083845,57,420,16644
F10299#F1438,6483,1106232,1112717,55,421,16644
F10#F1438,6561,1117080,1123643,65,422,16644
F10404#F1438,6756,1201249,1208008,60,423,16644
F10526#F1438,10908,1599489,1610401,67,424,16644
F10514#F1438,6778,1152505,1159286,60,425,16644
F11910#F1438,6582,1147606,1154190,64,426,16644
F10064#F1438,6622,1171931,1178556,56,427,16644
F10972#F1438,6596,1119292,1125889,66,428,16644
F10676#F1438,6615,1101659,1108276,68,429,16644
F10117#F1438,6620,1090969,1097591,58,430,16644
F12634#F1438,6581,1064968,1071552,61,431,16644
F12273#F1438,6629,1071915,1078547,62,432,16644
F10857#F1438,6718,1084354,1091074,65,433,16644
F101#F1438,6794,1110140,1116936,57,434,16644
F10276#F1438,6878,1221934,1228815,61,435,16644
F10287#F1438,11091,1546492,1557587,61,436,16644
F10241#F1438,6983,1124489,1131475,59,437,16644
F10462#F1438,6530,1122300,1128832,62,438,16644
F1078#F1438,6802,1161797,1168601,62,439,16644
F11011#F1438,6915,1160063,1166981,62,440,16644
F10531#F1438,6946,1113536,1120485,57,441,16644
F13022#F1438,7212,1112371,1119585,64,442,16644
F10597#F1438,6963,1083374,1090341,68,443,16644
F10147#F1438,6880,1057008,1063890,47,444,16644
F10765#F1438,7122,1061435,1068559,66,445,16644
F11799#F1438,7231,1078391,1085624,69,446,16644
F10348#F1438,7002,1172643,1179648,63,447,16644
F12069#F1438,11250,1578213,1589467,71,448,16644
F11904#F1438,7612,1093751,1101366,45,449,16644
F11445#F1438,6763,1089417,1096183,71,450,16644
F11057#F1438,6785,1099965,1106753,52,451,16644
F1006#F1438,6801,1131144,1137947,49,452,16644
F12019#F1438,7028,1144337,1151368,60,453,16644
F11318#F1438,6994,1119529,1126525,54,454,16644
F11696#F1438,7079,1102823,1109904,60,455,16644
F10610#F1438,7079,1081007,1088088,69,456,16644
F10536#F1438,7041,1051875,1058917,71,457,16644
F10036#F1438,7232,1059020,1066255,68,458,16644
F10015#F1438,7278,1104531,1111812,86,459,16644
F10063#F1438,11292,1635942,1647238,51,460,16644
F10224#F1438,7409,1097389,1104800,54,461,16644
F11707#F1438,6972,1062817,1069791,61,462,16644
F10024#F1438,6879,1107998,1114880,58,463,16644
F10171#F1438,7080,1108669,1115751,71,464,16644
F11401#F1438,7255,1159163,1166420,60,465,16644
F10111#F1438,7189,1097944,1105136,84,466,16644
F1304#F1438,6997,1085159,1092159,54,467,16644
F10308#F1438,7556,1099003,1106561,67,468,16644
F10751#F1438,7401,1068924,1076328,62,469,16644
F13266#F1438,7404,1056172,1063578,62,470,16644
F10364#F1438,7384,1055987,1063372,58,471,16644
F12073#F1438,7483,1585342,1592828,73,472,16644
F10683#F1438,7512,1127017,1134531,59,473,16644
F10280#F1438,7131,1058201,1065335,65,474,16644
F10585#F1438,7049,1052250,1059302,59,475,16644
F12593#F1438,7085,1104618,1111705,60,476,16644
F10388#F1438,7052,1090585,1097639,64,477,16644
F12736#F1438,7099,1124925,1132026,67,478,16644
F10887#F1438,7370,1101888,1109260,50,479,16644
F10679#F1438,7408,1084751,1092161,60,480,16644
F10415#F1438,7313,1054715,1062029,61,481,16644
F12681#F1438,7454,1028255,1035712,61,482,16644
F12061#F1438,7415,1014063,1021480,52,483,16644
F10872#F1438,7447,1577420,1584870,57,484,16644
F12326#F1438,7634,1079052,1086689,65,485,16644
F1114#F1438,7369,1086583,1093955,75,486,16644
F10089#F1438,7385,1054678,1062066,67,487,16644
F13191#F1438,7591,1092411,1100006,65,488,16644
F12339#F1438,7574,1129886,1137462,58,489,16644
F12518#F1438,7495,1099027,1106525,65,490,16644
F10632#F1438,7963,1150170,1158137,65,491,16644
F10091#F1438,7723,1161015,1168741,79,492,16644
F106#F1438,7452,1071046,1078502,59,493,16644
F1210#F1438,7499,1051677,1059178,59,494,16644
F10951#F1438,7861,1081985,1089849,55,495,16644
F11088#F1438,8105,1571923,1580030,61,496,16644
F10643#F1438,8134,1110452,1118589,66,497,16644
F10044#F1438,7743,1037909,1045655,64,498,16644
F10382#F1438,7552,1085444,1092998,72,499,16644
F11036#F1438,7452,1062655,1070109,69,500,16644
F10238#F1438,7394,1059320,1066716,56,501,16644
F10519#F1438,7458,1099835,1107295,60,502,16644
F13525#F1438,7585,1088010,1095598,68,503,16644
F11706#F1438,7794,1136299,1144096,75,504,16644
F11119#F1438,7553,1093285,1100840,65,505,16644
F11553#F1438,7661,1084911,1092574,81,506,16644
F10361#F1438,7648,1060514,1068164,60,507,16644
F13916#F1438,7763,1613580,1621346,68,508,16644
F13738#F1438,8298,1068649,1076950,67,509,16644
F12037#F1438,7735,1033248,1040985,66,510,16644
F227#F1438,7835,1060134,1067971,66,511,16644
F10831#F1438,7734,1074546,1082283,61,512,16644
F10907#F1438,7687,1041764,1049453,65,513,16644
F12030#F1438,7720,1054543,1062265,61,514,16644
F10577#F1438,7703,1106994,1114700,63,515,16644
F10356#F1438,7826,1100360,1108188,56,516,16644
F10188#F1438,7874,1121299,1129175,51,517,16644
F10034#F1438,7953,1118118,1126074,66,518,16644
F13740#F1438,8087,1056765,1064854,66,519,16644
F10699#F1438,7929,1637654,1645585,55,520,16644
F1143#F1438,8372,1082692,1091067,67,521,16644
F10192#F1438,8227,1070723,1078953,62,522,16644
F149#F1438,8423,1075815,1084240,70,523,16644
F11519#F1438,8367,1091673,1100041,65,524,16644
F10604#F1438,8064,1073455,1081521,62,525,16644
F1062#F1438,7880,1089115,1096998,72,526,16644
F10549#F1438,8242,1101945,1110189,73,527,16644
F10455#F1438,8434,1127428,1135864,58,528,16644
F11286#F1438,8019,1122664,1130685,61,529,16644
F1093#F1438,8247,1100642,1108891,78,530,16644
F11336#F1438,8353,1234952,1243308,60,531,16644
F10510#F1438,13469,1542728,1556201,69,532,16644
F11015#F1438,8513,1096072,1104587,75,533,16644
F10489#F1438,8122,1030275,1038400,71,534,16644
F12672#F1438,8391,1062449,1070843,62,535,16644
F14039#F1438,8429,1083573,1092004,75,536,16644
F10309#F1438,8482,1121387,1129872,68,537,16644
F1265#F1438,8361,1101589,1109953,76,538,16644
