keyword,clientTime,serverTime,totalTime,resultLength,w1,w2
F10170#F1438,1715,1169424,1171143,29,70,16644
F10636#F1438,1153,1179940,1181096,31,71,16644
F10037#F1438,1172,1191917,1193093,30,72,16644
F1003#F1438,1187,1093419,1094611,26,73,16644
F10691#F1438,1163,1075336,1076502,21,74,16644
F10338#F1438,1295,1156446,1157745,27,75,16644
F1005#F1438,1862,1819975,1821841,23,76,16644
F10152#F1438,1229,1150012,1151244,26,77,16644
F10313#F1438,1214,1162088,1163304,29,78,16644
F10217#F1438,1273,1155689,1156965,24,79,16644
F10437#F1438,1301,1138894,1140198,26,80,16644
F10286#F1438,1377,1179121,1180501,27,81,16644
F1095#F1438,1279,1129115,1130397,16,82,16644
F10380#F1438,1295,1169188,1170486,28,83,16644
F10377#F1438,1322,1161340,1162665,29,84,16644
F10139#F1438,1711,1164649,1166364,32,85,16644
F1153#F1438,1345,1067215,1068562,34,86,16644
F10561#F1438,1354,1337010,1338367,22,87,16644
F10334#F1438,2187,1604251,1606443,29,88,16644
F10298#F1438,1423,1125219,1126644,26,89,16644
F10344#F1438,1429,1120649,1122081,26,90,16644
F10176#F1438,1432,1187412,1188848,27,91,16644
F10096#F1438,1576,1160637,1162216,31,92,16644
F11165#F1438,1454,1157810,1159268,22,93,16644
F11330#F1438,1476,1203838,1205317,36,94,16644
F10737#F1438,1547,1140188,1141737,31,95,16644
F10820#F1438,1509,1186796,1188307,25,96,16644
F10029#F1438,1581,1164522,1166106,32,97,16644
F10099#F1438,1543,1184400,1185946,34,98,16644
F11019#F1438,1568,1383756,1385328,20,99,16644
F10351#F1438,2509,1621992,1624506,25,100,16644
F10140#F1438,1767,1138015,1139787,38,101,16644
F10470#F1438,1663,1122545,1124212,29,102,16644
F10191#F1438,1700,1113348,1115051,19,103,16644
F11069#F1438,2675,1188921,1191600,38,104,16644
F1035#F1438,1649,1136940,1138592,18,105,16644
F10326#F1438,1663,1162627,1164293,29,106,16644
F10061#F1438,1649,1200839,1202490,35,107,16644
F10151#F1438,1700,1123601,1125304,37,108,16644
F10303#F1438,1692,1179389,1181084,31,109,16644
F10235#F1438,1713,1132784,1134500,34,110,16644
F10270#F1438,1746,1398068,1399816,38,111,16644
F10022#F1438,2845,1551259,1554110,34,112,16644
F10319#F1438,1806,1114449,1116257,27,113,16644
F10369#F1438,1770,1108435,1110207,22,114,16644
F10066#F1438,1919,1103967,1105889,30,115,16644
F10161#F1438,1837,1115155,1116995,38,116,16644
F10198#F1438,2978,1178617,1181598,39,117,16644
F10268#F1438,1910,1167895,1169808,42,118,16644
F1028#F1438,1953,1156264,1158220,30,119,16644
F10228#F1438,1981,1197009,1198993,33,120,16644
F11913#F1438,1921,1147352,1149276,36,121,16644
F10088#F1438,2085,1187815,1189903,30,122,16644
F10366#F1438,3065,1492836,1495905,30,123,16644
F10989#F1438,3154,1637274,1640432,35,124,16644
F10069#F1438,2038,1094749,1096790,38,125,16644
F10316#F1438,2564,1100778,1103345,40,126,16644
F10080#F1438,1966,1092221,1094189,37,127,16644
F10086#F1438,2004,1100737,1102743,32,128,16644
F10697#F1438,2093,1142909,1145005,32,129,16644
F10707#F1438,3240,1195160,1198403,36,130,16644
F10277#F1438,2091,1154329,1156422,43,131,16644
F10079#F1438,2079,1173772,1175853,36,132,16644
F10098#F1438,2150,1159942,1162095,29,133,16644
F10045#F1438,2146,1190736,1192885,34,134,16644
F10183#F1438,2158,1845666,1847827,43,135,16644
F10290#F1438,2267,1250703,1252974,40,136,16644
F10353#F1438,2152,1086316,1088471,38,137,16644
F10608#F1438,2546,1107214,1109763,34,138,16644
F1024#F1438,2185,1098150,1100338,40,139,16644
F10175#F1438,2219,1110414,1112635,41,140,16644
F10039#F1438,2243,1149342,1151588,42,141,16644
F10281#F1438,2325,1211189,1213518,30,142,16644
F10808#F1438,2355,1169454,1171814,38,143,16644
F10042#F1438,2328,1152847,1155179,50,144,16644
F10488#F1438,2356,1171887,1174246,39,145,16644
F10239#F1438,2318,1294806,1297127,38,146,16644
F10552#F1438,3839,1841500,1845344,34,147,16644
F10822#F1438,2813,1176652,1179469,34,148,16644
F10186#F1438,2374,1163578,1165954,44,149,16644
F10263#F1438,2377,1100790,1103169,32,150,16644
F10685#F1438,2500,1134142,1136645,37,151,16644
F10097#F1438,2350,1100351,1102705,34,152,16644
F10041#F1438,2401,1091169,1093573,40,153,16644
F10231#F1438,2425,1173265,1175693,33,154,16644
F10383#F1438,2466,1175072,1177541,32,155,16644
F10392#F1438,2472,1128399,1130874,41,156,16644
F10106#F1438,3231,1168564,1171798,38,157,16644
F10019#F1438,2460,1843331,1845795,35,158,16644
F10082#F1438,3973,1310469,1314447,30,159,16644
F10592#F1438,2551,1201661,1204215,43,160,16644
F10011#F1438,2570,1168301,1170874,44,161,16644
F10048#F1438,2634,1109160,1111797,42,162,16644
F1033#F1438,2509,1116437,1118949,39,163,16644
F10040#F1438,2623,1096319,1098945,42,164,16644
F10631#F1438,2548,1114867,1117419,40,165,16644
F10065#F1438,2610,1172429,1175042,38,166,16644
F10233#F1438,3909,1210943,1214856,42,167,16644
F10250#F1438,2713,1141353,1144068,38,168,16644
F10639#F1438,2719,1175182,1177904,42,169,16644
F10622#F1438,4235,1892894,1897133,43,170,16644
F1106#F1438,2741,1162210,1164954,40,171,16644
F10260#F1438,2682,1208825,1211510,46,172,16644
F10157#F1438,2752,1160972,1163727,44,173,16644
F10984#F1438,2785,1186183,1188971,43,174,16644
F10110#F1438,2761,1107463,1110228,41,175,16644
F1049#F1438,2759,1119926,1122689,41,176,16644
F10062#F1438,2924,1094996,1097923,48,177,16644
F10090#F1438,2808,1109074,1111884,41,178,16644
F10197#F1438,2826,1213252,1216080,33,179,16644
F10180#F1438,2843,1205270,1208116,45,180,16644
F10194#F1438,3013,1296951,1299967,41,181,16644
F10116#F1438,4789,1804201,1808996,42,182,16644
F10423#F1438,3059,1224715,1227777,45,183,16644
F10584#F1438,2909,1158097,1161009,38,184,16644
F10435#F1438,2891,1170864,1173759,42,185,16644
F10017#F1438,3753,1122333,1126089,44,186,16644
F10027#F1438,3011,1103163,1106178,43,187,16644
F10095#F1438,2934,1104207,1107144,42,188,16644
F10049#F1438,2967,1117382,1120352,47,189,16644
F10181#F1438,2967,1073980,1076950,44,190,16644
F10324#F1438,4529,1096546,1101079,44,191,16644
F10764#F1438,3198,1161873,1165074,48,192,16644
F11431#F1438,3432,1338823,1342259,52,193,16644
F10360#F1438,4981,1780552,1785538,46,194,16644
F10688#F1438,3135,1175238,1178376,43,195,16644
F10067#F1438,3083,1182407,1185493,39,196,16644
F10252#F1438,3099,1136189,1139291,53,197,16644
F10227#F1438,3197,1168036,1171236,51,198,16644
F1009#F1438,3069,1114464,1117536,46,199,16644
F10109#F1438,3564,1154099,1157666,41,200,16644
F10074#F1438,3139,1081430,1084572,45,201,16644
F10084#F1438,3096,1101340,1104438,43,202,16644
F10318#F1438,3112,1111210,1114325,38,203,16644
F10119#F1438,3456,1162904,1166363,45,204,16644
F10185#F1438,3525,1313032,1316561,42,205,16644
F11093#F1438,5302,1850162,1855468,38,206,16644
F10288#F1438,3402,1162072,1165477,44,207,16644
F10412#F1438,3459,1205753,1209215,37,208,16644
F10929#F1438,3464,1184184,1187650,48,209,16644
F10871#F1438,3293,1194547,1197844,41,210,16644
F10243#F1438,3410,1181687,1185100,41,211,16644
F10008#F1438,3411,1170502,1173917,46,212,16644
F1017#F1438,3418,1128271,1131692,42,213,16644
F10245#F1438,3382,1122221,1125605,39,214,16644
F10913#F1438,3449,1114351,1117802,35,215,16644
F10070#F1438,3338,1098448,1101788,39,216,16644
F10522#F1438,3473,1269023,1272499,44,217,16644
F10587#F1438,5704,1808088,1813797,43,218,16644
F11237#F1438,4326,1190390,1194718,33,219,16644
F11664#F1438,3860,1157199,1161061,46,220,16644
F10001#F1438,3664,1198261,1201929,48,221,16644
F10125#F1438,3702,1185155,1188860,53,222,16644
F11102#F1438,3569,1171487,1175059,45,223,16644
F10425#F1438,5318,1183593,1188914,42,224,16644
F10718#F1438,3555,1192617,1196175,38,225,16644
F10689#F1438,3561,1110648,1114212,40,226,16644
F10167#F1438,3574,1103101,1106678,50,227,16644
F1015#F1438,3631,1094164,1097798,39,228,16644
F10215#F1438,3642,1168795,1172440,52,229,16644
F10518#F1438,5755,1778548,1784307,47,230,16644
F10050#F1438,3757,1209657,1213417,44,231,16644
F10665#F1438,3566,1137626,1141195,48,232,16644
F10477#F1438,3595,1112626,1116224,44,233,16644
F10173#F1438,3660,1241973,1245636,55,234,16644
F10007#F1438,3700,1197803,1201506,51,235,16644
F11813#F1438,3752,1181503,1185258,55,236,16644
F10229#F1438,3745,1208312,1212059,47,237,16644
F10209#F1438,5687,1171559,1177249,55,238,16644
F11048#F1438,3757,1113752,1117512,42,239,16644
F10446#F1438,3846,1118517,1122366,56,240,16644
F10026#F1438,4048,1087556,1091606,41,241,16644
F10322#F1438,3890,1834660,1838552,55,242,16644
F10232#F1438,3922,1155731,1159656,59,243,16644
F10000#F1438,4064,1162355,1166421,53,244,16644
F10123#F1438,3891,1133673,1137567,60,245,16644
F10208#F1438,3860,1115795,1119658,56,246,16644
F10009#F1438,4100,1172287,1176399,56,247,16644
F11541#F1438,4056,1192576,1196636,45,248,16644
F11400#F1438,3934,1170967,1174903,46,249,16644
F10172#F1438,3920,1209488,1213411,53,250,16644
F10101#F1438,3988,1170417,1174408,47,251,16644
F11925#F1438,4012,1093037,1097054,51,252,16644
F10799#F1438,5010,1077634,1082649,49,253,16644
F1082#F1438,4145,1796741,1800890,51,254,16644
F1077#F1438,4075,1117897,1121975,50,255,16644
F10524#F1438,3954,1125376,1129332,50,256,16644
F11045#F1438,4010,1188572,1192585,49,257,16644
F1027#F1438,4081,1184897,1188981,52,258,16644
F10448#F1438,4148,1125465,1129617,57,259,16644
F10127#F1438,4140,1207310,1211454,46,260,16644
F10134#F1438,4147,1195124,1199274,42,261,16644
F1130#F1438,4112,1178238,1182353,53,262,16644
F10258#F1438,4140,1175251,1179395,40,263,16644
F11386#F1438,4118,1166533,1170654,45,264,16644
F10156#F1438,4482,1079786,1084271,57,265,16644
F1018#F1438,4304,1818586,1822893,40,266,16644
F10078#F1438,4364,1143174,1147540,50,267,16644
F11186#F1438,4297,1133348,1137648,50,268,16644
F10025#F1438,4438,1142519,1146960,45,269,16644
F10882#F1438,4232,1180572,1184807,45,270,16644
F10935#F1438,4261,1158806,1163070,63,271,16644
F10212#F1438,4284,1113360,1117646,60,272,16644
F10129#F1438,4259,1175760,1180022,53,273,16644
F10332#F1438,4301,1158059,1162363,56,274,16644
F10321#F1438,4397,1183729,1188129,45,275,16644
F10076#F1438,4331,1212631,1216965,47,276,16644
F11545#F1438,4497,1239814,1244315,52,277,16644
F11096#F1438,7136,1741361,1748501,55,278,16644
F10060#F1438,4493,1133004,1137500,53,279,16644
F10164#F1438,4551,1117026,1121580,49,280,16644
F10389#F1438,4469,1116524,1120996,54,281,16644
F10133#F1438,4395,1142913,1147311,52,282,16644
F10248#F1438,4571,1194536,1199111,54,283,16644
F11487#F1438,4595,1159392,1163990,49,284,16644
F1016#F1438,4696,1164643,1169341,55,285,16644
F10442#F1438,4657,1211457,1216117,55,286,16644
F11185#F1438,4520,1145527,1150051,55,287,16644
F10242#F1438,4584,1171189,1175776,46,288,16644
F11334#F1438,4775,1286231,1291009,51,289,16644
F10291#F1438,7807,1788130,1795943,56,290,16644
F11405#F1438,4993,1100677,1105672,48,291,16644
F1069#F1438,4598,1091412,1096013,60,292,16644
F11584#F1438,4607,1092946,1097556,47,293,16644
F10733#F1438,4709,1106189,1110902,53,294,16644
F10476#F1438,4680,1106327,1111009,47,295,16644
F10842#F1438,5090,1149159,1154251,49,296,16644
F11211#F1438,4679,1131389,1136072,53,297,16644
F10128#F1438,4736,1128022,1132762,52,298,16644
F10105#F1438,4727,1217513,1222243,51,299,16644
F10273#F1438,4719,1142647,1147369,49,300,16644
F10284#F1438,4933,1420578,1425514,57,301,16644
F10028#F1438,8062,1773636,1781703,58,302,16644
F10554#F1438,4745,1176167,1180914,55,303,16644
F10058#F1438,4868,1086073,1090943,55,304,16644
F10439#F1438,4830,1119178,1124011,57,305,16644
F11134#F1438,4867,1094085,1098955,53,306,16644
F11785#F1438,4912,1076763,1081677,51,307,16644
F10093#F1438,4826,1161769,1166598,50,308,16644
F1108#F1438,5077,1186282,1191362,49,309,16644
F10574#F1438,4899,1164606,1169507,56,310,16644
F10553#F1438,4882,1147368,1152252,61,311,16644
F10333#F1438,4829,1193853,1198684,60,312,16644
F1085#F1438,5054,1639493,1644551,53,313,16644
F10295#F1438,8107,1516193,1524304,59,314,16644
F10262#F1438,5074,1192506,1197582,52,315,16644
F10148#F1438,5167,1158211,1163381,48,316,16644
F10486#F1438,5137,1126051,1131192,55,317,16644
F1051#F1438,5333,1119754,1125091,58,318,16644
F10075#F1438,5060,1092559,1097622,51,319,16644
F10137#F1438,5179,1109814,1114995,61,320,16644
F11306#F1438,5007,1165857,1170866,61,321,16644
F10840#F1438,5105,1156306,1161414,49,322,16644
F10144#F1438,5226,1100492,1105721,47,323,16644
F10030#F1438,5055,1199338,1204395,54,324,16644
F10682#F1438,5203,1693461,1698667,52,325,16644
F10003#F1438,8367,1372880,1381251,48,326,16644
F10331#F1438,5250,1170586,1175839,57,327,16644
F10803#F1438,5135,1167882,1173020,46,328,16644
F1004#F1438,5148,1096705,1101856,55,329,16644
F10569#F1438,5180,1111534,1116716,57,330,16644
F10051#F1438,5264,1099661,1104927,43,331,16644
F11141#F1438,7391,1111854,1119247,63,332,16644
F1310#F1438,5334,1153587,1158924,48,333,16644
F10363#F1438,5223,1178293,1183519,52,334,16644
F10677#F1438,5375,1145924,1151301,57,335,16644
F10753#F1438,5324,1148598,1153924,53,336,16644
F10196#F1438,5547,1850518,1856068,54,337,16644
F10251#F1438,8640,1376640,1385285,63,338,16644
F10473#F1438,5315,1158357,1163675,51,339,16644
F10327#F1438,5491,1194985,1200480,43,340,16644
F1081#F1438,5258,1172063,1177325,47,341,16644
F1007#F1438,5235,1083792,1089030,58,342,16644
F10969#F1438,5297,1092414,1097715,51,343,16644
F10107#F1438,8314,1109689,1118007,76,344,16644
F10359#F1438,5643,1114021,1119666,58,345,16644
F10002#F1438,5365,1171758,1177126,60,346,16644
F1008#F1438,6398,1179021,1185422,43,347,16644
F12082#F1438,5998,1160557,1166558,50,348,16644
F10059#F1438,5460,1904947,1910410,66,349,16644
F10269#F1438,5659,1215850,1221512,57,350,16644
F1105#F1438,5559,1115415,1120978,61,351,16644
F10184#F1438,5435,1161458,1166897,60,352,16644
F10701#F1438,5605,1171192,1176799,56,353,16644
F10883#F1438,6027,1144063,1150094,48,354,16644
F1057#F1438,8138,1099638,1107778,58,355,16644
F10071#F1438,5531,1125012,1130546,54,356,16644
F11041#F1438,5663,1124542,1130208,61,357,16644
F10203#F1438,5695,1113717,1119415,57,358,16644
F10352#F1438,5769,1189606,1195378,55,359,16644
F10168#F1438,5595,1158249,1163847,55,360,16644
F10461#F1438,8890,1915574,1924466,64,361,16644
F10145#F1438,5837,1229206,1235046,49,362,16644
F12033#F1438,5811,1185075,1190888,67,363,16644
F11179#F1438,5854,1145316,1151173,60,364,16644
F1#F1438,5859,1220120,1225982,62,365,16644
F11549#F1438,5830,1169336,1175170,57,366,16644
F10421#F1438,5991,1102966,1108961,56,367,16644
F10323#F1438,5817,1107222,1113042,59,368,16644
F10414#F1438,5888,1166102,1171993,54,369,16644
F12399#F1438,6110,1101135,1107247,55,370,16644
F10506#F1438,5997,1136153,1142152,57,371,16644
F10214#F1438,6186,1491055,1497246,70,372,16644
F11320#F1438,11755,1613173,1624935,62,373,16644
F10010#F1438,5964,1189293,1195261,64,374,16644
F10104#F1438,5896,1160039,1165938,60,375,16644
F10155#F1438,5943,1180263,1186210,57,376,16644
F10092#F1438,5988,1131953,1137943,57,377,16644
F11651#F1438,5917,1188867,1194786,54,378,16644
F1092#F1438,6121,1172646,1178769,56,379,16644
F10694#F1438,5864,1106784,1112650,50,380,16644
F10315#F1438,6144,1111764,1117911,58,381,16644
F13306#F1438,5976,1099653,1105632,62,382,16644
F11189#F1438,6136,1103588,1109727,60,383,16644
F10870#F1438,6104,1761775,1767882,56,384,16644
F12921#F1438,10313,1395699,1406016,58,385,16644
F10368#F1438,6074,1164213,1170290,57,386,16644
F11040#F1438,9060,1209161,1218225,65,387,16644
F10329#F1438,6078,1174990,1181070,62,388,16644
F12863#F1438,6791,1127550,1134345,58,389,16644
F10495#F1438,6137,1168250,1174390,68,390,16644
F11627#F1438,6174,1164856,1171033,55,391,16644
F10408#F1438,6394,1103324,1109722,64,392,16644
F11449#F1438,6126,1100053,1106183,58,393,16644
F10206#F1438,6288,1116235,1122526,56,394,16644
F10047#F1438,7836,1112641,1120480,64,395,16644
F10021#F1438,6240,1756372,1762615,46,396,16644
F10815#F1438,11176,1305389,1316569,51,397,16644
F10760#F1438,6504,1216899,1223405,63,398,16644
F11133#F1438,6346,1183886,1190234,35,399,16644
F10557#F1438,6340,1171812,1178154,48,400,16644
F10163#F1438,6487,1169081,1175571,59,401,16644
F10570#F1438,6466,1151320,1157789,58,402,16644
F10440#F1438,7051,1210747,1217802,68,403,16644
F10234#F1438,7285,1164038,1171326,71,404,16644
F10372#F1438,6437,1098872,1105312,69,405,16644
F10279#F1438,6523,1119158,1125686,56,406,16644
F11514#F1438,9318,1090131,1099452,62,407,16644
F10668#F1438,6842,1715983,1722829,59,408,16644
F10371#F1438,10929,1341684,1352617,64,409,16644
F1072#F1438,6549,1204475,1211026,60,410,16644
F10662#F1438,6832,1199536,1206371,62,411,16644
F10226#F1438,6699,1232909,1239611,62,412,16644
F10743#F1438,6552,1181626,1188181,63,413,16644
F10727#F1438,6713,1205957,1212673,63,414,16644
F10745#F1438,6973,1170403,1177381,59,415,16644
F11201#F1438,6771,1209722,1216497,58,416,16644
F11168#F1438,6699,1195956,1202657,59,417,16644
F10910#F1438,6686,1117330,1124019,35,418,16644
F1076#F1438,6830,1143431,1150264,58,419,16644
F11335#F1438,6790,1678552,1685345,57,420,16644
F10299#F1438,10985,1287298,1298288,55,421,16644
F10#F1438,6741,1091949,1098692,65,422,16644
F10404#F1438,6871,1173182,1180055,60,423,16644
F10526#F1438,6852,1167937,1174792,67,424,16644
F10514#F1438,6691,1210788,1217483,59,425,16644
F11910#F1438,6656,1170633,1177292,64,426,16644
F10064#F1438,6829,1175312,1182144,56,427,16644
F10972#F1438,6758,1151406,1158168,66,428,16644
F10676#F1438,6942,1164619,1171564,68,429,16644
F10117#F1438,6912,1176108,1183023,58,430,16644
F12634#F1438,6869,1105225,1112096,61,431,16644
F12273#F1438,6886,1785996,1792884,62,432,16644
F10857#F1438,11316,1157760,1169079,65,433,16644
F101#F1438,7256,1115338,1122596,57,434,16644
F10276#F1438,6833,1149972,1156807,61,435,16644
F10287#F1438,6833,1185110,1191946,61,436,16644
F10241#F1438,7077,1136698,1143778,59,437,16644
F10462#F1438,6755,1164416,1171173,62,438,16644
F1078#F1438,6990,1227936,1234930,62,439,16644
F11011#F1438,7915,1142750,1150669,62,440,16644
F10531#F1438,7157,1189720,1196879,57,441,16644
F13022#F1438,7050,1178278,1185331,64,442,16644
F10597#F1438,7146,1160118,1167268,68,443,16644
F10147#F1438,7144,1824143,1831290,47,444,16644
F10765#F1438,7566,1159990,1167559,66,445,16644
F11799#F1438,7016,1098291,1105310,69,446,16644
F10348#F1438,7068,1115535,1122607,63,447,16644
F12069#F1438,6918,1168186,1175106,71,448,16644
F11904#F1438,7195,1166844,1174042,45,449,16644
F11445#F1438,6941,1178967,1185910,71,450,16644
F11057#F1438,7176,1205263,1212442,52,451,16644
F1006#F1438,7049,1157877,1164929,49,452,16644
F12019#F1438,7191,1103290,1110483,60,453,16644
F11318#F1438,7146,1194684,1201832,54,454,16644
F11696#F1438,7187,1401156,1408346,60,455,16644
F10610#F1438,11805,1639229,1651039,69,456,16644
F10536#F1438,7278,1117132,1124412,71,457,16644
F10036#F1438,7315,1142774,1150091,68,458,16644
F10015#F1438,7262,1137275,1144540,86,459,16644
F10063#F1438,7224,1150498,1157726,51,460,16644
F10224#F1438,7333,1185530,1192866,54,461,16644
F11707#F1438,7537,1198138,1205678,61,462,16644
F10024#F1438,7215,1166101,1173320,58,463,16644
F10171#F1438,7306,1160717,1168025,71,464,16644
F11401#F1438,7436,1170320,1177760,60,465,16644
F10111#F1438,7347,1119772,1127123,84,466,16644
F1304#F1438,7240,1837630,1844872,54,467,16644
F10308#F1438,12526,1265666,1278196,67,468,16644
F10751#F1438,7277,1118069,1125349,62,469,16644
F13266#F1438,7690,1127965,1135658,62,470,16644
F10364#F1438,7665,1127749,1135416,58,471,16644
F12073#F1438,7395,1128440,1135839,73,472,16644
F10683#F1438,7490,1145612,1153105,59,473,16644
F10280#F1438,7401,1214489,1221893,65,474,16644
F10585#F1438,7782,1222756,1230542,59,475,16644
F12593#F1438,7455,1219242,1226700,60,476,16644
F10388#F1438,7537,1217298,1224838,64,477,16644
F12736#F1438,7615,1170531,1178150,67,478,16644
F10887#F1438,12007,1909440,1921451,49,479,16644
F10679#F1438,8455,1191732,1200190,60,480,16644
F10415#F1438,7830,1108411,1116244,61,481,16644
F12681#F1438,7573,1090978,1098554,61,482,16644
F12061#F1438,7506,1109244,1116753,52,483,16644
F10872#F1438,7574,1116241,1123818,57,484,16644
F12326#F1438,7939,1135923,1143865,65,485,16644
F1114#F1438,7890,1174781,1182674,75,486,16644
F10089#F1438,7783,1182739,1190525,67,487,16644
F13191#F1438,7806,1178543,1186352,65,488,16644
F12339#F1438,7787,1184427,1192216,58,489,16644
F12518#F1438,8137,1657852,1665993,65,490,16644
F10632#F1438,12598,1414409,1427010,65,491,16644
F10091#F1438,7816,1159887,1167706,79,492,16644
F106#F1438,7928,1153676,1161607,59,493,16644
F1210#F1438,7876,1139811,1147690,59,494,16644
F10951#F1438,8086,1129795,1137883,55,495,16644
F11088#F1438,7842,1111660,1119505,61,496,16644
F10643#F1438,7659,1120823,1128485,66,497,16644
F10044#F1438,8055,1191147,1199205,64,498,16644
F10382#F1438,7847,1178820,1186671,72,499,16644
F11036#F1438,8286,1198105,1206394,69,500,16644
F10238#F1438,8173,1203678,1211854,56,501,16644
F10519#F1438,8527,1864109,1872640,60,502,16644
F13525#F1438,13374,1297077,1310454,68,503,16644
F11706#F1438,8215,1163302,1171520,75,504,16644
F11119#F1438,7865,1146629,1154496,65,505,16644
F11553#F1438,8048,1123961,1132012,81,506,16644
F10361#F1438,8045,1103705,1111754,60,507,16644
F13916#F1438,9066,1143940,1153009,68,508,16644
F13738#F1438,7847,1110098,1117947,67,509,16644
F12037#F1438,7943,1120990,1128936,66,510,16644
F227#F1438,8011,1192517,1200531,66,511,16644
F10831#F1438,8534,1168612,1177149,61,512,16644
F10907#F1438,8121,1196633,1204757,65,513,16644
F12030#F1438,8162,1850975,1859140,61,514,16644
F10577#F1438,14818,1250192,1265015,63,515,16644
F10356#F1438,8873,1182775,1191651,56,516,16644
F10188#F1438,9141,1137894,1147039,51,517,16644
F10034#F1438,11101,1176716,1187820,66,518,16644
F13740#F1438,8441,1102373,1110818,66,519,16644
F10699#F1438,8494,1092457,1100953,55,520,16644
F1143#F1438,8303,1111353,1119660,67,521,16644
F10192#F1438,8061,1126729,1134793,62,522,16644
F149#F1438,8140,1128648,1136790,70,523,16644
F11519#F1438,8153,1198013,1206169,65,524,16644
F10604#F1438,8166,1163123,1171292,62,525,16644
F1062#F1438,8228,2006207,2014438,72,526,16644
F10549#F1438,8627,1217213,1225843,73,527,16644
F10455#F1438,8368,1175858,1184229,58,528,16644
F11286#F1438,8389,1149257,1157648,61,529,16644
F1093#F1438,8542,1181764,1190310,78,530,16644
F11336#F1438,12944,1146409,1159356,60,531,16644
F10510#F1438,8157,1082641,1090800,69,532,16644
F11015#F1438,8633,1112137,1120774,75,533,16644
F10489#F1438,8630,1109263,1117896,71,534,16644
F12672#F1438,8802,1115489,1124294,62,535,16644
F14039#F1438,8231,1145424,1153658,75,536,16644
F10309#F1438,8504,1258227,1266735,68,537,16644
F1265#F1438,14565,1827120,1841689,76,538,16644
