keyword,clientTime,serverTime,totalTime,resultLength,w1,w2
F5382#F8109,801.0843699296919,1170052.2926829269,1170853.3770528566,18,44,9738
F6186#F8109,881.6860465116279,1088500.8139534884,1089382.5,18,45,9738
F5597#F8109,747.767441860465,998282.3720930232,999030.1395348837,17,46,9738
F3875#F8109,750.9318181818181,1021075.0,1021825.9318181818,20,47,9738
F5577#F8109,771.1999999999999,1037515.7333333332,1038286.9333333331,13,48,9738
F3105#F8109,801.0434782608696,1060074.5217391304,1060875.5652173914,22,49,9738
F6035#F8109,805.3191489361701,1022522.3404255318,1023327.659574468,19,50,9738
F2790#F8109,820.25,1169306.951875,1170127.201875,16,51,9738
F5436#F8109,851.1020408163265,1088839.6734693877,1089690.775510204,21,52,9738
F3901#F8109,872.3799999999999,1058647.4607843135,1059519.8407843134,15,53,9738
F2506#F8109,869.2941176470587,992638.588235294,993507.8823529411,14,54,9738
F3919#F8109,882.1153846153846,978909.0384615384,979791.1538461538,21,55,9738
F8132#F8109,867.4716981132075,984382.79245283,985250.2641509433,21,56,9738
F9882#F8109,898.2777777777777,988261.7777777776,989160.0555555554,19,57,9738
F748#F8109,940.6545454545452,1025167.9272727272,1026108.5818181818,14,58,9738
F7607#F8109,1083.5725326991676,1042843.2363636362,1043926.8088963354,16,59,9738
F1268#F8109,980.0,1057287.3684210526,1058267.3684210526,20,60,9738
F1717#F8109,1001.2413793103448,1152898.9482758616,1153900.189655172,17,61,9738
F6082#F8109,1003.5593220338984,1043643.8983050848,1044647.4576271187,28,62,9738
F2782#F8109,1030.05,997512.6,998542.65,16,63,9738
F780#F8109,1016.655737704918,997727.475409836,998744.131147541,19,64,9738
F3905#F8109,1040.0,1005631.7741935484,1006671.7741935484,26,65,9738
F1880#F8109,1083.238095238095,1117529.8095238097,1118613.0476190478,19,66,9738
F7721#F8109,1179.6060606060605,1173582.46875,1174762.074810606,20,67,9738
F6747#F8109,1038.8307692307692,1026268.5538461538,1027307.3846153845,23,68,9738
F1761#F8109,1069.5,1105431.2272727273,1106500.7272727273,24,69,9738
F3795#F8109,1092.8358208955224,1044655.9701492538,1045748.8059701493,21,70,9738
F3911#F8109,1114.0735294117649,993882.0147058824,994996.0882352942,16,71,9738
F1165#F8109,1112.3478260869565,983022.2608695652,984134.6086956521,23,72,9738
F460#F8109,1120.0285714285717,997657.6285714286,998777.6571428572,27,73,9738
F1760#F8109,1278.5555555555557,1124863.2083333333,1126141.7638888888,25,74,9738
F2687#F8109,1414.9744338933529,1101434.375,1102849.3494338933,23,75,9738
F3566#F8109,1181.6438356164383,1019478.575342466,1020660.2191780824,25,76,9738
F8692#F8109,1210.1486486486483,1092019.2027027027,1093229.3513513515,21,77,9738
F2393#F8109,1263.5999999999997,1112449.5199999998,1113713.1199999999,29,78,9738
F1877#F8109,1218.2631578947369,992115.2631578944,993333.5263157891,28,79,9738
F6179#F8109,1242.5974025974024,1005658.1818181816,1006900.7792207791,28,80,9738
F3893#F8109,1259.6538461538462,996416.3076923076,997675.9615384615,27,81,9738
F6377#F8109,1285.0126582278483,1140703.025,1141988.0376582278,18,82,9738
F4550#F8109,1328.0,1012390.425,1013718.425,24,83,9738
F3853#F8109,1299.4074074074074,1011774.8148148148,1013074.2222222222,29,84,9738
F7737#F8109,1325.792682926829,1061654.146341463,1062979.93902439,29,85,9738
F4864#F8109,1372.8915662650602,1052953.2857142857,1054326.1772805508,27,86,9738
F6884#F8109,1361.9642857142858,989792.7857142856,991154.7499999999,29,87,9738
F9242#F8109,1400.7529411764706,970074.7294117648,971475.4823529413,33,88,9738
F3988#F8109,1628.9069767441863,974586.2209302328,976215.127906977,33,89,9738
F1554#F8109,1357.241379310345,1110147.4431818184,1111504.6845611287,29,90,9738
F3147#F8109,1377.409090909091,976501.3522727274,977878.7613636365,27,91,9738
F5025#F8109,1439.955056179775,991429.213483146,992869.1685393258,26,92,9738
F8445#F8109,1405.3333333333333,1061292.2333333334,1062697.5666666667,19,93,9738
F5058#F8109,1516.3956043956043,1153368.637362637,1154885.0329670326,37,94,9738
F3282#F8109,1470.4347826086955,972246.5217391306,973716.9565217393,30,95,9738
F3207#F8109,1478.193548387097,971619.0967741936,973097.2903225807,35,96,9738
F1222#F8109,1526.202127659575,1126758.191489362,1128284.3936170214,33,97,9738
F7001#F8109,1541.9361702127662,1144324.3368421055,1145866.2730123182,32,98,9738
F5141#F8109,1561.3125,1033842.5625,1035403.875,21,99,9738
F2367#F8109,1567.0103092783504,1008421.649484536,1009988.6597938144,29,100,9738
F1417#F8109,1556.2244897959183,1057539.051020408,1059095.275510204,31,101,9738
F1143#F8109,1608.3030303030305,1131904.303030303,1133512.606060606,26,102,9738
F2472#F8109,1691.26,1053019.47,1054710.73,33,103,9738
F2721#F8109,1673.2673267326734,999397.782178218,1001071.0495049506,33,104,9738
F7660#F8109,1665.588235294117,1126791.1893203885,1128456.7775556827,40,105,9738
F5807#F8109,1900.2603174603173,1045085.9029126214,1046986.1632300817,44,106,9738
F1181#F8109,1704.798076923077,1029610.5865384616,1031315.3846153847,34,107,9738
F4828#F8109,1691.9999999999998,1003760.2285714286,1005452.2285714286,26,108,9738
F4793#F8109,1936.0233644859811,1009229.9716981133,1011165.9950625992,38,109,9738
F1558#F8109,1740.4672897196258,1100775.140186916,1102515.6074766358,29,110,9738
F9771#F8109,1713.3055555555552,1036984.6111111108,1038697.9166666663,28,111,9738
F463#F8109,1739.596330275229,957416.0733944952,959155.6697247704,44,112,9738
F8942#F8109,1744.3090909090904,1128641.9639639638,1130386.2730548729,34,113,9738
F3448#F8109,1807.5675675675675,1011989.2972972972,1013796.8648648647,47,114,9738
F2465#F8109,1843.080357142857,1034568.75,1036411.8303571428,29,115,9738
F3403#F8109,1816.991150442478,984838.9734513274,986655.9646017699,46,116,9738
F6049#F8109,1851.473684210526,986744.1315789472,988595.6052631577,37,117,9738
F7354#F8109,1850.0347826086952,1101930.1739130437,1103780.2086956524,53,118,9738
F1129#F8109,1899.896551724138,1115649.620689655,1117549.517241379,40,119,9738
F1177#F8109,1881.0256410256409,994686.1538461538,996567.1794871794,34,120,9738
F2339#F8109,1960.6101694915255,1129756.6638655462,1131717.2740350377,41,121,9738
F1373#F8109,1923.2941176470588,1013032.638655462,1014955.9327731091,40,122,9738
F1618#F8109,1909.5749999999996,1031968.9749999996,1033878.5499999996,44,123,9738
F2329#F8109,1977.8512396694211,982005.1900826443,983983.0413223137,35,124,9738
F1089#F8109,1934.4262295081965,1000057.37704918,1001991.8032786882,33,125,9738
F1749#F8109,2000.6341463414633,1063534.243902439,1065534.8780487804,33,126,9738
F638#F8109,2015.6129032258063,1122526.3709677418,1124541.9838709675,41,127,9738
F1582#F8109,2403.0476190476193,1124289.5238095238,1126692.5714285714,42,128,9738
F2212#F8109,2348.3448486328125,1051877.261904762,1054225.6067533947,43,129,9738
F529#F8109,2032.913385826772,1002190.4724409448,1004223.3858267715,31,130,9738
F3949#F8109,2067.34375,1032157.1875,1034224.53125,52,131,9738
F4626#F8109,2105.860465116279,988725.023255814,990830.8837209303,62,132,9738
F2543#F8109,2046.153846153846,984412.7999999998,986458.9538461537,56,133,9738
F2348#F8109,2082.625954198473,1064892.885496183,1066975.5114503815,40,134,9738
F3970#F8109,2155.909090909091,1172015.7954545454,1174171.7045454546,50,135,9738
F2384#F8109,2160.6616541353383,1115971.8507462684,1118132.5124004039,35,136,9738
F9796#F8109,2235.9626865671635,1024163.9477611938,1026399.9104477611,52,137,9738
F4372#F8109,2193.688888888889,1013396.3555555556,1015590.0444444445,39,138,9738
F1191#F8109,2210.713235294118,1006650.2647058824,1008860.9779411765,45,139,9738
F3323#F8109,2249.197080291971,1017875.6204379564,1020124.8175182483,55,140,9738
F2005#F8109,2222.2826086956525,1015109.0652173912,1017331.3478260869,42,141,9738
F1626#F8109,2262.8057553956833,1036700.1151079136,1038962.9208633093,40,142,9738
F2459#F8109,2216.5,1170312.0,1172528.5,36,143,9738
F1599#F8109,2408.170212765958,1160563.943661972,1162972.1138747379,50,144,9738
F1182#F8109,2316.9366197183103,1014374.0492957748,1016690.9859154931,52,145,9738
F1231#F8109,2326.811188811189,997786.4615384616,1000113.2727272728,45,146,9738
F2274#F8109,2314.229166666667,1033569.25,1035883.4791666666,49,147,9738
F5701#F8109,2397.6,1041142.2344827588,1043539.8344827588,50,148,9738
F2908#F8109,2319.7054794520545,1020332.6095890412,1022652.3150684932,44,149,9738
F1673#F8109,2353.061224489796,1013532.6530612248,1015885.7142857147,46,150,9738
F9342#F8109,2377.2297297297296,1209257.9932432433,1211635.222972973,48,151,9738
F512#F8109,2392.972972972973,1246290.0533333332,1248683.0263063062,43,152,9738
F5535#F8109,2456.16,1034123.94,1036580.1,46,153,9738
F5691#F8109,2636.3576158940396,1059983.0198675497,1062619.3774834436,43,154,9738
F3924#F8109,2628.881578947369,1031648.3881578948,1034277.2697368423,47,155,9738
F5831#F8109,2477.6470588235293,1047065.8823529412,1049543.5294117648,52,156,9738
F1198#F8109,2496.707792207792,1034784.961038961,1037281.6688311688,51,157,9738
F9536#F8109,2533.0967741935483,1043286.2322580644,1045819.329032258,55,158,9738
F3336#F8109,2568.4615384615386,1122911.854530524,1125480.3160689855,35,159,9738
F1946#F8109,2523.3121019108285,1033871.0828025476,1036394.3949044584,52,160,9738
F1411#F8109,2494.481012658228,995709.5949367088,998204.075949367,48,161,9738
F7497#F8109,2518.6415094339623,970682.6037735848,973201.2452830188,53,162,9738
F5987#F8109,2769.98125,987649.6,990419.5812499999,51,163,9738
F1147#F8109,2725.8633540372666,1043285.4906832298,1046011.354037267,57,164,9738
F7704#F8109,2641.0185185185187,1020723.6111111112,1023364.6296296298,67,165,9738
F9280#F8109,2622.39263803681,1085731.6564417176,1088354.0490797544,51,166,9738
F1756#F8109,3048.3257366816665,1099528.4636195386,1102576.7893562203,56,167,9738
F4411#F8109,2731.7818181818184,1026797.6727272728,1029529.4545454547,45,168,9738
F6029#F8109,2643.933734939759,987031.265060241,989675.1987951808,57,169,9738
F7824#F8109,2686.4071856287424,978246.1676646706,980932.5748502994,69,170,9738
F63#F8109,2685.1071428571427,1001023.8214285714,1003708.9285714285,50,171,9738
F2733#F8109,2729.609467455621,1027003.8579881656,1029733.4674556212,66,172,9738
F2378#F8109,2770.035294117647,1013951.9823529412,1016722.0176470588,52,173,9738
F428#F8109,2793.157894736842,1019812.9764705882,1022606.1343653251,54,174,9738
F6660#F8109,3121.035638789801,1076506.4306358383,1079627.4662746282,57,175,9738
F7439#F8109,2800.7398843930646,1045488.8323699425,1048289.5722543355,79,176,9738
F8715#F8109,2726.206896551724,969886.7586206896,972612.9655172414,76,177,9738
F3714#F8109,3099.2342857142858,1016465.4400000002,1019564.6742857145,67,178,9738
F2833#F8109,3071.477272727272,1012386.3693181816,1015457.846590909,52,179,9738
F5747#F8109,3304.06779661017,1041052.881355932,1044356.9491525422,49,180,9738
F2914#F8109,2850.241573033708,1027247.1966292134,1030097.4382022471,59,181,9738
F4159#F8109,2944.536312849162,1032922.595505618,1035867.1318184672,69,182,9738
F7590#F8109,3072.366666666667,1079153.5276243095,1082225.8942909762,55,183,9738
F2879#F8109,3001.9447513812156,1076991.6464088398,1079993.591160221,59,184,9738
F1183#F8109,2949.8351648351645,976973.8186813184,979923.6538461536,66,185,9738
F478#F8109,3007.508196721311,986781.8360655736,989789.3442622949,56,186,9738
F2366#F8109,2926.95652173913,995805.4891304346,998732.4456521737,45,187,9738
F8562#F8109,3155.3513513513512,1035335.308108108,1038490.6594594594,67,188,9738
F7117#F8109,2971.1612903225805,1001655.2903225804,1004626.4516129029,55,189,9738
F1777#F8109,3007.486631016043,1006955.0537634407,1009962.5403944567,67,190,9738
F5766#F8109,3061.079787234042,1097328.5265957448,1100389.6063829788,79,191,9738
F1346#F8109,3027.3015873015875,1103651.5555555555,1106678.857142857,56,192,9738
F2021#F8109,3106.2842105263157,998029.4105263156,1001135.6947368418,65,193,9738
F3589#F8109,3132.439790575916,1004133.8429319372,1007266.2827225131,60,194,9738
F7184#F8109,3106.7968749999995,987389.609375,990496.40625,58,195,9738
F8748#F8109,3132.9533678756475,995785.6165803107,998918.5699481864,51,196,9738
F1899#F8109,3191.6030927835045,1044687.9536082472,1047879.5567010307,61,197,9738
F5214#F8109,3569.7830142492717,1206341.770408163,1209911.5534224124,58,198,9738
F5742#F8109,3096.683673469387,1080098.8979591832,1083195.5816326526,60,199,9738
F7202#F8109,3101.522842639593,1104692.3857868016,1107793.9086294412,47,200,9738
F8073#F8109,3186.5606060606046,1035967.1969696968,1039153.7575757573,48,201,9738
F3916#F8109,3204.5929648241204,1001370.8442211054,1004575.4371859296,53,202,9738
F3668#F8109,3202.325,1002621.06,1005823.385,64,203,9738
F1062#F8109,3320.835820895523,1012971.6417910449,1016292.4776119404,70,204,9738
F2756#F8109,3762.0544554455446,1178805.8168316833,1182567.871287129,54,205,9738
F8641#F8109,3695.5725996430697,1192125.0443349755,1195820.6169346187,64,206,9738
F2444#F8109,3245.0294117647054,1045706.161764706,1048951.1911764708,65,207,9738
F4597#F8109,3279.2975609756104,1109134.1268292684,1112413.424390244,57,208,9738
F6679#F8109,3234.4271844660193,1033984.8883495145,1037219.3155339805,72,209,9738
F4759#F8109,3276.8115942028985,971061.304347826,974338.1159420289,51,210,9738
F484#F8109,3321.221153846154,970664.9230769228,973986.1442307689,78,211,9738
F8675#F8109,3353.454545454545,992731.0813397128,996084.5358851674,65,212,9738
F9248#F8109,3233.542857142857,1175980.0663507108,1179213.6092078537,77,213,9738
F1253#F8109,3451.3838862559246,1044277.402843602,1047728.7867298579,59,214,9738
F2695#F8109,3533.301886792453,1014224.9764150946,1017758.278301887,59,215,9738
F7698#F8109,3454.9859154929586,1114582.3098591552,1118037.2957746482,70,216,9738
F8912#F8109,3442.5934579439254,1072035.7710280374,1075478.3644859814,64,217,9738
F3931#F8109,3844.773148148148,992372.5023255816,996217.2754737298,50,218,9738
F1314#F8109,3371.1805555555557,981784.0972222224,985155.2777777779,63,219,9738
F9918#F8109,3482.4884792626726,1030205.2534562214,1033687.7419354841,76,220,9738
F325#F8109,3999.826033057852,1139226.2397260277,1143226.0657590856,56,221,9738
F6375#F8109,3598.6301369863013,1020227.8630136988,1023826.4931506851,61,222,9738
F6123#F8109,3557.863636363637,1007914.3863636364,1011472.25,56,223,9738
F1446#F8109,3443.1131221719456,1073699.9095022625,1077143.0226244344,73,224,9738
F6904#F8109,3625.337837837838,1052904.7297297297,1056530.0675675676,55,225,9738
F1990#F8109,3550.125560538117,1004295.3542600898,1007845.479820628,67,226,9738
F4757#F8109,3577.276785714286,1005946.4464285716,1009523.7232142859,75,227,9738
F4730#F8109,3710.826666666666,1152226.2477876104,1155937.074454277,64,228,9738
F204#F8109,3860.575221238937,1050100.7787610618,1053961.3539823007,61,229,9738
F6054#F8109,3800.572687224669,1027082.7312775328,1030883.3039647575,64,230,9738
F1684#F8109,3928.013157894736,1007856.039473684,1011784.0526315788,71,231,9738
F7419#F8109,3656.279475982533,1083712.5240174672,1087368.8034934497,73,232,9738
F1735#F8109,3558.8217391304347,1036277.6304347828,1039836.4521739132,76,233,9738
F1614#F8109,3617.3766233766232,965938.8311688312,969556.2077922078,77,234,9738
F5066#F8109,3596.9181034482767,947956.573275862,951553.4913793103,64,235,9738
F6752#F8109,3619.0042918454938,951990.4310344827,955609.4353263282,65,236,9738
F1549#F8109,3724.1410256410254,1024462.8846153846,1028187.0256410256,71,237,9738
F5727#F8109,3750.272340425531,1044456.4170212764,1048206.689361702,68,238,9738
F8592#F8109,3808.809322033898,979244.7754237287,983053.5847457626,73,239,9738
F2714#F8109,3678.987341772151,1063313.4177215188,1066992.4050632908,107,240,9738
F4#F8109,3738.53781512605,1104088.844537815,1107827.3823529412,77,241,9738
F5321#F8109,3886.175732217573,1009008.3682008368,1012894.5439330544,99,242,9738
F9357#F8109,4479.3,1091297.8125,1095777.1125,68,243,9738
F2489#F8109,4348.110247421634,1150344.5809128631,1154692.6911602847,79,244,9738
F7155#F8109,3914.9380165289263,1004889.7727272728,1008804.7107438018,66,245,9738
F4227#F8109,3832.740740740742,1034066.5679012346,1037899.3086419754,75,246,9738
F9516#F8109,3926.69262295082,995270.3032786886,999196.9959016393,75,247,9738
F2318#F8109,3852.604081632653,1067759.4448979592,1071612.0489795918,71,248,9738
F3564#F8109,4161.134146341465,1102204.5731707318,1106365.7073170731,90,249,9738
F1615#F8109,3960.5263157894738,983005.0607287452,986965.5870445346,94,250,9738
F497#F8109,3832.810483870968,1132573.4899598393,1136406.3004437103,79,251,9738
F1862#F8109,4458.9462230758245,1004424.43373494,1008883.3799580159,76,252,9738
F2409#F8109,4017.64,1004461.612,1008479.252,68,253,9738
F9332#F8109,4065.011952191235,1053323.8326693226,1057388.8446215137,75,254,9738
F2891#F8109,3898.8690476190473,1001955.7142857144,1005854.5833333335,95,255,9738
F2585#F8109,3914.1587301587297,1062458.6877470356,1066372.8464771945,70,256,9738
F4563#F8109,4023.972440944882,1099627.1141732282,1103651.0866141731,60,257,9738
F8199#F8109,4191.741176470588,971838.4470588237,976030.1882352942,87,258,9738
F9519#F8109,4046.875,1156815.9416342413,1160862.8166342413,59,259,9738
F2420#F8109,4585.914396887159,1001727.392996109,1006313.3073929962,76,260,9738
F5071#F8109,4073.8255813953488,1007397.2790697672,1011471.1046511625,65,261,9738
F1927#F8109,4140.409266409267,1035431.0810810812,1039571.4903474904,68,262,9738
F3066#F8109,4039.0730769230768,1011387.7423076924,1015426.8153846154,73,263,9738
F1009#F8109,4075.3103448275856,1015877.0574712644,1019952.367816092,55,264,9738
F4312#F8109,4093.339694656489,1081404.312977099,1085497.6526717555,60,265,9738
F6569#F8109,4217.566539923954,1031040.2737642586,1035257.8403041826,77,266,9738
F3858#F8109,5029.742120809542,1105137.1811320754,1110166.923252885,72,267,9738
F3707#F8109,4190.913207547169,965267.2301886792,969458.1433962263,114,268,9738
F2011#F8109,4252.424812030075,986967.0676691728,991219.4924812028,85,269,9738
F2015#F8109,4235.056179775281,1025497.415730337,1029732.4719101123,79,270,9738
F4549#F8109,4188.365671641791,1021222.0410447762,1025410.406716418,110,271,9738
F620#F8109,4956.738987758881,1019655.197026022,1024611.9360137809,70,272,9738
F4552#F8109,4275.988888888889,1081380.3,1085656.288888889,79,273,9738
F5556#F8109,4529.594095940958,1124731.2169117648,1129260.8110077057,69,274,9738
F8817#F8109,4969.745158239651,1053113.5110294118,1058083.2561876515,69,275,9738
F9123#F8109,4375.56043956044,998128.2197802196,1002503.78021978,102,276,9738
F1400#F8109,4389.540145985402,1030455.1642335766,1034844.704379562,89,277,9738
F4750#F8109,4287.265454545455,1029495.6654545456,1033782.9309090911,85,278,9738
F5920#F8109,4435.695652173914,1037121.847826087,1041557.543478261,102,279,9738
F2949#F8109,4468.880866425992,1015751.046931408,1020219.927797834,67,280,9738
F2901#F8109,4491.956834532374,1098197.5287769784,1102689.4856115107,60,281,9738
F4194#F8109,4672.709677419355,1164658.4892857145,1169331.1989631339,70,282,9738
F5165#F8109,4500.710714285714,1010903.2892857144,1015404.0000000001,75,283,9738
F4672#F8109,4458.092526690391,990432.3131672598,994890.4056939501,91,284,9738
F6727#F8109,4425.585106382979,999706.2234042552,1004131.8085106382,90,285,9738
F8952#F8109,4421.378091872792,1031217.971731449,1035639.3498233218,81,286,9738
F1116#F8109,4458.6056338028175,1052792.8028169016,1057251.4084507043,76,287,9738
F5590#F8109,4552.421052631579,1028017.5157894735,1032569.9368421051,77,288,9738
F1671#F8109,4511.835664335665,1181268.3006993008,1185780.1363636365,81,289,9738
F2004#F8109,5266.487290621521,1148038.5069444445,1153304.994235066,86,290,9738
F6293#F8109,4622.65625,994775.4166666667,999398.0729166667,94,291,9738
F4313#F8109,4570.961937716263,987934.0069204152,992504.9688581314,100,292,9738
F5837#F8109,4511.189655172413,987021.0172413792,991532.2068965517,88,293,9738
F9317#F8109,4514.061855670103,1044373.8762886598,1048887.93814433,80,294,9738
F2357#F8109,4542.191780821918,1036611.815068493,1041154.0068493149,91,295,9738
F2829#F8109,4569.310580204778,1013390.8532423208,1017960.1638225256,70,296,9738
F3588#F8109,4639.867346938774,1100853.0438104912,1105492.91115743,67,297,9738
F9644#F8109,5030.64406779661,1052897.640677966,1057928.2847457626,100,298,9738
F9989#F8109,4533.486486486487,995800.3074324324,1000333.7939189189,103,299,9738
F5083#F8109,4896.969696969698,1007337.373737374,1012234.3434343437,85,300,9738
F3749#F8109,4628.127516778524,1008704.5335570473,1013332.6610738258,82,301,9738
F3655#F8109,4756.2474916387955,1020836.762541806,1025593.0100334447,88,302,9738
F2070#F8109,4696.5,1026750.85,1031447.35,89,303,9738
F1894#F8109,4798.352159468438,1074039.0697674416,1078837.42192691,94,304,9738
F4894#F8109,5749.248019823408,1154389.2656765676,1160138.513696391,93,305,9738
F7341#F8109,4863.683168316831,1054675.9603960395,1059539.6435643563,79,306,9738
F1797#F8109,5156.388157894738,978366.585526316,983522.9736842107,94,307,9738
F4826#F8109,4812.878688524591,989170.7803278688,993983.6590163934,93,308,9738
F4418#F8109,5272.186274509803,978259.6666666666,983531.8529411764,78,309,9738
F78#F8109,4800.456026058632,1030588.4364820848,1035388.8925081434,87,310,9738
F6496#F8109,5007.301948051948,1039493.2662337665,1044500.5681818184,88,311,9738
F2114#F8109,4911.223300970874,1173551.767741935,1178462.991042906,81,312,9738
F1404#F8109,5142.287096774194,1126552.6290322582,1131694.9161290324,101,313,9738
F6523#F8109,4965.440514469452,1055574.1028938903,1060539.5434083599,101,314,9738
F2655#F8109,5102.596153846154,991403.9423076924,996506.5384615385,110,315,9738
F2998#F8109,4927.782747603834,987473.750798722,992401.5335463259,85,316,9738
F3513#F8109,5021.522292993632,990058.6401273888,995080.1624203824,85,317,9738
F5403#F8109,5024.400000000001,1023168.5333333334,1028192.9333333335,80,318,9738
F5595#F8109,4998.0031645569625,1061632.0000000002,1066630.0031645573,92,319,9738
F373#F8109,5468.264984227129,1209872.704402516,1215340.969386743,99,320,9738
F1337#F8109,5154.169811320755,1104673.047169811,1109827.2169811318,76,321,9738
F678#F8109,5514.376175548589,1079631.6802507837,1085146.0564263323,114,322,9738
F3254#F8109,6205.6375,998749.3093749998,1004954.9468749998,80,323,9738
F7297#F8109,5113.345794392522,1002695.2149532709,1007808.5607476634,94,324,9738
F1957#F8109,5232.298136645963,1001720.6521739132,1006952.9503105591,85,325,9738
F5846#F8109,5136.26625386997,1017805.306501548,1022941.572755418,76,326,9738
F6086#F8109,5146.212962962963,1060889.9351851852,1066036.148148148,100,327,9738
F5311#F8109,5085.513846153845,1218130.1226993864,1223215.6365455403,104,328,9738
F9793#F8109,5253.907975460122,1055307.868098159,1060561.7760736193,100,329,9738
F5688#F8109,5408.165137614679,1099520.6422018348,1104928.8073394494,90,330,9738
F2149#F8109,5308.10975609756,1020726.2957317072,1026034.4054878048,108,331,9738
F3442#F8109,5721.702127659575,990229.8601823708,995951.5623100303,126,332,9738
F2211#F8109,5129.20909090909,1020201.0,1025330.2090909091,103,333,9738
F1391#F8109,5446.924471299095,1005933.3293051362,1011380.2537764353,98,334,9738
F6497#F8109,5502.274096385542,1087528.057228916,1093030.3313253017,86,335,9738
F540#F8109,6207.980610380931,1273297.7297297297,1279505.7103401106,98,336,9738
F2535#F8109,5421.2604790419155,1029317.0598802394,1034738.3203592814,99,337,9738
F5750#F8109,5411.026865671642,1124069.9522388058,1129480.9791044774,108,338,9738
F262#F8109,5535.991071428571,1065781.6964285714,1071317.6875,89,339,9738
F8567#F8109,5685.163204747773,991186.7655786348,996871.9287833825,90,340,9738
F6819#F8109,5245.1449704142005,990164.121301775,995409.2662721892,77,341,9738
F1513#F8109,5518.407079646017,1010996.3893805308,1016514.7964601768,69,342,9738
F8003#F8109,5317.508823529412,1013952.5191740412,1019270.0279975707,82,343,9738
F2874#F8109,6268.01031882974,1133633.337243402,1139901.3475622316,107,344,9738
F6517#F8109,5486.71052631579,1021849.6491228072,1027336.359649123,88,345,9738
F2745#F8109,5563.2361516035,1087043.2303207,1092606.4664723035,104,346,9738
F8156#F8109,5470.293604651163,1070432.4593023255,1075902.7529069767,86,347,9738
F1963#F8109,5494.365217391304,992359.8260869564,997854.1913043477,95,348,9738
F517#F8109,5473.046242774565,985581.043352601,991054.0895953756,68,349,9738
F4199#F8109,5542.507204610951,1006487.031700288,1012029.5389048989,110,350,9738
