KeywordCount, Counter, Storage(Bits)
570,5,1710
571,5,1713
572,5,1716
573,5,1719
574,5,1722
575,5,1725
576,5,1728
577,5,1731
578,5,1734
579,5,1737
580,5,1740
581,5,1743
582,5,1746
583,5,1749
584,5,1752
585,5,1755
586,5,1758
587,5,1761
588,5,1764
589,5,1767
590,5,1770
591,5,1773
592,5,1776
593,5,1779
594,6,1782
595,6,1785
596,6,1788
597,6,1791
598,6,1794
599,6,1797
600,6,1800
601,6,1803
602,6,1806
603,6,1809
604,6,1812
605,6,1815
606,6,1818
607,6,1821
608,6,1824
609,6,1827
610,6,1830
611,6,1833
612,6,1836
613,6,1839
614,6,1842
615,6,1845
616,6,1848
617,6,1851
618,6,1854
619,6,1857
620,6,1860
621,6,1863
622,6,1866
623,6,1869
624,6,1872
625,6,1875
626,6,1878
627,6,1881
628,6,1884
629,6,1887
630,6,1890
631,6,1893
632,6,1896
633,6,1899
634,6,1902
635,6,1905
636,6,1908
637,6,1911
638,6,1914
639,6,1917
640,6,1920
641,6,1923
642,6,1926
643,6,1929
644,6,1932
645,6,1935
646,6,1938
647,6,1941
648,6,1944
649,6,1947
650,6,1950
651,6,1953
652,6,1956
653,6,1959
654,6,1962
655,6,1965
656,6,1968
657,6,1971
658,6,1974
659,6,1977
660,6,1980
661,6,1983
662,6,1986
663,6,1989
664,6,1992
665,6,1995
666,7,1998
667,7,2001
668,7,2004
669,7,2007
670,7,2010
671,7,2013
672,7,2016
673,7,2019
674,7,2022
675,7,2025
676,7,2028
677,7,2031
678,7,2034
679,7,2037
680,7,2040
681,7,2043
682,7,2046
683,7,2049
684,7,2052
685,7,2055
686,7,2058
687,7,2061
688,7,2064
689,7,2067
690,7,2070
691,7,2073
692,7,2076
693,7,2079
694,7,2082
695,7,2085
696,7,2088
697,7,2091
698,7,2094
699,7,2097
700,7,2100
701,7,2103
702,7,2106
703,7,2109
704,7,2112
705,8,2820
706,8,2824
707,8,2828
708,8,2832
709,8,2836
710,8,2840
711,8,2844
712,8,2848
713,8,2852
714,8,2856
715,8,2860
716,8,2864
717,8,2868
718,8,2872
719,8,2876
720,8,2880
721,8,2884
722,8,2888
723,8,2892
724,8,2896
725,8,2900
726,8,2904
727,8,2908
728,8,2912
729,8,2916
730,8,2920
731,8,2924
732,8,2928
733,8,2932
734,8,2936
735,8,2940
736,8,2944
737,8,2948
738,8,2952
739,8,2956
740,9,2960
741,9,2964
742,9,2968
743,9,2972
744,9,2976
745,9,2980
746,9,2984
747,9,2988
748,9,2992
749,9,2996
750,9,3000
751,9,3004
752,9,3008
753,9,3012
754,9,3016
755,9,3020
756,9,3024
757,9,3028
758,9,3032
759,9,3036
760,9,3040
761,9,3044
762,9,3048
763,9,3052
764,9,3056
765,9,3060
766,9,3064
767,9,3068
768,9,3072
769,9,3076
770,9,3080
771,10,3084
772,10,3088
773,10,3092
774,10,3096
775,10,3100
776,10,3104
777,10,3108
778,10,3112
779,10,3116
780,10,3120
781,10,3124
782,10,3128
783,10,3132
784,10,3136
785,10,3140
786,10,3144
787,10,3148
788,10,3152
789,10,3156
790,10,3160
791,10,3164
792,10,3168
793,10,3172
794,10,3176
795,10,3180
796,10,3184
797,10,3188
798,10,3192
799,10,3196
800,11,3200
801,11,3204
802,11,3208
803,11,3212
804,11,3216
805,11,3220
806,11,3224
807,11,3228
808,11,3232
809,11,3236
810,11,3240
811,11,3244
812,11,3248
813,11,3252
814,11,3256
815,11,3260
816,11,3264
817,11,3268
818,11,3272
819,11,3276
820,11,3280
821,11,3284
822,11,3288
823,11,3292
824,11,3296
825,11,3300
826,11,3304
827,11,3308
828,11,3312
829,11,3316
830,12,3320
831,12,3324
832,12,3328
833,12,3332
834,12,3336
835,12,3340
836,12,3344
837,12,3348
838,12,3352
839,12,3356
840,12,3360
841,12,3364
842,12,3368
843,12,3372
844,12,3376
845,12,3380
846,12,3384
847,12,3388
848,12,3392
849,12,3396
850,12,3400
851,13,3404
852,13,3408
853,13,3412
854,13,3416
855,13,3420
856,13,3424
857,13,3428
858,13,3432
859,13,3436
860,13,3440
861,13,3444
862,13,3448
863,13,3452
864,13,3456
865,13,3460
866,13,3464
867,13,3468
868,13,3472
869,13,3476
870,13,3480
871,13,3484
872,13,3488
873,13,3492
874,13,3496
875,13,3500
876,13,3504
877,13,3508
878,13,3512
879,13,3516
880,14,3520
881,14,3524
882,14,3528
883,14,3532
884,14,3536
885,14,3540
886,14,3544
887,14,3548
888,14,3552
889,14,3556
890,14,3560
891,14,3564
892,14,3568
893,14,3572
894,14,3576
895,14,3580
896,14,3584
897,14,3588
898,14,3592
899,14,3596
900,14,3600
901,14,3604
902,14,3608
903,14,3612
904,14,3616
905,15,3620
906,15,3624
907,15,3628
908,15,3632
909,15,3636
910,15,3640
911,15,3644
912,15,3648
913,15,3652
914,15,3656
915,15,3660
916,15,3664
917,15,3668
918,15,3672
919,15,3676
920,15,3680
921,15,3684
922,15,3688
923,15,3692
924,16,4620
925,16,4625
926,16,4630
927,16,4635
928,16,4640
929,16,4645
930,16,4650
931,16,4655
932,16,4660
933,16,4665
934,16,4670
935,16,4675
936,16,4680
937,16,4685
938,16,4690
939,17,4695
940,17,4700
941,17,4705
942,17,4710
943,17,4715
944,17,4720
945,17,4725
946,17,4730
947,17,4735
948,17,4740
949,17,4745
950,17,4750
951,17,4755
952,17,4760
953,17,4765
954,17,4770
955,17,4775
956,17,4780
957,18,4785
958,18,4790
959,18,4795
960,18,4800
961,18,4805
962,18,4810
963,18,4815
964,18,4820
965,18,4825
966,18,4830
967,18,4835
968,18,4840
969,18,4845
970,18,4850
971,18,4855
972,18,4860
973,18,4865
974,18,4870
975,18,4875
976,19,4880
977,19,4885
978,19,4890
979,19,4895
980,19,4900
981,19,4905
982,19,4910
983,19,4915
984,19,4920
985,19,4925
986,19,4930
987,19,4935
988,19,4940
989,19,4945
990,20,4950
991,20,4955
992,20,4960
993,20,4965
994,20,4970
995,20,4975
996,20,4980
997,20,4985
998,20,4990
999,20,4995
1000,20,5000
1001,20,5005
1002,20,5010
1003,20,5015
1004,20,5020
1005,20,5025
1006,20,5030
1007,20,5035
1008,21,5040
1009,21,5045
1010,21,5050
1011,21,5055
1012,21,5060
1013,21,5065
1014,21,5070
1015,21,5075
1016,21,5080
1017,21,5085
1018,21,5090
1019,21,5095
1020,22,5100
1021,22,5105
1022,22,5110
1023,22,5115
1024,22,5120
1025,22,5125
1026,22,5130
1027,22,5135
1028,22,5140
1029,22,5145
1030,22,5150
1031,22,5155
1032,22,5160
1033,22,5165
1034,23,5170
1035,23,5175
1036,23,5180
1037,23,5185
1038,23,5190
1039,23,5195
1040,23,5200
1041,23,5205
1042,23,5210
1043,23,5215
1044,23,5220
1045,23,5225
1046,23,5230
1047,23,5235
1048,23,5240
1049,23,5245
1050,23,5250
1051,24,5255
1052,24,5260
1053,24,5265
1054,24,5270
1055,24,5275
1056,24,5280
1057,24,5285
1058,24,5290
1059,24,5295
1060,24,5300
1061,24,5305
1062,24,5310
1063,25,5315
1064,25,5320
1065,25,5325
1066,25,5330
1067,25,5335
1068,25,5340
1069,25,5345
1070,25,5350
1071,25,5355
1072,25,5360
1073,25,5365
1074,25,5370
1075,25,5375
1076,25,5380
1077,25,5385
1078,25,5390
1079,25,5395
1080,25,5400
1081,26,5405
1082,26,5410
1083,26,5415
1084,26,5420
1085,26,5425
1086,26,5430
1087,26,5435
1088,26,5440
1089,26,5445
1090,26,5450
1091,26,5455
1092,26,5460
1093,26,5465
1094,27,5470
1095,27,5475
1096,27,5480
1097,27,5485
1098,27,5490
1099,27,5495
1100,27,5500
1101,27,5505
1102,27,5510
1103,27,5515
1104,27,5520
1105,27,5525
1106,27,5530
1107,27,5535
1108,27,5540
1109,27,5545
1110,27,5550
1111,28,5555
1112,28,5560
1113,28,5565
1114,28,5570
1115,28,5575
1116,28,5580
1117,28,5585
1118,28,5590
1119,28,5595
1120,28,5600
1121,28,5605
1122,28,5610
1123,28,5615
1124,28,5620
1125,28,5625
1126,28,5630
1127,28,5635
1128,28,5640
1129,28,5645
1130,29,5650
1131,29,5655
1132,29,5660
1133,29,5665
1134,29,5670
1135,29,5675
1136,29,5680
1137,29,5685
1138,29,5690
1139,29,5695
1140,29,5700
1141,29,5705
1142,29,5710
1143,29,5715
1144,30,5720
1145,30,5725
1146,30,5730
1147,30,5735
1148,30,5740
1149,30,5745
1150,30,5750
1151,30,5755
1152,30,5760
1153,30,5765
1154,30,5770
1155,30,5775
1156,30,5780
1157,30,5785
1158,30,5790
1159,30,5795
1160,30,5800
1161,30,5805
1162,31,5810
1163,31,5815
1164,31,5820
1165,31,5825
1166,31,5830
1167,31,5835
1168,31,5840
1169,31,5845
1170,31,5850
1171,31,5855
1172,31,5860
1173,31,5865
1174,31,5870
1175,31,5875
1176,31,5880
1177,31,5885
1178,32,7068
1179,32,7074
1180,32,7080
1181,32,7086
1182,32,7092
1183,32,7098
1184,32,7104
1185,32,7110
1186,32,7116
1187,32,7122
1188,32,7128
1189,32,7134
1190,32,7140
1191,32,7146
1192,32,7152
1193,32,7158
1194,33,7164
1195,33,7170
1196,33,7176
1197,33,7182
1198,33,7188
1199,33,7194
1200,33,7200
1201,33,7206
1202,33,7212
1203,33,7218
1204,33,7224
1205,33,7230
1206,33,7236
1207,33,7242
1208,33,7248
1209,33,7254
1210,33,7260
1211,33,7266
1212,33,7272
1213,33,7278
1214,34,7284
1215,34,7290
1216,34,7296
1217,34,7302
1218,34,7308
1219,34,7314
1220,34,7320
1221,34,7326
1222,34,7332
1223,34,7338
1224,34,7344
1225,34,7350
1226,35,7356
1227,35,7362
1228,35,7368
1229,35,7374
1230,35,7380
1231,35,7386
1232,35,7392
1233,35,7398
1234,35,7404
1235,35,7410
1236,35,7416
1237,35,7422
1238,35,7428
1239,35,7434
1240,35,7440
1241,35,7446
1242,35,7452
1243,35,7458
1244,35,7464
1245,35,7470
1246,35,7476
1247,35,7482
1248,36,7488
1249,36,7494
1250,36,7500
1251,36,7506
1252,36,7512
1253,36,7518
1254,36,7524
1255,36,7530
1256,36,7536
1257,36,7542
1258,36,7548
1259,36,7554
1260,36,7560
1261,37,7566
1262,37,7572
1263,37,7578
1264,37,7584
1265,37,7590
1266,37,7596
1267,37,7602
1268,37,7608
1269,37,7614
1270,37,7620
1271,37,7626
1272,37,7632
1273,37,7638
1274,37,7644
1275,37,7650
1276,37,7656
1277,38,7662
1278,38,7668
1279,38,7674
1280,38,7680
1281,38,7686
1282,38,7692
1283,38,7698
1284,38,7704
1285,38,7710
1286,38,7716
1287,38,7722
1288,38,7728
1289,38,7734
1290,39,7740
1291,39,7746
1292,39,7752
1293,39,7758
1294,39,7764
1295,39,7770
1296,39,7776
1297,39,7782
1298,39,7788
1299,39,7794
1300,39,7800
1301,39,7806
1302,39,7812
1303,39,7818
1304,39,7824
1305,39,7830
1306,40,7836
1307,40,7842
1308,40,7848
1309,40,7854
1310,40,7860
1311,40,7866
1312,40,7872
1313,40,7878
1314,40,7884
1315,40,7890
1316,40,7896
1317,40,7902
1318,40,7908
1319,40,7914
1320,40,7920
1321,40,7926
1322,40,7932
1323,41,7938
1324,41,7944
1325,41,7950
1326,41,7956
1327,41,7962
1328,41,7968
1329,41,7974
1330,41,7980
1331,41,7986
1332,41,7992
1333,41,7998
1334,42,8004
1335,42,8010
1336,42,8016
1337,42,8022
1338,42,8028
1339,42,8034
1340,42,8040
1341,42,8046
1342,42,8052
1343,42,8058
1344,42,8064
1345,42,8070
1346,43,8076
1347,43,8082
1348,43,8088
1349,43,8094
1350,43,8100
1351,43,8106
1352,43,8112
1353,43,8118
1354,43,8124
1355,43,8130
1356,43,8136
1357,43,8142
1358,43,8148
1359,43,8154
1360,43,8160
1361,43,8166
1362,43,8172
1363,43,8178
1364,43,8184
1365,43,8190
1366,44,8196
1367,44,8202
1368,44,8208
1369,44,8214
1370,44,8220
1371,44,8226
1372,44,8232
1373,44,8238
1374,44,8244
1375,44,8250
1376,44,8256
1377,44,8262
1378,44,8268
1379,44,8274
1380,44,8280
1381,44,8286
1382,45,8292
1383,45,8298
1384,45,8304
1385,45,8310
1386,45,8316
1387,45,8322
1388,45,8328
1389,45,8334
1390,45,8340
1391,45,8346
1392,45,8352
1393,45,8358
1394,45,8364
1395,45,8370
1396,45,8376
1397,46,8382
1398,46,8388
1399,46,8394
1400,46,8400
1401,46,8406
1402,46,8412
1403,46,8418
1404,46,8424
1405,46,8430
1406,46,8436
1407,46,8442
1408,46,8448
1409,46,8454
1410,46,8460
1411,46,8466
1412,47,8472
1413,47,8478
1414,47,8484
1415,47,8490
1416,47,8496
1417,47,8502
1418,47,8508
1419,47,8514
1420,47,8520
1421,47,8526
1422,47,8532
1423,47,8538
1424,47,8544
1425,47,8550
1426,48,8556
1427,48,8562
1428,48,8568
1429,48,8574
1430,48,8580
1431,48,8586
1432,48,8592
1433,48,8598
1434,48,8604
1435,48,8610
1436,48,8616
1437,48,8622
1438,48,8628
1439,48,8634
1440,48,8640
1441,48,8646
1442,48,8652
1443,48,8658
1444,48,8664
1445,49,8670
1446,49,8676
1447,49,8682
1448,49,8688
1449,49,8694
1450,49,8700
1451,49,8706
1452,49,8712
1453,49,8718
1454,49,8724
1455,49,8730
1456,49,8736
1457,49,8742
1458,49,8748
1459,49,8754
1460,49,8760
1461,49,8766
1462,49,8772
1463,49,8778
1464,49,8784
1465,49,8790
1466,49,8796
1467,49,8802
1468,50,8808
1469,50,8814
1470,50,8820
1471,50,8826
1472,50,8832
1473,50,8838
1474,50,8844
1475,50,8850
1476,50,8856
1477,50,8862
1478,50,8868
1479,50,8874
1480,50,8880
1481,50,8886
1482,50,8892
1483,50,8898
1484,50,8904
1485,50,8910
1486,50,8916
1487,50,8922
1488,50,8928
1489,51,8934
1490,51,8940
1491,51,8946
1492,51,8952
1493,51,8958
1494,52,8964
1495,52,8970
1496,52,8976
1497,52,8982
1498,52,8988
1499,52,8994
1500,52,9000
1501,52,9006
1502,52,9012
1503,52,9018
1504,52,9024
1505,52,9030
1506,52,9036
1507,52,9042
1508,52,9048
1509,52,9054
1510,52,9060
1511,53,9066
1512,53,9072
1513,53,9078
1514,53,9084
1515,53,9090
1516,53,9096
1517,53,9102
1518,53,9108
1519,53,9114
1520,53,9120
1521,53,9126
1522,53,9132
1523,53,9138
1524,53,9144
1525,53,9150
1526,53,9156
1527,53,9162
1528,53,9168
1529,53,9174
1530,53,9180
1531,53,9186
1532,53,9192
1533,53,9198
1534,53,9204
1535,53,9210
1536,53,9216
1537,53,9222
1538,53,9228
1539,53,9234
1540,53,9240
1541,53,9246
1542,54,9252
1543,54,9258
1544,54,9264
1545,54,9270
1546,54,9276
1547,54,9282
1548,54,9288
1549,54,9294
1550,54,9300
1551,54,9306
1552,54,9312
1553,54,9318
1554,54,9324
1555,54,9330
1556,54,9336
1557,54,9342
1558,55,9348
1559,55,9354
1560,55,9360
1561,55,9366
1562,55,9372
1563,55,9378
1564,55,9384
1565,55,9390
1566,55,9396
1567,55,9402
1568,55,9408
1569,55,9414
1570,55,9420
1571,55,9426
1572,55,9432
1573,55,9438
1574,55,9444
1575,56,9450
1576,56,9456
1577,56,9462
1578,56,9468
1579,56,9474
1580,56,9480
1581,56,9486
1582,56,9492
1583,56,9498
1584,56,9504
1585,56,9510
1586,56,9516
1587,56,9522
1588,56,9528
1589,56,9534
1590,56,9540
1591,57,9546
1592,57,9552
1593,57,9558
1594,57,9564
1595,57,9570
1596,57,9576
1597,57,9582
1598,57,9588
1599,57,9594
1600,57,9600
1601,57,9606
1602,57,9612
1603,57,9618
1604,57,9624
1605,57,9630
1606,57,9636
1607,57,9642
1608,57,9648
1609,57,9654
1610,57,9660
1611,57,9666
1612,57,9672
1613,58,9678
1614,58,9684
1615,58,9690
1616,58,9696
1617,58,9702
1618,58,9708
1619,58,9714
1620,58,9720
1621,58,9726
1622,58,9732
1623,58,9738
1624,58,9744
1625,58,9750
1626,58,9756
1627,58,9762
1628,58,9768
1629,58,9774
1630,58,9780
1631,58,9786
1632,58,9792
1633,58,9798
1634,58,9804
1635,59,9810
1636,59,9816
1637,59,9822
1638,59,9828
1639,59,9834
1640,59,9840
1641,59,9846
1642,59,9852
1643,59,9858
1644,59,9864
1645,59,9870
1646,59,9876
1647,59,9882
1648,59,9888
1649,59,9894
1650,60,9900
1651,60,9906
1652,60,9912
1653,60,9918
1654,60,9924
1655,60,9930
1656,60,9936
1657,60,9942
1658,60,9948
1659,60,9954
1660,60,9960
1661,61,9966
1662,61,9972
1663,61,9978
1664,61,9984
1665,61,9990
1666,61,9996
1667,61,10002
1668,61,10008
1669,61,10014
1670,61,10020
1671,61,10026
1672,61,10032
1673,61,10038
1674,61,10044
1675,61,10050
1676,61,10056
1677,61,10062
1678,61,10068
1679,61,10074
1680,61,10080
1681,61,10086
1682,61,10092
1683,61,10098
1684,61,10104
1685,62,10110
1686,62,10116
1687,62,10122
1688,62,10128
1689,62,10134
1690,62,10140
1691,62,10146
1692,62,10152
1693,62,10158
1694,62,10164
1695,62,10170
1696,62,10176
1697,62,10182
1698,62,10188
1699,62,10194
1700,63,10200
1701,63,10206
1702,63,10212
1703,63,10218
1704,63,10224
1705,63,10230
1706,63,10236
1707,63,10242
1708,63,10248
1709,63,10254
1710,63,10260
1711,63,10266
1712,63,10272
1713,63,10278
1714,63,10284
1715,63,10290
1716,63,10296
1717,63,10302
1718,63,10308
1719,63,10314
1720,63,10320
1721,64,12047
1722,64,12054
1723,64,12061
1724,64,12068
1725,64,12075
1726,64,12082
1727,64,12089
1728,64,12096
1729,64,12103
1730,64,12110
1731,64,12117
1732,64,12124
1733,64,12131
1734,64,12138
1735,64,12145
1736,65,12152
1737,65,12159
1738,65,12166
1739,65,12173
1740,65,12180
1741,65,12187
1742,65,12194
1743,65,12201
1744,65,12208
1745,65,12215
1746,65,12222
1747,65,12229
1748,65,12236
1749,66,12243
1750,66,12250
1751,66,12257
1752,66,12264
1753,66,12271
1754,66,12278
1755,66,12285
1756,66,12292
1757,66,12299
1758,66,12306
1759,66,12313
1760,66,12320
1761,66,12327
1762,66,12334
1763,66,12341
1764,67,12348
1765,67,12355
1766,67,12362
1767,67,12369
1768,67,12376
1769,67,12383
1770,67,12390
1771,67,12397
1772,67,12404
1773,68,12411
1774,68,12418
1775,68,12425
1776,68,12432
1777,68,12439
1778,68,12446
1779,68,12453
1780,68,12460
1781,68,12467
1782,68,12474
1783,68,12481
1784,68,12488
1785,68,12495
1786,68,12502
1787,68,12509
1788,68,12516
1789,68,12523
1790,68,12530
1791,68,12537
1792,68,12544
1793,68,12551
1794,68,12558
1795,68,12565
1796,68,12572
1797,68,12579
1798,69,12586
1799,69,12593
1800,69,12600
1801,69,12607
1802,69,12614
1803,69,12621
1804,69,12628
1805,69,12635
1806,69,12642
1807,69,12649
1808,69,12656
1809,69,12663
1810,69,12670
1811,69,12677
1812,69,12684
1813,69,12691
1814,69,12698
1815,69,12705
1816,69,12712
1817,69,12719
1818,69,12726
1819,69,12733
1820,69,12740
1821,69,12747
1822,69,12754
1823,69,12761
1824,69,12768
1825,69,12775
1826,70,12782
1827,70,12789
1828,70,12796
1829,70,12803
1830,70,12810
1831,70,12817
1832,70,12824
1833,70,12831
1834,70,12838
1835,70,12845
1836,70,12852
1837,70,12859
1838,70,12866
1839,70,12873
1840,70,12880
1841,70,12887
1842,70,12894
1843,70,12901
1844,71,12908
1845,71,12915
1846,71,12922
1847,71,12929
1848,71,12936
1849,71,12943
1850,71,12950
1851,71,12957
1852,71,12964
1853,71,12971
1854,71,12978
1855,71,12985
1856,71,12992
1857,71,12999
1858,71,13006
1859,71,13013
1860,71,13020
1861,71,13027
1862,71,13034
1863,71,13041
1864,71,13048
1865,71,13055
1866,71,13062
1867,71,13069
1868,71,13076
1869,71,13083
1870,71,13090
1871,72,13097
1872,72,13104
1873,72,13111
1874,72,13118
1875,72,13125
1876,72,13132
1877,72,13139
1878,72,13146
1879,72,13153
1880,72,13160
1881,72,13167
1882,72,13174
1883,72,13181
1884,72,13188
1885,72,13195
1886,72,13202
1887,72,13209
1888,72,13216
1889,72,13223
1890,73,13230
1891,73,13237
1892,73,13244
1893,73,13251
1894,73,13258
1895,73,13265
1896,73,13272
1897,73,13279
1898,73,13286
1899,73,13293
1900,73,13300
1901,73,13307
1902,73,13314
1903,73,13321
1904,73,13328
1905,73,13335
1906,73,13342
1907,73,13349
1908,73,13356
1909,73,13363
1910,73,13370
1911,73,13377
