KeywordCount, Counter, Storage(Bits)
275,800,17778945.36000005
276,803,17843596.07040005
277,806,17908246.780800052
278,809,17972897.491200052
279,812,18037548.201600052
280,815,18102198.912000053
281,818,18166849.622400053
282,821,18231500.332800053
283,824,18296151.043200053
284,827,18360801.753600053
285,830,18425452.464000054
286,833,18490103.174400054
287,836,18554753.884800054
288,839,18619404.595200054
289,842,18684055.305600055
290,845,18748706.016000055
291,848,18813356.726400055
292,851,18878007.436800055
293,854,18942658.147200055
294,857,19007308.857600056
295,860,19071959.568000056
296,863,19136610.278400056
297,866,19201260.988800056
298,869,19265911.699200056
299,872,19330562.409600057
300,875,19395213.120000057
301,878,19459863.830400057
302,881,19524514.540800057
303,884,19589165.251200058
304,887,19653815.961600058
305,890,19718466.672000058
306,893,19783117.38240006
307,896,19847768.09280006
308,900,19913342.80320006
309,904,19977996.51360006
310,908,20042650.22400006
311,912,20107303.93440006
312,916,20171957.64480006
313,920,20236611.35520006
314,924,20301265.06560006
315,928,20365918.77600006
316,932,20430572.48640006
317,936,20495226.19680006
318,940,20559879.90720006
319,944,20624533.61760006
320,948,20689187.32800006
321,952,20753841.03840006
322,956,20818494.74880006
323,960,20883148.45920006
324,964,20947802.169600062
325,968,21012455.880000062
326,972,21077109.590400063
327,976,21141763.300800063
328,980,21206417.011200063
329,984,21271070.721600063
330,988,21335724.432000063
331,992,21400378.142400064
332,996,21465031.852800064
333,1000,21529685.563200064
334,1004,21594339.273600064
335,1008,21658992.984000064
336,1012,21723646.694400065
337,1016,21788300.404800065
338,1020,21852954.115200065
339,1024,21917607.825600065
340,1028,21982261.536000066
341,1032,22046915.246400066
342,1036,22111568.956800066
343,1040,22176222.667200066
344,1044,22240876.377600066
345,1048,22305530.088000067
346,1052,22370183.798400067
347,1056,22434837.508800067
348,1060,22499491.219200067
349,1064,22564144.929600067
350,1068,22628798.640000068
351,1072,22693452.350400068
352,1076,22758106.060800068
353,1080,22822759.77120007
354,1084,22887413.48160007
355,1088,22952067.19200007
356,1092,23016720.90240007
357,1096,23081374.61280007
358,1100,23146028.32320007
359,1104,23210682.03360007
360,1108,23275335.74400007
361,1112,23339989.45440007
362,1116,23404643.16480007
363,1120,23469296.87520007
364,1124,23533950.58560007
365,1128,23598604.29600007
366,1132,23663258.00640007
367,1136,23727911.71680007
368,1140,23792565.42720007
369,1144,23857219.13760007
370,1148,23921872.848000072
371,1152,23986526.558400072
372,1156,24051180.268800072
373,1160,24115833.979200073
374,1164,24180487.689600073
375,1168,24245141.400000073
376,1172,24309795.110400073
377,1176,24374448.820800073
378,1180,24439102.531200074
379,1184,24503756.241600074
380,1188,24568409.952000074
381,1192,24633063.662400074
382,1196,24697717.372800075
383,1200,24762371.083200075
384,1204,24827024.793600075
385,1208,24891678.504000075
386,1212,24956332.214400075
387,1216,25020985.924800076
388,1220,25085639.635200076
389,1224,25150293.345600076
390,1228,25214947.056000076
391,1232,25279600.766400076
392,1236,25344254.476800077
393,1240,25408908.187200077
394,1244,25473561.897600077
395,1248,25538215.608000077
396,1252,25602869.318400078
397,1256,25667523.028800078
398,1260,25732176.739200078
399,1264,25796830.44960008
400,1268,25861484.16000008
401,1272,25926137.87040008
402,1276,25990791.58080008
403,1280,26055445.29120008
404,1284,26120099.00160008
405,1288,26184752.71200008
406,1292,26249406.42240008
407,1296,26314060.13280008
408,1300,26378713.84320008
409,1304,26443367.55360008
410,1308,26508021.26400008
411,1312,26572674.97440008
412,1316,26637328.68480008
413,1320,26701982.39520008
414,1324,26766636.10560008
415,1328,26831289.81600008
416,1332,26895943.52640008
417,1336,26960597.236800082
418,1340,27025250.947200082
419,1344,27089904.657600082
420,1348,27154558.368000083
421,1352,27219212.078400083
422,1356,27283865.788800083
423,1360,27348519.499200083
424,1364,27413173.209600084
425,1368,27477826.920000084
426,1372,27542480.630400084
427,1376,27607134.340800084
428,1380,27671788.051200084
429,1384,27736441.761600085
430,1388,27801095.472000085
431,1392,27865749.182400085
432,1396,27930402.892800085
433,1400,27995056.603200085
434,1404,28059710.313600086
435,1408,28124364.024000086
436,1412,28189017.734400086
437,1416,28253671.444800086
438,1420,28318325.155200087
439,1424,28382978.865600087
440,1428,28447632.576000087
441,1432,28512286.286400087
442,1436,28576939.996800087
443,1440,28641593.707200088
444,1444,28706247.417600088
445,1448,28770901.128000088
446,1452,28835554.83840009
447,1456,28900208.54880009
448,1460,28964862.25920009
449,1464,29029515.96960009
450,1468,29094169.68000009
451,1472,29158823.39040009
452,1476,29223477.10080009
453,1480,29288130.81120009
454,1484,29352784.52160009
455,1488,29417438.23200009
456,1492,29482091.94240009
457,1496,29546745.65280009
458,1500,29611399.36320009
459,1504,29676053.07360009
460,1508,29740706.78400009
461,1512,29805360.49440009
462,1516,29870014.20480009
463,1520,29934667.915200092
464,1524,29999321.625600092
465,1528,30063975.336000092
466,1532,30128629.046400093
467,1536,30193282.756800093
468,1540,30257936.467200093
469,1544,30322590.177600093
470,1548,30387243.888000093
471,1552,30451897.598400094
472,1556,30516551.308800094
473,1560,30581205.019200094
474,1564,30645858.729600094
475,1568,30710512.440000094
476,1572,30775166.150400095
477,1576,30839819.860800095
478,1580,30904473.571200095
479,1584,30969127.281600095
480,1588,31033780.992000096
481,1592,31098434.702400096
482,1596,31163088.412800096
483,1600,31227742.123200096
484,1604,31292395.833600096
485,1608,31357049.544000097
486,1612,31421703.254400097
487,1616,31486356.964800097
488,1620,31551010.675200097
489,1624,31615664.385600097
490,1628,31680318.096000098
491,1632,31744971.806400098
492,1636,31809625.516800098
493,1640,31874279.2272001
494,1644,31938932.9376001
495,1648,32003586.6480001
496,1652,32068240.3584001
497,1656,32132894.0688001
498,1660,32197547.7792001
499,1664,32262201.4896001
500,1668,32326855.2000001
501,1672,32391508.9104001
502,1676,32456162.6208001
503,1680,32520816.3312001
504,1684,32585470.0416001
505,1688,32650123.7520001
506,1692,32714777.4624001
507,1696,32779431.1728001
508,1700,32844084.8832001
509,1704,32908738.5936001
510,1708,32973392.304000102
511,1712,33038046.014400102
512,1716,33102699.724800102
513,1720,33167353.435200103
514,1724,33232007.145600103
515,1728,33296660.856000103
516,1732,33361314.566400103
517,1736,33425968.276800103
518,1740,33490621.987200104
519,1744,33555275.697600104
520,1748,33619929.408000104
521,1752,33684583.118400104
522,1756,33749236.828800105
523,1760,33813890.539200105
524,1764,33878544.249600105
525,1768,33943197.960000105
526,1772,34007851.670400105
527,1776,34072505.380800106
528,1780,34137159.091200106
529,1784,34201812.801600106
530,1788,34266466.51200011
531,1792,34331120.22240011
532,1796,34395773.93280011
533,1800,34460427.64320011
534,1804,34525081.35360011
535,1808,34589735.06400011
536,1813,34654388.77440011
537,1818,34719042.48480011
538,1823,34783696.19520011
539,1828,34848349.90560011
540,1833,34913003.61600011
541,1838,34977657.32640011
542,1843,35042311.03680011
543,1848,35106964.74720011
544,1853,35171618.45760011
545,1858,35236272.16800011
546,1863,35300925.87840011
547,1868,35365579.58880011
548,1873,35430233.29920011
549,1878,35494887.00960011
550,1883,35559540.72000011
551,1888,35624194.43040011
552,1893,35688848.14080011
553,1898,35753501.85120011
554,1903,35818155.56160011
555,1908,35882809.27200011
556,1913,35947462.98240011
557,1918,36012116.69280011
558,1923,36076770.40320011
559,1928,36141424.11360011
560,1933,36206077.82400011
561,1938,36270731.53440011
562,1943,36335385.24480011
563,1948,36400038.95520011
564,1953,36464692.66560011
565,1958,36529346.376000114
566,1963,36594000.086400114
567,1968,36658653.796800114
568,1973,36723307.507200114
569,1978,36787961.217600115
570,1983,36852614.928000115
571,1988,36917268.638400115
572,1993,36981922.348800115
573,1998,37046576.059200116
574,2003,37111229.769600116
575,2008,37175883.480000116
576,2013,37240537.190400116
577,2018,37305190.90080012
578,2023,37369844.61120012
579,2028,37434498.32160012
580,2033,37499152.03200012
581,2038,37563805.74240012
582,2043,37628459.45280012
583,2048,37693113.16320012
584,2053,37757766.87360012
585,2058,37822420.58400012
586,2063,37887074.29440012
587,2068,37951728.00480012
588,2073,38016381.71520012
589,2078,38081035.42560012
590,2083,38145689.13600012
591,2088,38210342.84640012
592,2093,38274996.55680012
593,2098,38339650.26720012
594,2104,38404303.97760012
595,2110,38468957.68800012
596,2116,38533611.39840012
597,2122,38598265.10880012
598,2128,38662918.81920012
599,2134,38727572.52960012
600,2140,38792226.24000012
601,2146,38856879.95040012
602,2152,38921533.66080012
603,2158,38986187.37120012
604,2164,39050841.08160012
605,2170,39115494.79200012
606,2176,39180148.50240012
607,2182,39244802.21280012
608,2188,39309455.92320012
609,2194,39374109.63360012
610,2200,39438763.34400012
611,2206,39503417.05440012
612,2212,39568070.764800124
613,2218,39632724.475200124
614,2224,39697378.185600124
615,2230,39762031.896000125
616,2236,39826685.606400125
617,2242,39891339.316800125
618,2248,39955993.027200125
619,2254,40020646.737600125
620,2260,40085300.448000126
621,2266,40149954.158400126
622,2272,40214607.868800126
623,2278,40279261.579200126
624,2284,40343915.28960013
625,2290,40408569.00000013
626,2296,40473222.71040013
627,2302,40537876.42080013
628,2308,40602530.13120013
629,2314,40667183.84160013
630,2320,40731837.55200013
631,2326,40796491.26240013
632,2332,40861144.97280013
633,2338,40925798.68320013
634,2344,40990452.39360013
635,2350,41055106.10400013
636,2356,41119759.81440013
637,2362,41184413.52480013
638,2368,41249067.23520013
639,2374,41313720.94560013
640,2380,41378374.65600013
641,2386,41443028.36640013
642,2392,41507682.07680013
643,2398,41572335.78720013
644,2404,41636989.49760013
645,2410,41701643.20800013
646,2416,41766296.91840013
647,2422,41830950.62880013
648,2428,41895604.33920013
649,2434,41960258.04960013
650,2440,42024911.76000013
651,2446,42089565.47040013
652,2452,42154219.18080013
653,2458,42218872.89120013
654,2464,42283526.60160013
655,2470,42348180.31200013
656,2476,42412834.02240013
657,2482,42477487.73280013
658,2488,42542141.443200134
659,2494,42606795.153600134
660,2500,42671448.864000134
661,2506,42736102.574400134
662,2512,42800756.284800135
663,2518,42865409.995200135
664,2524,42930063.705600135
665,2530,42994717.416000135
666,2537,43059371.126400135
667,2544,43124024.836800136
668,2551,43188678.547200136
669,2558,43253332.257600136
670,2565,43317985.96800014
671,2572,43382639.67840014
672,2579,43447293.38880014
673,2586,43511947.09920014
674,2593,43576600.80960014
675,2600,43641254.52000014
676,2607,43705908.23040014
677,2614,43770561.94080014
678,2621,43835215.65120014
679,2628,43899869.36160014
680,2635,43964523.07200014
681,2642,44029176.78240014
682,2649,44093830.49280014
683,2656,44158484.20320014
684,2663,44223137.91360014
685,2670,44287791.62400014
686,2677,44352445.33440014
687,2684,44417099.04480014
688,2691,44481752.75520014
689,2698,44546406.46560014
690,2705,44611060.17600014
691,2712,44675713.88640014
692,2719,44740367.59680014
693,2726,44805021.30720014
694,2733,44869675.01760014
695,2740,44934328.72800014
696,2747,44998982.43840014
697,2754,45063636.14880014
698,2761,45128289.85920014
699,2768,45192943.56960014
700,2775,45257597.28000014
701,2782,45322250.99040014
702,2789,45386904.70080014
703,2796,45451558.41120014
704,2803,45516212.12160014
705,2811,45582980.832000144
706,2819,45647637.542400144
707,2827,45712294.252800144
708,2835,45776950.963200144
709,2843,45841607.673600145
710,2851,45906264.384000145
711,2859,45970921.094400145
712,2867,46035577.804800145
713,2875,46100234.515200146
714,2883,46164891.225600146
715,2891,46229547.936000146
716,2899,46294204.646400146
717,2907,46358861.35680015
718,2915,46423518.06720015
719,2923,46488174.77760015
720,2931,46552831.48800015
721,2939,46617488.19840015
722,2947,46682144.90880015
723,2955,46746801.61920015
724,2963,46811458.32960015
725,2971,46876115.04000015
726,2979,46940771.75040015
727,2987,47005428.46080015
728,2995,47070085.17120015
729,3003,47134741.88160015
730,3011,47199398.59200015
731,3019,47264055.30240015
732,3027,47328712.01280015
733,3035,47393368.72320015
734,3043,47458025.43360015
735,3051,47522682.14400015
736,3059,47587338.85440015
737,3067,47651995.56480015
738,3075,47716652.27520015
739,3083,47781308.98560015
740,3092,47845965.69600015
741,3101,47910622.40640015
742,3110,47975279.11680015
743,3119,48039935.82720015
744,3128,48104592.53760015
745,3137,48169249.24800015
746,3146,48233905.95840015
747,3155,48298562.66880015
748,3164,48363219.37920015
749,3173,48427876.08960015
750,3182,48492532.80000015
751,3191,48557189.51040015
752,3200,48621846.220800154
753,3209,48686502.931200154
754,3218,48751159.641600154
755,3227,48815816.352000155
756,3236,48880473.062400155
757,3245,48945129.772800155
758,3254,49009786.483200155
759,3263,49074443.193600155
760,3272,49139099.904000156
761,3281,49203756.614400156
762,3290,49268413.324800156
763,3299,49333070.035200156
764,3308,49397726.74560016
765,3317,49462383.45600016
766,3326,49527040.16640016
767,3335,49591696.87680016
768,3344,49656353.58720016
769,3353,49721010.29760016
770,3362,49785667.00800016
771,3372,49850323.71840016
772,3382,49914980.42880016
773,3392,49979637.13920016
774,3402,50044293.84960016
775,3412,50108950.56000016
776,3422,50173607.27040016
777,3432,50238263.98080016
778,3442,50302920.69120016
779,3452,50367577.40160016
780,3462,50432234.11200016
781,3472,50496890.82240016
782,3482,50561547.53280016
783,3492,50626204.24320016
784,3502,50690860.95360016
785,3512,50755517.66400016
786,3522,50820174.37440016
787,3532,50884831.08480016
788,3542,50949487.79520016
789,3552,51014144.50560016
790,3562,51078801.21600016
791,3572,51143457.92640016
792,3582,51208114.63680016
793,3592,51272771.34720016
794,3602,51337428.05760016
795,3612,51402084.76800016
796,3622,51466741.47840016
797,3632,51531398.18880016
798,3642,51596054.899200164
799,3652,51660711.609600164
800,3663,51725368.320000164
801,3674,51790025.030400164
802,3685,51854681.740800165
803,3696,51919338.451200165
804,3707,51983995.161600165
805,3718,52048651.872000165
806,3729,52113308.582400165
807,3740,52177965.292800166
808,3751,52242622.003200166
809,3762,52307278.713600166
810,3773,52371935.42400017
811,3784,52436592.13440017
812,3795,52501248.84480017
813,3806,52565905.55520017
814,3817,52630562.26560017
815,3828,52695218.97600017
816,3839,52759875.68640017
817,3850,52824532.39680017
818,3861,52889189.10720017
819,3872,52953845.81760017
820,3883,53018502.52800017
821,3894,53083159.23840017
822,3905,53147815.94880017
823,3916,53212472.65920017
824,3927,53277129.36960017
825,3938,53341786.08000017
826,3949,53406442.79040017
827,3960,53471099.50080017
828,3971,53535756.21120017
829,3982,53600412.92160017
830,3994,53665069.63200017
831,4006,53729726.34240017
832,4018,53794383.05280017
833,4030,53859039.76320017
834,4042,53923696.47360017
835,4054,53988353.18400017
836,4066,54053009.89440017
837,4078,54117666.60480017
838,4090,54182323.31520017
839,4102,54246980.02560017
840,4114,54311636.73600017
841,4126,54376293.44640017
842,4138,54440950.15680017
843,4150,54505606.86720017
844,4162,54570263.57760017
845,4174,54634920.288000174
846,4186,54699576.998400174
847,4198,54764233.708800174
848,4210,54828890.419200175
849,4222,54893547.129600175
850,4234,54958203.840000175
851,4247,55022860.550400175
852,4260,55087517.260800175
853,4273,55152173.971200176
854,4286,55216830.681600176
855,4299,55281487.392000176
856,4312,55346144.102400176
857,4325,55410800.81280018
858,4338,55475457.52320018
859,4351,55540114.23360018
860,4364,55604770.94400018
861,4377,55669427.65440018
862,4390,55734084.36480018
863,4403,55798741.07520018
864,4416,55863397.78560018
865,4429,55928054.49600018
866,4442,55992711.20640018
867,4455,56057367.91680018
868,4468,56122024.62720018
869,4481,56186681.33760018
870,4494,56251338.04800018
871,4507,56315994.75840018
872,4520,56380651.46880018
873,4533,56445308.17920018
874,4546,56509964.88960018
875,4559,56574621.60000018
876,4572,56639278.31040018
877,4585,56703935.02080018
878,4598,56768591.73120018
879,4611,56833248.44160018
880,4625,56897905.15200018
881,4639,56962561.86240018
882,4653,57027218.57280018
883,4667,57091875.28320018
884,4681,57156531.99360018
885,4695,57221188.70400018
886,4709,57285845.41440018
887,4723,57350502.12480018
888,4737,57415158.83520018
889,4751,57479815.54560018
890,4765,57544472.25600018
891,4779,57609128.966400184
892,4793,57673785.676800184
893,4807,57738442.387200184
894,4821,57803099.097600184
895,4835,57867755.808000185
896,4849,57932412.518400185
897,4863,57997069.228800185
898,4877,58061725.939200185
899,4891,58126382.649600185
900,4905,58191039.360000186
901,4919,58255696.070400186
902,4933,58320352.780800186
903,4947,58385009.49120019
904,4961,58449666.20160019
905,4976,58514322.91200019
906,4991,58578979.62240019
907,5006,58643636.33280019
908,5021,58708293.04320019
909,5036,58772949.75360019
910,5051,58837606.46400019
911,5066,58902263.17440019
912,5081,58966919.88480019
913,5096,59031576.59520019
914,5111,59096233.30560019
915,5126,59160890.01600019
916,5141,59225546.72640019
917,5156,59290203.43680019
918,5171,59354860.14720019
919,5186,59419516.85760019
920,5201,59484173.56800019
921,5216,59548830.27840019
922,5231,59613486.98880019
923,5246,59678143.69920019
924,5262,59745572.40960019
925,5278,59810232.12000019
926,5294,59874891.83040019
927,5310,59939551.54080019
928,5326,60004211.25120019
929,5342,60068870.96160019
930,5358,60133530.67200019
931,5374,60198190.38240019
932,5390,60262850.09280019
933,5406,60327509.80320019
934,5422,60392169.51360019
935,5438,60456829.22400019
936,5454,60521488.93440019
937,5470,60586148.64480019
938,5486,60650808.355200194
939,5503,60715468.065600194
940,5520,60780127.776000194
941,5537,60844787.486400194
942,5554,60909447.196800195
943,5571,60974106.907200195
944,5588,61038766.617600195
945,5605,61103426.328000195
946,5622,61168086.038400196
947,5639,61232745.748800196
948,5656,61297405.459200196
949,5673,61362065.169600196
950,5690,61426724.8800002
951,5707,61491384.5904002
952,5724,61556044.3008002
953,5741,61620704.0112002
954,5758,61685363.7216002
955,5775,61750023.4320002
956,5792,61814683.1424002
957,5810,61879342.8528002
958,5828,61944002.5632002
959,5846,62008662.2736002
960,5864,62073321.9840002
961,5882,62137981.6944002
962,5900,62202641.4048002
963,5918,62267301.1152002
964,5936,62331960.8256002
965,5954,62396620.5360002
966,5972,62461280.2464002
967,5990,62525939.9568002
968,6008,62590599.6672002
969,6026,62655259.3776002
970,6044,62719919.0880002
971,6062,62784578.7984002
972,6080,62849238.5088002
973,6098,62913898.2192002
974,6116,62978557.9296002
975,6134,63043217.6400002
976,6153,63107877.3504002
977,6172,63172537.0608002
978,6191,63237196.7712002
979,6210,63301856.4816002
980,6229,63366516.1920002
981,6248,63431175.9024002
982,6267,63495835.6128002
983,6286,63560495.3232002
984,6305,63625155.0336002
985,6324,63689814.744000204
986,6343,63754474.454400204
987,6362,63819134.164800204
988,6381,63883793.875200205
989,6400,63948453.585600205
990,6420,64013113.296000205
991,6440,64077773.006400205
992,6460,64142432.716800205
993,6480,64207092.427200206
994,6500,64271752.137600206
995,6520,64336411.848000206
996,6540,64401071.558400206
997,6560,64465731.26880021
998,6580,64530390.97920021
999,6600,64595050.68960021
1000,6620,64659710.40000021
1001,6640,64724370.11040021
1002,6660,64789029.82080021
1003,6680,64853689.53120021
1004,6700,64918349.24160021
1005,6720,64983008.95200021
1006,6740,65047668.66240021
1007,6760,65112328.37280021
1008,6781,65176988.08320021
1009,6802,65241647.79360021
1010,6823,65306307.50400021
1011,6844,65370967.21440021
1012,6865,65435626.92480021
1013,6886,65500286.63520021
1014,6907,65564946.34560021
1015,6928,65629606.05600021
1016,6949,65694265.76640021
1017,6970,65758925.47680021
1018,6991,65823585.18720021
1019,7012,65888244.89760021
1020,7034,65952904.60800021
1021,7056,66017564.31840021
1022,7078,66082224.02880021
1023,7100,66146883.73920021
1024,7122,66211543.44960021
1025,7144,66276203.16000021
1026,7166,66340862.87040021
1027,7188,66405522.58080021
1028,7210,66470182.29120021
1029,7232,66534842.00160021
1030,7254,66599501.71200021
1031,7276,66664161.422400214
1032,7298,66728821.132800214
1033,7320,66793480.843200214
1034,7343,66858140.553600214
1035,7366,66922800.264000215
1036,7389,66987459.974400215
1037,7412,67052119.684800215
1038,7435,67116779.39520021
1039,7458,67181439.10560021
1040,7481,67246098.81600021
1041,7504,67310758.52640021
1042,7527,67375418.23680021
1043,7550,67440077.94720021
1044,7573,67504737.65760021
1045,7596,67569397.36800021
1046,7619,67634057.07840021
1047,7642,67698716.78880021
1048,7665,67763376.49920021
1049,7688,67828036.20960021
1050,7711,67892695.92000021
1051,7735,67957355.63040021
1052,7759,68022015.34080021
1053,7783,68086675.05120021
1054,7807,68151334.76160021
1055,7831,68215994.47200021
1056,7855,68280654.18240021
1057,7879,68345313.89280021
1058,7903,68409973.60320021
1059,7927,68474633.31360021
1060,7951,68539293.02400021
1061,7975,68603952.73440021
1062,7999,68668612.44480021
1063,8024,68733272.15520021
1064,8049,68797931.86560021
1065,8074,68862591.57600021
1066,8099,68927251.28640021
1067,8124,68991910.99680021
1068,8149,69056570.70720021
1069,8174,69121230.41760021
1070,8199,69185890.12800021
1071,8224,69250549.83840021
1072,8249,69315209.54880022
1073,8274,69379869.25920022
1074,8299,69444528.96960022
1075,8324,69509188.68000022
1076,8349,69573848.39040022
1077,8374,69638508.10080022
1078,8399,69703167.81120022
1079,8424,69767827.52160022
1080,8449,69832487.23200022
1081,8475,69897146.94240022
1082,8501,69961806.65280022
1083,8527,70026466.36320022
1084,8553,70091126.07360022
1085,8579,70155785.78400022
1086,8605,70220445.49440022
1087,8631,70285105.20480022
1088,8657,70349764.91520022
1089,8683,70414424.62560022
1090,8709,70479084.33600022
