KeywordCount, Counter, Storage(Bits)
147,147,9503213.428800024
148,148,9567861.139200024
149,149,9632508.849600025
150,150,9697156.560000025
151,151,9761804.270400025
152,152,9826451.980800025
153,153,9891099.691200025
154,154,9955747.401600026
155,155,10020395.112000026
156,156,10085042.822400026
157,157,10149690.532800026
158,158,10214338.243200026
159,159,10278985.953600027
160,160,10343633.664000027
161,161,10408281.374400027
162,162,10472929.084800027
163,163,10537576.795200028
164,164,10602224.505600028
165,165,10666872.216000028
166,166,10731519.926400028
167,167,10796167.636800028
168,168,10860815.347200029
169,169,10925463.057600029
170,170,10990110.768000029
171,171,11054758.47840003
172,172,11119406.18880003
173,173,11184053.89920003
174,174,11248701.60960003
175,175,11313349.32000003
176,176,11377997.03040003
177,177,11442644.74080003
178,178,11507292.45120003
179,179,11571940.161600031
180,180,11636587.872000031
181,181,11701235.582400031
182,182,11765883.292800032
183,183,11830531.003200032
184,184,11895178.713600032
185,185,11959826.424000032
186,186,12024474.134400032
187,187,12089121.844800033
188,188,12153769.555200033
189,189,12218417.265600033
190,190,12283064.976000033
191,191,12347712.686400034
192,192,12412360.396800034
193,193,12477008.107200034
194,194,12541655.817600034
195,195,12606303.528000034
196,196,12670951.238400035
197,197,12735598.948800035
198,198,12800246.659200035
199,199,12864894.369600035
200,200,12929542.080000035
201,201,12994189.790400036
202,202,13058837.500800036
203,203,13123485.211200036
204,204,13188132.921600036
205,205,13252780.632000037
206,206,13317428.342400037
207,207,13382076.052800037
208,208,13446723.763200037
209,209,13511371.473600037
210,210,13576019.184000038
211,211,13640666.894400038
212,212,13705314.604800038
213,213,13769962.315200038
214,214,13834610.025600038
215,215,13899257.736000039
216,216,13963905.446400039
217,217,14028553.15680004
218,218,14093200.86720004
219,219,14157848.57760004
220,220,14222496.28800004
221,221,14287143.99840004
222,222,14351791.70880004
223,223,14416439.41920004
224,224,14481087.12960004
225,225,14545734.84000004
226,226,14610382.550400041
227,227,14675030.260800041
228,228,14739677.971200041
229,229,14804325.681600042
230,230,14868973.392000042
231,231,14933621.102400042
232,232,14998268.812800042
233,233,15062916.523200043
234,234,15127564.233600043
235,235,15192211.944000043
236,236,15256859.654400043
237,237,15321507.364800043
238,238,15386155.075200044
239,239,15450802.785600044
240,240,15515450.496000044
241,241,15580098.206400044
242,242,15644745.916800044
243,243,15709393.627200045
244,244,15774041.337600045
245,245,15838689.048000045
246,246,15903336.758400045
247,247,15967984.468800046
248,248,16032632.179200046
249,249,16097279.889600046
250,250,16161927.600000046
251,251,16226575.310400046
252,252,16291223.020800047
253,253,16355870.731200047
254,254,16420518.441600047
255,255,16485166.152000047
256,256,16549813.862400047
257,257,16614461.572800048
258,258,16679109.283200048
259,259,16743756.993600048
260,260,16808404.70400005
261,261,16873052.41440005
262,262,16937700.12480005
263,263,17002347.83520005
264,264,17066995.54560005
265,265,17131643.25600005
266,266,17196290.96640005
267,267,17260938.67680005
268,268,17325586.38720005
269,269,17390234.09760005
270,270,17454881.80800005
271,271,17519529.51840005
272,272,17584177.22880005
273,273,17648824.93920005
274,274,17713472.64960005
275,275,17778120.36000005
276,276,17842768.07040005
277,277,17907415.780800052
278,278,17972063.491200052
279,279,18036711.201600052
280,280,18101358.912000053
281,281,18166006.622400053
282,282,18230654.332800053
283,283,18295302.043200053
284,284,18359949.753600053
285,285,18424597.464000054
286,286,18489245.174400054
287,287,18553892.884800054
288,288,18618540.595200054
289,289,18683188.305600055
290,290,18747836.016000055
291,291,18812483.726400055
292,292,18877131.436800055
293,293,18941779.147200055
294,294,19006426.857600056
295,295,19071074.568000056
296,296,19135722.278400056
297,297,19200369.988800056
298,298,19265017.699200056
299,299,19329665.409600057
300,300,19394313.120000057
301,301,19458960.830400057
302,302,19523608.540800057
303,303,19588256.251200058
304,304,19652903.961600058
305,305,19717551.672000058
306,306,19782199.38240006
307,307,19846847.09280006
308,308,19911494.80320006
309,309,19976142.51360006
310,310,20040790.22400006
311,311,20105437.93440006
312,312,20170085.64480006
313,313,20234733.35520006
314,314,20299381.06560006
315,315,20364028.77600006
316,316,20428676.48640006
317,317,20493324.19680006
318,318,20557971.90720006
319,319,20622619.61760006
320,320,20687267.32800006
321,321,20751915.03840006
322,322,20816562.74880006
323,323,20881210.45920006
324,324,20945858.169600062
325,325,21010505.880000062
326,326,21075153.590400063
327,327,21139801.300800063
328,328,21204449.011200063
329,329,21269096.721600063
330,330,21333744.432000063
331,331,21398392.142400064
332,332,21463039.852800064
333,333,21527687.563200064
334,334,21592335.273600064
335,335,21656982.984000064
336,336,21721630.694400065
337,337,21786278.404800065
338,338,21850926.115200065
339,339,21915573.825600065
340,340,21980221.536000066
341,341,22044869.246400066
342,342,22109516.956800066
343,343,22174164.667200066
344,344,22238812.377600066
345,345,22303460.088000067
346,346,22368107.798400067
347,347,22432755.508800067
348,348,22497403.219200067
349,349,22562050.929600067
350,350,22626698.640000068
351,351,22691346.350400068
352,352,22755994.060800068
353,353,22820641.77120007
354,354,22885289.48160007
355,355,22949937.19200007
356,356,23014584.90240007
357,357,23079232.61280007
358,358,23143880.32320007
359,359,23208528.03360007
360,360,23273175.74400007
361,361,23337823.45440007
362,362,23402471.16480007
363,363,23467118.87520007
364,364,23531766.58560007
365,365,23596414.29600007
366,366,23661062.00640007
367,367,23725709.71680007
368,368,23790357.42720007
369,369,23855005.13760007
370,370,23919652.848000072
371,371,23984300.558400072
372,372,24048948.268800072
373,373,24113595.979200073
374,374,24178243.689600073
375,375,24242891.400000073
376,376,24307539.110400073
377,377,24372186.820800073
378,378,24436834.531200074
379,379,24501482.241600074
380,380,24566129.952000074
381,381,24630777.662400074
382,382,24695425.372800075
383,383,24760073.083200075
384,384,24824720.793600075
385,385,24889368.504000075
386,386,24954016.214400075
387,387,25018663.924800076
388,388,25083311.635200076
389,389,25147959.345600076
390,390,25212607.056000076
391,391,25277254.766400076
392,392,25341902.476800077
393,393,25406550.187200077
394,394,25471197.897600077
395,395,25535845.608000077
396,396,25600493.318400078
397,397,25665141.028800078
398,398,25729788.739200078
399,399,25794436.44960008
400,400,25859084.16000008
401,401,25923731.87040008
402,402,25988379.58080008
403,403,26053027.29120008
404,404,26117675.00160008
405,405,26182322.71200008
406,406,26246970.42240008
407,407,26311618.13280008
408,408,26376265.84320008
409,409,26440913.55360008
410,410,26505561.26400008
411,411,26570208.97440008
412,412,26634856.68480008
413,413,26699504.39520008
414,414,26764152.10560008
415,415,26828799.81600008
416,416,26893447.52640008
417,417,26958095.236800082
418,418,27022742.947200082
419,419,27087390.657600082
420,420,27152038.368000083
421,421,27216686.078400083
422,422,27281333.788800083
423,423,27345981.499200083
424,424,27410629.209600084
425,425,27475276.920000084
426,426,27539924.630400084
427,427,27604572.340800084
428,428,27669220.051200084
429,429,27733867.761600085
430,430,27798515.472000085
431,431,27863163.182400085
432,432,27927810.892800085
433,433,27992458.603200085
434,434,28057106.313600086
435,435,28121754.024000086
436,436,28186401.734400086
437,437,28251049.444800086
438,438,28315697.155200087
439,439,28380344.865600087
440,440,28444992.576000087
441,441,28509640.286400087
442,442,28574287.996800087
443,443,28638935.707200088
444,444,28703583.417600088
445,445,28768231.128000088
446,446,28832878.83840009
447,447,28897526.54880009
448,448,28962174.25920009
449,449,29026821.96960009
450,450,29091469.68000009
451,451,29156117.39040009
452,452,29220765.10080009
453,453,29285412.81120009
454,454,29350060.52160009
455,455,29414708.23200009
456,456,29479355.94240009
457,457,29544003.65280009
458,458,29608651.36320009
459,459,29673299.07360009
460,460,29737946.78400009
461,461,29802594.49440009
462,462,29867242.20480009
463,463,29931889.915200092
464,464,29996537.625600092
465,465,30061185.336000092
466,466,30125833.046400093
467,467,30190480.756800093
468,468,30255128.467200093
469,469,30319776.177600093
470,470,30384423.888000093
471,471,30449071.598400094
472,472,30513719.308800094
473,473,30578367.019200094
474,474,30643014.729600094
475,475,30707662.440000094
476,476,30772310.150400095
477,477,30836957.860800095
478,478,30901605.571200095
479,479,30966253.281600095
480,480,31030900.992000096
481,481,31095548.702400096
482,482,31160196.412800096
483,483,31224844.123200096
484,484,31289491.833600096
485,485,31354139.544000097
486,486,31418787.254400097
487,487,31483434.964800097
488,488,31548082.675200097
489,489,31612730.385600097
490,490,31677378.096000098
491,491,31742025.806400098
492,492,31806673.516800098
493,493,31871321.2272001
494,494,31935968.9376001
495,495,32000616.6480001
496,496,32065264.3584001
497,497,32129912.0688001
498,498,32194559.7792001
499,499,32259207.4896001
500,500,32323855.2000001
501,501,32388502.9104001
502,502,32453150.6208001
503,503,32517798.3312001
504,504,32582446.0416001
505,505,32647093.7520001
506,506,32711741.4624001
507,507,32776389.1728001
508,508,32841036.8832001
509,509,32905684.5936001
510,510,32970332.304000102
511,511,33034980.014400102
512,512,33099627.724800102
513,513,33164275.435200103
514,514,33228923.145600103
515,515,33293570.856000103
516,516,33358218.566400103
517,517,33422866.276800103
518,518,33487513.987200104
519,519,33552161.697600104
520,520,33616809.408000104
521,521,33681457.118400104
522,522,33746104.828800105
523,523,33810752.539200105
524,524,33875400.249600105
525,525,33940047.960000105
526,526,34004695.670400105
527,527,34069343.380800106
528,528,34133991.091200106
529,529,34198638.801600106
530,530,34263286.51200011
531,531,34327934.22240011
532,532,34392581.93280011
533,533,34457229.64320011
534,534,34521877.35360011
535,535,34586525.06400011
536,536,34651172.77440011
537,537,34715820.48480011
538,538,34780468.19520011
539,539,34845115.90560011
540,540,34909763.61600011
541,541,34974411.32640011
542,542,35039059.03680011
543,543,35103706.74720011
544,544,35168354.45760011
545,545,35233002.16800011
546,546,35297649.87840011
547,547,35362297.58880011
548,548,35426945.29920011
549,549,35491593.00960011
550,550,35556240.72000011
551,551,35620888.43040011
552,552,35685536.14080011
553,553,35750183.85120011
554,554,35814831.56160011
555,555,35879479.27200011
556,556,35944126.98240011
557,557,36008774.69280011
558,558,36073422.40320011
559,559,36138070.11360011
560,560,36202717.82400011
561,561,36267365.53440011
562,562,36332013.24480011
563,563,36396660.95520011
564,564,36461308.66560011
565,565,36525956.376000114
566,566,36590604.086400114
567,567,36655251.796800114
568,568,36719899.507200114
569,569,36784547.217600115
570,570,36849194.928000115
571,571,36913842.638400115
572,572,36978490.348800115
573,573,37043138.059200116
574,574,37107785.769600116
575,575,37172433.480000116
576,576,37237081.190400116
577,577,37301728.90080012
578,578,37366376.61120012
579,579,37431024.32160012
580,580,37495672.03200012
581,581,37560319.74240012
582,582,37624967.45280012
583,583,37689615.16320012
584,584,37754262.87360012
585,585,37818910.58400012
586,586,37883558.29440012
587,587,37948206.00480012
588,588,38012853.71520012
589,589,38077501.42560012
590,590,38142149.13600012
591,591,38206796.84640012
592,592,38271444.55680012
593,593,38336092.26720012
594,594,38400739.97760012
595,595,38465387.68800012
596,596,38530035.39840012
597,597,38594683.10880012
598,598,38659330.81920012
599,599,38723978.52960012
600,600,38788626.24000012
601,601,38853273.95040012
602,602,38917921.66080012
603,603,38982569.37120012
604,604,39047217.08160012
605,605,39111864.79200012
606,606,39176512.50240012
607,607,39241160.21280012
608,608,39305807.92320012
609,609,39370455.63360012
610,610,39435103.34400012
611,611,39499751.05440012
612,612,39564398.764800124
613,613,39629046.475200124
614,614,39693694.185600124
615,615,39758341.896000125
616,616,39822989.606400125
617,617,39887637.316800125
618,618,39952285.027200125
619,619,40016932.737600125
620,620,40081580.448000126
621,621,40146228.158400126
622,622,40210875.868800126
623,623,40275523.579200126
624,624,40340171.28960013
625,625,40404819.00000013
626,626,40469466.71040013
627,627,40534114.42080013
628,628,40598762.13120013
629,629,40663409.84160013
630,630,40728057.55200013
631,631,40792705.26240013
632,632,40857352.97280013
633,633,40922000.68320013
634,634,40986648.39360013
635,635,41051296.10400013
636,636,41115943.81440013
637,637,41180591.52480013
638,638,41245239.23520013
639,639,41309886.94560013
640,640,41374534.65600013
641,641,41439182.36640013
642,642,41503830.07680013
643,643,41568477.78720013
644,644,41633125.49760013
645,645,41697773.20800013
646,646,41762420.91840013
647,647,41827068.62880013
648,648,41891716.33920013
649,649,41956364.04960013
650,650,42021011.76000013
651,651,42085659.47040013
652,652,42150307.18080013
653,653,42214954.89120013
654,654,42279602.60160013
655,655,42344250.31200013
656,656,42408898.02240013
657,657,42473545.73280013
658,658,42538193.443200134
659,659,42602841.153600134
660,660,42667488.864000134
661,661,42732136.574400134
662,662,42796784.284800135
663,663,42861431.995200135
664,664,42926079.705600135
665,665,42990727.416000135
666,666,43055375.126400135
667,667,43120022.836800136
668,668,43184670.547200136
669,669,43249318.257600136
670,670,43313965.96800014
671,671,43378613.67840014
672,672,43443261.38880014
673,673,43507909.09920014
674,674,43572556.80960014
675,675,43637204.52000014
676,676,43701852.23040014
677,677,43766499.94080014
678,678,43831147.65120014
679,679,43895795.36160014
680,680,43960443.07200014
681,681,44025090.78240014
682,682,44089738.49280014
683,683,44154386.20320014
684,684,44219033.91360014
685,685,44283681.62400014
686,686,44348329.33440014
687,687,44412977.04480014
688,688,44477624.75520014
689,689,44542272.46560014
690,690,44606920.17600014
691,691,44671567.88640014
692,692,44736215.59680014
693,693,44800863.30720014
694,694,44865511.01760014
695,695,44930158.72800014
696,696,44994806.43840014
697,697,45059454.14880014
698,698,45124101.85920014
699,699,45188749.56960014
700,700,45253397.28000014
701,701,45318044.99040014
702,702,45382692.70080014
703,703,45447340.41120014
704,704,45511988.12160014
705,705,45576635.832000144
706,706,45641283.542400144
707,707,45705931.252800144
708,708,45770578.963200144
709,709,45835226.673600145
710,710,45899874.384000145
711,711,45964522.094400145
712,712,46029169.804800145
713,713,46093817.515200146
714,714,46158465.225600146
715,715,46223112.936000146
716,716,46287760.646400146
717,717,46352408.35680015
718,718,46417056.06720015
719,719,46481703.77760015
720,720,46546351.48800015
721,721,46610999.19840015
722,722,46675646.90880015
723,723,46740294.61920015
724,724,46804942.32960015
725,725,46869590.04000015
726,726,46934237.75040015
727,727,46998885.46080015
728,728,47063533.17120015
729,729,47128180.88160015
730,730,47192828.59200015
731,731,47257476.30240015
732,732,47322124.01280015
733,733,47386771.72320015
734,734,47451419.43360015
735,735,47516067.14400015
736,736,47580714.85440015
737,737,47645362.56480015
738,738,47710010.27520015
739,739,47774657.98560015
740,740,47839305.69600015
741,741,47903953.40640015
742,742,47968601.11680015
743,743,48033248.82720015
744,744,48097896.53760015
745,745,48162544.24800015
746,746,48227191.95840015
747,747,48291839.66880015
748,748,48356487.37920015
749,749,48421135.08960015
750,750,48485782.80000015
751,751,48550430.51040015
752,752,48615078.220800154
753,753,48679725.931200154
754,754,48744373.641600154
755,755,48809021.352000155
756,756,48873669.062400155
757,757,48938316.772800155
758,758,49002964.483200155
759,759,49067612.193600155
760,760,49132259.904000156
761,761,49196907.614400156
762,762,49261555.324800156
763,763,49326203.035200156
764,764,49390850.74560016
765,765,49455498.45600016
766,766,49520146.16640016
767,767,49584793.87680016
768,768,49649441.58720016
769,769,49714089.29760016
770,770,49778737.00800016
771,771,49843384.71840016
772,772,49908032.42880016
773,773,49972680.13920016
774,774,50037327.84960016
775,775,50101975.56000016
776,776,50166623.27040016
777,777,50231270.98080016
778,778,50295918.69120016
779,779,50360566.40160016
780,780,50425214.11200016
781,781,50489861.82240016
782,782,50554509.53280016
783,783,50619157.24320016
784,784,50683804.95360016
785,785,50748452.66400016
786,786,50813100.37440016
787,787,50877748.08480016
788,788,50942395.79520016
789,789,51007043.50560016
790,790,51071691.21600016
791,791,51136338.92640016
792,792,51200986.63680016
793,793,51265634.34720016
794,794,51330282.05760016
795,795,51394929.76800016
796,796,51459577.47840016
797,797,51524225.18880016
798,798,51588872.899200164
799,799,51653520.609600164
800,800,51718168.320000164
801,801,51782816.030400164
802,802,51847463.740800165
803,803,51912111.451200165
804,804,51976759.161600165
805,805,52041406.872000165
806,806,52106054.582400165
807,807,52170702.292800166
808,808,52235350.003200166
809,809,52299997.713600166
810,810,52364645.42400017
811,811,52429293.13440017
812,812,52493940.84480017
813,813,52558588.55520017
814,814,52623236.26560017
815,815,52687883.97600017
816,816,52752531.68640017
817,817,52817179.39680017
818,818,52881827.10720017
819,819,52946474.81760017
820,820,53011122.52800017
821,821,53075770.23840017
822,822,53140417.94880017
823,823,53205065.65920017
824,824,53269713.36960017
825,825,53334361.08000017
826,826,53399008.79040017
827,827,53463656.50080017
828,828,53528304.21120017
829,829,53592951.92160017
830,830,53657599.63200017
831,831,53722247.34240017
832,832,53786895.05280017
833,833,53851542.76320017
834,834,53916190.47360017
835,835,53980838.18400017
836,836,54045485.89440017
837,837,54110133.60480017
838,838,54174781.31520017
839,839,54239429.02560017
840,840,54304076.73600017
841,841,54368724.44640017
842,842,54433372.15680017
843,843,54498019.86720017
844,844,54562667.57760017
845,845,54627315.288000174
846,846,54691962.998400174
847,847,54756610.708800174
848,848,54821258.419200175
849,849,54885906.129600175
850,850,54950553.840000175
851,851,55015201.550400175
852,852,55079849.260800175
853,853,55144496.971200176
854,854,55209144.681600176
855,855,55273792.392000176
856,856,55338440.102400176
857,857,55403087.81280018
858,858,55467735.52320018
859,859,55532383.23360018
860,860,55597030.94400018
861,861,55661678.65440018
862,862,55726326.36480018
863,863,55790974.07520018
864,864,55855621.78560018
865,865,55920269.49600018
866,866,55984917.20640018
867,867,56049564.91680018
868,868,56114212.62720018
869,869,56178860.33760018
870,870,56243508.04800018
871,871,56308155.75840018
872,872,56372803.46880018
873,873,56437451.17920018
874,874,56502098.88960018
875,875,56566746.60000018
876,876,56631394.31040018
877,877,56696042.02080018
878,878,56760689.73120018
879,879,56825337.44160018
880,880,56889985.15200018
881,881,56954632.86240018
882,882,57019280.57280018
883,883,57083928.28320018
884,884,57148575.99360018
885,885,57213223.70400018
886,886,57277871.41440018
887,887,57342519.12480018
888,888,57407166.83520018
889,889,57471814.54560018
890,890,57536462.25600018
891,891,57601109.966400184
892,892,57665757.676800184
893,893,57730405.387200184
894,894,57795053.097600184
895,895,57859700.808000185
896,896,57924348.518400185
897,897,57988996.228800185
898,898,58053643.939200185
899,899,58118291.649600185
900,900,58182939.360000186
901,901,58247587.070400186
902,902,58312234.780800186
903,903,58376882.49120019
904,904,58441530.20160019
905,905,58506177.91200019
906,906,58570825.62240019
907,907,58635473.33280019
908,908,58700121.04320019
909,909,58764768.75360019
910,910,58829416.46400019
911,911,58894064.17440019
912,912,58958711.88480019
913,913,59023359.59520019
914,914,59088007.30560019
915,915,59152655.01600019
916,916,59217302.72640019
917,917,59281950.43680019
918,918,59346598.14720019
919,919,59411245.85760019
920,920,59475893.56800019
921,921,59540541.27840019
922,922,59605188.98880019
923,923,59669836.69920019
924,924,59734484.40960019
925,925,59799132.12000019
926,926,59863779.83040019
927,927,59928427.54080019
928,928,59993075.25120019
929,929,60057722.96160019
930,930,60122370.67200019
931,931,60187018.38240019
932,932,60251666.09280019
933,933,60316313.80320019
934,934,60380961.51360019
935,935,60445609.22400019
936,936,60510256.93440019
937,937,60574904.64480019
938,938,60639552.355200194
939,939,60704200.065600194
940,940,60768847.776000194
941,941,60833495.486400194
942,942,60898143.196800195
943,943,60962790.907200195
944,944,61027438.617600195
945,945,61092086.328000195
946,946,61156734.038400196
947,947,61221381.748800196
948,948,61286029.459200196
949,949,61350677.169600196
950,950,61415324.8800002
951,951,61479972.5904002
952,952,61544620.3008002
953,953,61609268.0112002
954,954,61673915.7216002
955,955,61738563.4320002
956,956,61803211.1424002
957,957,61867858.8528002
958,958,61932506.5632002
959,959,61997154.2736002
960,960,62061801.9840002
961,961,62126449.6944002
962,962,62191097.4048002
963,963,62255745.1152002
964,964,62320392.8256002
965,965,62385040.5360002
966,966,62449688.2464002
967,967,62514335.9568002
968,968,62578983.6672002
969,969,62643631.3776002
970,970,62708279.0880002
971,971,62772926.7984002
972,972,62837574.5088002
973,973,62902222.2192002
974,974,62966869.9296002
975,975,63031517.6400002
976,976,63096165.3504002
977,977,63160813.0608002
978,978,63225460.7712002
979,979,63290108.4816002
980,980,63354756.1920002
981,981,63419403.9024002
982,982,63484051.6128002
983,983,63548699.3232002
984,984,63613347.0336002
985,985,63677994.744000204
986,986,63742642.454400204
987,987,63807290.164800204
988,988,63871937.875200205
989,989,63936585.585600205
990,990,64001233.296000205
991,991,64065881.006400205
992,992,64130528.716800205
993,993,64195176.427200206
994,994,64259824.137600206
995,995,64324471.848000206
996,996,64389119.558400206
997,997,64453767.26880021
998,998,64518414.97920021
999,999,64583062.68960021
1000,1000,64647710.40000021
1001,1001,64712358.11040021
1002,1002,64777005.82080021
1003,1003,64841653.53120021
1004,1004,64906301.24160021
1005,1005,64970948.95200021
1006,1006,65035596.66240021
1007,1007,65100244.37280021
1008,1008,65164892.08320021
1009,1009,65229539.79360021
1010,1010,65294187.50400021
1011,1011,65358835.21440021
1012,1012,65423482.92480021
1013,1013,65488130.63520021
1014,1014,65552778.34560021
1015,1015,65617426.05600021
1016,1016,65682073.76640021
1017,1017,65746721.47680021
1018,1018,65811369.18720021
1019,1019,65876016.89760021
1020,1020,65940664.60800021
1021,1021,66005312.31840021
1022,1022,66069960.02880021
1023,1023,66134607.73920021
1024,1024,66199255.44960021
1025,1025,66263903.16000021
1026,1026,66328550.87040021
1027,1027,66393198.58080021
1028,1028,66457846.29120021
1029,1029,66522494.00160021
1030,1030,66587141.71200021
1031,1031,66651789.422400214
1032,1032,66716437.132800214
1033,1033,66781084.843200214
1034,1034,66845732.553600214
1035,1035,66910380.264000215
1036,1036,66975027.974400215
1037,1037,67039675.684800215
1038,1038,67104323.395200215
1039,1039,67168971.10560021
1040,1040,67233618.81600021
1041,1041,67298266.52640021
1042,1042,67362914.23680021
1043,1043,67427561.94720021
1044,1044,67492209.65760021
1045,1045,67556857.36800021
1046,1046,67621505.07840021
1047,1047,67686152.78880021
1048,1048,67750800.49920021
1049,1049,67815448.20960021
1050,1050,67880095.92000021
1051,1051,67944743.63040021
1052,1052,68009391.34080021
1053,1053,68074039.05120021
1054,1054,68138686.76160021
1055,1055,68203334.47200021
1056,1056,68267982.18240021
1057,1057,68332629.89280021
1058,1058,68397277.60320021
1059,1059,68461925.31360021
1060,1060,68526573.02400021
1061,1061,68591220.73440021
1062,1062,68655868.44480021
1063,1063,68720516.15520021
1064,1064,68785163.86560021
1065,1065,68849811.57600021
1066,1066,68914459.28640021
1067,1067,68979106.99680021
1068,1068,69043754.70720021
1069,1069,69108402.41760021
1070,1070,69173050.12800021
1071,1071,69237697.83840021
1072,1072,69302345.54880022
1073,1073,69366993.25920022
1074,1074,69431640.96960022
1075,1075,69496288.68000022
1076,1076,69560936.39040022
1077,1077,69625584.10080022
1078,1078,69690231.81120022
1079,1079,69754879.52160022
1080,1080,69819527.23200022
1081,1081,69884174.94240022
1082,1082,69948822.65280022
1083,1083,70013470.36320022
1084,1084,70078118.07360022
1085,1085,70142765.78400022
1086,1086,70207413.49440022
1087,1087,70272061.20480022
1088,1088,70336708.91520022
1089,1089,70401356.62560022
1090,1090,70466004.33600022
1091,1091,70530652.04640022
1092,1092,70595299.75680022
1093,1093,70659947.46720022
1094,1094,70724595.17760022
1095,1095,70789242.88800022
1096,1096,70853890.59840022
1097,1097,70918538.30880022
1098,1098,70983186.01920022
1099,1099,71047833.72960022
1100,1100,71112481.44000022
1101,1101,71177129.15040022
1102,1102,71241776.86080022
1103,1103,71306424.57120022
1104,1104,71371072.28160022
1105,1105,71435719.99200022
1106,1106,71500367.70240022
1107,1107,71565015.41280022
1108,1108,71629663.12320022
1109,1109,71694310.83360022
1110,1110,71758958.54400022
1111,1111,71823606.25440022
1112,1112,71888253.96480022
1113,1113,71952901.67520022
1114,1114,72017549.38560022
1115,1115,72082197.09600022
1116,1116,72146844.80640022
1117,1117,72211492.51680022
1118,1118,72276140.22720022
1119,1119,72340787.93760023
1120,1120,72405435.64800023
1121,1121,72470083.35840023
1122,1122,72534731.06880023
1123,1123,72599378.77920023
1124,1124,72664026.48960023
1125,1125,72728674.20000023
1126,1126,72793321.91040023
1127,1127,72857969.62080023
1128,1128,72922617.33120023
1129,1129,72987265.04160023
1130,1130,73051912.75200023
1131,1131,73116560.46240023
1132,1132,73181208.17280023
1133,1133,73245855.88320023
1134,1134,73310503.59360023
1135,1135,73375151.30400023
1136,1136,73439799.01440023
1137,1137,73504446.72480023
1138,1138,73569094.43520023
