KeywordCount, Counter, Storage(Bits)
1040,55,12480
1041,55,12492
1042,55,12504
1043,55,12516
1044,55,12528
1045,55,12540
1046,55,12552
1047,55,12564
1048,55,12576
1049,55,12588
1050,55,12600
1051,55,12612
1052,55,12624
1053,56,12636
1054,56,12648
1055,56,12660
1056,56,12672
1057,56,12684
1058,56,12696
1059,56,12708
1060,56,12720
1061,56,12732
1062,56,12744
1063,56,12756
1064,56,12768
1065,56,12780
1066,56,12792
1067,56,12804
1068,56,12816
1069,56,12828
1070,56,12840
1071,56,12852
1072,56,12864
1073,56,12876
1074,56,12888
1075,56,12900
1076,56,12912
1077,56,12924
1078,56,12936
1079,56,12948
1080,56,12960
1081,56,12972
1082,56,12984
1083,56,12996
1084,56,13008
1085,56,13020
1086,56,13032
1087,56,13044
1088,56,13056
1089,56,13068
1090,56,13080
1091,56,13092
1092,56,13104
1093,56,13116
1094,56,13128
1095,56,13140
1096,56,13152
1097,56,13164
1098,56,13176
1099,56,13188
1100,56,13200
1101,56,13212
1102,56,13224
1103,56,13236
1104,56,13248
1105,56,13260
1106,56,13272
1107,56,13284
1108,56,13296
1109,56,13308
1110,56,13320
1111,56,13332
1112,56,13344
1113,56,13356
1114,56,13368
1115,56,13380
1116,56,13392
1117,56,13404
1118,56,13416
1119,56,13428
1120,56,13440
1121,56,13452
1122,56,13464
1123,56,13476
1124,56,13488
1125,56,13500
1126,56,13512
1127,56,13524
1128,56,13536
1129,56,13548
1130,56,13560
1131,56,13572
1132,56,13584
1133,56,13596
1134,56,13608
1135,56,13620
1136,56,13632
1137,56,13644
1138,56,13656
1139,56,13668
1140,56,13680
1141,56,13692
1142,56,13704
1143,56,13716
1144,57,13728
1145,57,13740
1146,57,13752
1147,57,13764
1148,57,13776
1149,57,13788
1150,57,13800
1151,57,13812
1152,57,13824
1153,57,13836
1154,57,13848
1155,57,13860
1156,57,13872
1157,57,13884
1158,57,13896
1159,57,13908
1160,57,13920
1161,57,13932
1162,57,13944
1163,57,13956
1164,57,13968
1165,57,13980
1166,57,13992
1167,57,14004
1168,57,14016
1169,57,14028
1170,57,14040
1171,57,14052
1172,57,14064
1173,57,14076
1174,57,14088
1175,57,14100
1176,57,14112
1177,57,14124
1178,57,14136
1179,57,14148
1180,57,14160
1181,57,14172
1182,57,14184
1183,57,14196
1184,57,14208
1185,57,14220
1186,57,14232
1187,57,14244
1188,57,14256
1189,57,14268
1190,57,14280
1191,57,14292
1192,57,14304
1193,57,14316
1194,57,14328
1195,57,14340
1196,57,14352
1197,57,14364
1198,57,14376
1199,57,14388
1200,57,14400
1201,57,14412
1202,57,14424
1203,57,14436
1204,57,14448
1205,57,14460
1206,57,14472
1207,57,14484
1208,57,14496
1209,57,14508
1210,57,14520
1211,57,14532
1212,57,14544
1213,57,14556
1214,57,14568
1215,57,14580
1216,57,14592
1217,57,14604
1218,57,14616
1219,57,14628
1220,57,14640
1221,57,14652
1222,57,14664
1223,57,14676
1224,57,14688
1225,57,14700
1226,57,14712
1227,57,14724
1228,57,14736
1229,57,14748
1230,57,14760
1231,57,14772
1232,57,14784
1233,57,14796
1234,58,14808
1235,58,14820
1236,58,14832
1237,58,14844
1238,58,14856
1239,58,14868
1240,58,14880
1241,58,14892
1242,58,14904
1243,58,14916
1244,58,14928
1245,58,14940
1246,58,14952
1247,58,14964
1248,58,14976
1249,58,14988
1250,58,15000
1251,58,15012
1252,58,15024
1253,58,15036
1254,58,15048
1255,58,15060
1256,58,15072
1257,58,15084
1258,58,15096
1259,58,15108
1260,58,15120
1261,58,15132
1262,58,15144
1263,58,15156
1264,58,15168
1265,58,15180
1266,58,15192
1267,58,15204
1268,58,15216
1269,58,15228
1270,58,15240
1271,58,15252
1272,58,15264
1273,58,15276
1274,58,15288
1275,58,15300
1276,58,15312
1277,58,15324
1278,58,15336
1279,58,15348
1280,58,15360
1281,58,15372
1282,58,15384
1283,58,15396
1284,58,15408
1285,58,15420
1286,58,15432
1287,58,15444
1288,58,15456
1289,58,15468
1290,58,15480
1291,58,15492
1292,58,15504
1293,58,15516
1294,58,15528
1295,58,15540
1296,58,15552
1297,58,15564
1298,58,15576
1299,58,15588
1300,58,15600
1301,58,15612
1302,58,15624
1303,58,15636
1304,58,15648
1305,58,15660
1306,58,15672
1307,58,15684
1308,58,15696
1309,58,15708
1310,58,15720
1311,58,15732
1312,58,15744
1313,58,15756
1314,58,15768
1315,58,15780
1316,59,15792
1317,59,15804
1318,59,15816
1319,59,15828
1320,59,15840
1321,59,15852
1322,59,15864
1323,59,15876
1324,59,15888
1325,59,15900
1326,59,15912
1327,59,15924
1328,59,15936
1329,59,15948
1330,59,15960
1331,59,15972
1332,59,15984
1333,59,15996
1334,59,16008
1335,59,16020
1336,59,16032
1337,59,16044
1338,59,16056
1339,59,16068
1340,59,16080
1341,59,16092
1342,59,16104
1343,59,16116
1344,59,16128
1345,59,16140
1346,59,16152
1347,59,16164
1348,59,16176
1349,59,16188
1350,59,16200
1351,59,16212
1352,59,16224
1353,59,16236
1354,59,16248
1355,59,16260
1356,59,16272
1357,59,16284
1358,59,16296
1359,59,16308
1360,59,16320
1361,59,16332
1362,59,16344
1363,59,16356
1364,59,16368
1365,59,16380
1366,59,16392
1367,59,16404
1368,59,16416
1369,59,16428
1370,59,16440
1371,59,16452
1372,59,16464
1373,59,16476
1374,59,16488
1375,59,16500
1376,59,16512
1377,59,16524
1378,59,16536
1379,59,16548
1380,59,16560
1381,59,16572
1382,59,16584
1383,59,16596
1384,59,16608
1385,59,16620
1386,59,16632
1387,59,16644
1388,59,16656
1389,59,16668
1390,59,16680
1391,59,16692
1392,59,16704
1393,60,16716
1394,60,16728
1395,60,16740
1396,60,16752
1397,60,16764
1398,60,16776
1399,60,16788
1400,60,16800
1401,60,16812
1402,60,16824
1403,60,16836
1404,60,16848
1405,60,16860
1406,60,16872
1407,60,16884
1408,60,16896
1409,60,16908
1410,60,16920
1411,60,16932
1412,60,16944
1413,60,16956
1414,60,16968
1415,60,16980
1416,60,16992
1417,60,17004
1418,60,17016
1419,60,17028
1420,60,17040
1421,60,17052
1422,60,17064
1423,60,17076
1424,60,17088
1425,60,17100
1426,60,17112
1427,60,17124
1428,60,17136
1429,60,17148
1430,60,17160
1431,60,17172
1432,60,17184
1433,60,17196
1434,60,17208
1435,60,17220
1436,60,17232
1437,60,17244
1438,60,17256
1439,60,17268
1440,60,17280
1441,60,17292
1442,60,17304
1443,60,17316
1444,60,17328
1445,60,17340
1446,60,17352
1447,60,17364
1448,60,17376
1449,60,17388
1450,60,17400
1451,60,17412
1452,60,17424
1453,60,17436
1454,60,17448
1455,60,17460
1456,60,17472
1457,60,17484
1458,60,17496
1459,60,17508
1460,60,17520
1461,60,17532
1462,60,17544
1463,61,17556
1464,61,17568
1465,61,17580
1466,61,17592
1467,61,17604
1468,61,17616
1469,61,17628
1470,61,17640
1471,61,17652
1472,61,17664
1473,61,17676
1474,61,17688
1475,61,17700
1476,61,17712
1477,61,17724
1478,61,17736
1479,61,17748
1480,61,17760
1481,61,17772
1482,61,17784
1483,61,17796
1484,61,17808
1485,61,17820
1486,61,17832
1487,61,17844
1488,61,17856
1489,61,17868
1490,61,17880
1491,61,17892
1492,61,17904
1493,61,17916
1494,61,17928
1495,61,17940
1496,61,17952
1497,61,17964
1498,61,17976
1499,61,17988
1500,61,18000
1501,61,18012
1502,61,18024
1503,61,18036
1504,61,18048
1505,61,18060
1506,61,18072
1507,61,18084
1508,61,18096
1509,61,18108
1510,61,18120
1511,61,18132
1512,61,18144
1513,61,18156
1514,61,18168
1515,61,18180
1516,61,18192
1517,61,18204
1518,61,18216
1519,61,18228
1520,61,18240
1521,61,18252
1522,61,18264
1523,61,18276
1524,61,18288
1525,61,18300
1526,61,18312
1527,61,18324
1528,61,18336
1529,61,18348
1530,61,18360
1531,61,18372
1532,61,18384
1533,61,18396
1534,61,18408
1535,61,18420
1536,61,18432
1537,61,18444
1538,61,18456
1539,61,18468
1540,61,18480
1541,61,18492
1542,61,18504
1543,62,18516
1544,62,18528
1545,62,18540
1546,62,18552
1547,62,18564
1548,62,18576
1549,62,18588
1550,62,18600
1551,62,18612
1552,62,18624
1553,62,18636
1554,62,18648
1555,62,18660
1556,62,18672
1557,62,18684
1558,62,18696
1559,62,18708
1560,62,18720
1561,62,18732
1562,62,18744
1563,62,18756
1564,62,18768
1565,62,18780
1566,62,18792
1567,62,18804
1568,62,18816
1569,62,18828
1570,62,18840
1571,62,18852
1572,62,18864
1573,62,18876
1574,62,18888
1575,62,18900
1576,62,18912
1577,62,18924
1578,62,18936
1579,62,18948
1580,62,18960
1581,62,18972
1582,62,18984
1583,62,18996
1584,62,19008
1585,62,19020
1586,62,19032
1587,62,19044
1588,62,19056
1589,62,19068
1590,62,19080
1591,62,19092
1592,62,19104
1593,62,19116
1594,62,19128
1595,62,19140
1596,62,19152
1597,62,19164
1598,62,19176
1599,62,19188
1600,62,19200
1601,62,19212
1602,62,19224
1603,62,19236
1604,62,19248
1605,62,19260
1606,62,19272
1607,62,19284
1608,62,19296
1609,62,19308
1610,62,19320
1611,62,19332
1612,62,19344
1613,62,19356
1614,63,19368
1615,63,19380
1616,63,19392
1617,63,19404
1618,63,19416
1619,63,19428
1620,63,19440
1621,63,19452
1622,63,19464
1623,63,19476
1624,63,19488
1625,63,19500
1626,63,19512
1627,63,19524
1628,63,19536
1629,63,19548
1630,63,19560
1631,63,19572
1632,63,19584
1633,63,19596
1634,63,19608
1635,63,19620
1636,63,19632
1637,63,19644
1638,63,19656
1639,63,19668
1640,63,19680
1641,63,19692
1642,63,19704
1643,63,19716
1644,63,19728
1645,63,19740
1646,63,19752
1647,63,19764
1648,63,19776
1649,63,19788
1650,63,19800
1651,63,19812
1652,63,19824
1653,63,19836
1654,63,19848
1655,63,19860
1656,63,19872
1657,63,19884
1658,63,19896
1659,63,19908
1660,63,19920
1661,63,19932
1662,63,19944
1663,63,19956
1664,63,19968
1665,63,19980
1666,63,19992
1667,63,20004
1668,63,20016
1669,63,20028
1670,63,20040
1671,63,20052
1672,63,20064
1673,63,20076
1674,63,20088
1675,63,20100
1676,63,20112
1677,63,20124
1678,63,20136
1679,63,20148
1680,63,20160
1681,63,20172
1682,63,20184
1683,63,20196
1684,63,20208
1685,63,20220
1686,63,20232
1687,63,20244
1688,63,20256
1689,63,20268
1690,63,20280
1691,63,20292
1692,63,20304
1693,63,20316
1694,63,20328
1695,63,20340
1696,63,20352
1697,64,23758
1698,64,23772
1699,64,23786
1700,64,23800
1701,64,23814
1702,64,23828
1703,64,23842
1704,64,23856
1705,64,23870
1706,64,23884
1707,64,23898
1708,64,23912
1709,64,23926
1710,64,23940
1711,64,23954
1712,64,23968
1713,64,23982
1714,64,23996
1715,64,24010
1716,64,24024
1717,64,24038
1718,64,24052
1719,64,24066
1720,64,24080
1721,64,24094
1722,64,24108
1723,64,24122
1724,64,24136
1725,64,24150
1726,64,24164
1727,64,24178
1728,64,24192
1729,64,24206
1730,64,24220
1731,64,24234
1732,64,24248
1733,64,24262
1734,64,24276
1735,64,24290
1736,64,24304
1737,64,24318
1738,64,24332
1739,64,24346
1740,64,24360
1741,64,24374
1742,64,24388
1743,64,24402
1744,64,24416
1745,64,24430
1746,64,24444
1747,64,24458
1748,64,24472
1749,64,24486
1750,64,24500
1751,64,24514
1752,64,24528
1753,64,24542
1754,64,24556
1755,64,24570
1756,64,24584
1757,64,24598
1758,64,24612
1759,64,24626
1760,64,24640
1761,64,24654
1762,64,24668
1763,64,24682
1764,64,24696
1765,64,24710
1766,64,24724
1767,64,24738
1768,64,24752
1769,64,24766
1770,64,24780
1771,64,24794
1772,64,24808
1773,64,24822
1774,64,24836
1775,64,24850
1776,64,24864
1777,64,24878
1778,64,24892
1779,64,24906
1780,64,24920
1781,64,24934
1782,64,24948
1783,64,24962
1784,64,24976
1785,65,24990
1786,65,25004
1787,65,25018
1788,65,25032
1789,65,25046
1790,65,25060
1791,65,25074
1792,65,25088
1793,65,25102
1794,65,25116
1795,65,25130
1796,65,25144
1797,65,25158
1798,65,25172
1799,65,25186
1800,65,25200
1801,65,25214
1802,65,25228
1803,65,25242
1804,65,25256
1805,65,25270
1806,65,25284
1807,65,25298
1808,65,25312
1809,65,25326
1810,65,25340
1811,65,25354
1812,65,25368
1813,65,25382
1814,65,25396
1815,65,25410
1816,65,25424
1817,65,25438
1818,65,25452
1819,65,25466
1820,65,25480
1821,65,25494
1822,65,25508
1823,65,25522
1824,65,25536
1825,65,25550
1826,65,25564
1827,65,25578
1828,65,25592
1829,65,25606
1830,65,25620
1831,65,25634
1832,65,25648
1833,65,25662
1834,65,25676
1835,65,25690
1836,65,25704
1837,65,25718
1838,65,25732
1839,65,25746
1840,65,25760
1841,65,25774
1842,65,25788
1843,65,25802
1844,65,25816
1845,65,25830
1846,65,25844
1847,65,25858
1848,65,25872
1849,65,25886
1850,65,25900
1851,65,25914
1852,65,25928
1853,65,25942
1854,66,25956
1855,66,25970
1856,66,25984
1857,66,25998
1858,66,26012
1859,66,26026
1860,66,26040
1861,66,26054
1862,66,26068
1863,66,26082
1864,66,26096
1865,66,26110
1866,66,26124
1867,66,26138
1868,66,26152
1869,66,26166
1870,66,26180
1871,66,26194
1872,66,26208
1873,66,26222
1874,66,26236
1875,66,26250
1876,66,26264
1877,66,26278
1878,66,26292
1879,66,26306
1880,66,26320
