KeywordCount, Counter, Storage(Bits)
731,33548,47268441.30240015
732,33599,47333104.01280015
733,33650,47397766.72320015
734,33701,47462429.43360015
735,33752,47527092.14400015
736,33803,47591754.85440015
737,33854,47656417.56480015
738,33905,47721080.27520015
739,33956,47785742.98560015
740,34007,47850405.69600015
741,34058,47915068.40640015
742,34109,47979731.11680015
743,34160,48044393.82720015
744,34211,48109056.53760015
745,34262,48173719.24800015
746,34313,48238381.95840015
747,34364,48303044.66880015
748,34415,48367707.37920015
749,34467,48432370.08960015
750,34519,48497032.80000015
751,34571,48561695.51040015
752,34623,48626358.220800154
753,34675,48691020.931200154
754,34727,48755683.641600154
755,34779,48820346.352000155
756,34831,48885009.062400155
757,34883,48949671.772800155
758,34935,49014334.483200155
759,34987,49078997.193600155
760,35039,49143659.904000156
761,35091,49208322.614400156
762,35143,49272985.324800156
763,35195,49337648.035200156
764,35247,49402310.74560016
765,35299,49466973.45600016
766,35351,49531636.16640016
767,35403,49596298.87680016
768,35455,49660961.58720016
769,35507,49725624.29760016
770,35559,49790287.00800016
771,35611,49854949.71840016
772,35663,49919612.42880016
773,35715,49984275.13920016
774,35767,50048937.84960016
775,35819,50113600.56000016
776,35871,50178263.27040016
777,35923,50242925.98080016
778,35975,50307588.69120016
779,36027,50372251.40160016
780,36079,50436914.11200016
781,36131,50501576.82240016
782,36183,50566239.53280016
783,36235,50630902.24320016
784,36287,50695564.95360016
785,36339,50760227.66400016
786,36391,50824890.37440016
787,36443,50889553.08480016
788,36495,50954215.79520016
789,36547,51018878.50560016
790,36599,51083541.21600016
791,36651,51148203.92640016
792,36703,51212866.63680016
793,36755,51277529.34720016
794,36807,51342192.05760016
795,36859,51406854.76800016
796,36911,51471517.47840016
797,36963,51536180.18880016
798,37015,51600842.899200164
799,37067,51665505.609600164
800,37119,51730168.320000164
801,37171,51794831.030400164
802,37223,51859493.740800165
803,37275,51924156.451200165
804,37327,51988819.161600165
805,37379,52053481.872000165
806,37431,52118144.582400165
807,37483,52182807.292800166
808,37535,52247470.003200166
809,37587,52312132.713600166
810,37639,52376795.42400017
811,37691,52441458.13440017
812,37743,52506120.84480017
813,37795,52570783.55520017
814,37847,52635446.26560017
815,37899,52700108.97600017
816,37951,52764771.68640017
817,38003,52829434.39680017
818,38055,52894097.10720017
819,38107,52958759.81760017
820,38159,53023422.52800017
821,38212,53088085.23840017
822,38265,53152747.94880017
823,38318,53217410.65920017
824,38371,53282073.36960017
825,38424,53346736.08000017
826,38477,53411398.79040017
827,38530,53476061.50080017
828,38583,53540724.21120017
829,38636,53605386.92160017
830,38689,53670049.63200017
831,38742,53734712.34240017
832,38795,53799375.05280017
833,38848,53864037.76320017
834,38901,53928700.47360017
835,38954,53993363.18400017
836,39007,54058025.89440017
837,39060,54122688.60480017
838,39113,54187351.31520017
839,39166,54252014.02560017
840,39219,54316676.73600017
841,39272,54381339.44640017
842,39325,54446002.15680017
843,39378,54510664.86720017
844,39431,54575327.57760017
845,39484,54639990.288000174
846,39537,54704652.998400174
847,39590,54769315.708800174
848,39643,54833978.419200175
849,39696,54898641.129600175
850,39749,54963303.840000175
851,39802,55027966.550400175
852,39855,55092629.260800175
853,39908,55157291.971200176
854,39961,55221954.681600176
855,40014,55286617.392000176
856,40067,55351280.102400176
857,40120,55415942.81280018
858,40173,55480605.52320018
859,40226,55545268.23360018
860,40279,55609930.94400018
861,40332,55674593.65440018
862,40385,55739256.36480018
863,40438,55803919.07520018
864,40491,55868581.78560018
865,40544,55933244.49600018
866,40597,55997907.20640018
867,40650,56062569.91680018
868,40703,56127232.62720018
869,40756,56191895.33760018
870,40809,56256558.04800018
871,40862,56321220.75840018
872,40915,56385883.46880018
873,40968,56450546.17920018
874,41021,56515208.88960018
875,41074,56579871.60000018
876,41127,56644534.31040018
877,41180,56709197.02080018
878,41233,56773859.73120018
879,41286,56838522.44160018
880,41339,56903185.15200018
881,41392,56967847.86240018
882,41445,57032510.57280018
883,41498,57097173.28320018
884,41551,57161835.99360018
885,41604,57226498.70400018
886,41657,57291161.41440018
887,41711,57355824.12480018
888,41765,57420486.83520018
889,41819,57485149.54560018
890,41873,57549812.25600018
891,41927,57614474.966400184
892,41981,57679137.676800184
893,42035,57743800.387200184
894,42089,57808463.097600184
895,42143,57873125.808000185
896,42197,57937788.518400185
897,42251,58002451.228800185
898,42305,58067113.939200185
899,42359,58131776.649600185
900,42413,58196439.360000186
901,42467,58261102.070400186
902,42521,58325764.780800186
903,42575,58390427.49120019
904,42629,58455090.20160019
905,42683,58519752.91200019
906,42737,58584415.62240019
907,42791,58649078.33280019
908,42845,58713741.04320019
909,42899,58778403.75360019
910,42953,58843066.46400019
911,43007,58907729.17440019
912,43061,58972391.88480019
913,43115,59037054.59520019
914,43169,59101717.30560019
915,43223,59166380.01600019
916,43277,59231042.72640019
917,43331,59295705.43680019
918,43385,59360368.14720019
919,43439,59425030.85760019
920,43493,59489693.56800019
921,43547,59554356.27840019
922,43601,59619018.98880019
923,43655,59683681.69920019
924,43709,59748344.40960019
925,43763,59813007.12000019
926,43817,59877669.83040019
927,43871,59942332.54080019
928,43925,60006995.25120019
929,43979,60071657.96160019
930,44033,60136320.67200019
931,44087,60200983.38240019
932,44141,60265646.09280019
933,44195,60330308.80320019
934,44249,60394971.51360019
935,44303,60459634.22400019
936,44357,60524296.93440019
937,44411,60588959.64480019
938,44465,60653622.355200194
939,44519,60718285.065600194
940,44573,60782947.776000194
941,44627,60847610.486400194
942,44681,60912273.196800195
943,44735,60976935.907200195
944,44789,61041598.617600195
945,44843,61106261.328000195
946,44897,61170924.038400196
947,44951,61235586.748800196
948,45005,61300249.459200196
949,45059,61364912.169600196
950,45113,61429574.8800002
951,45167,61494237.5904002
952,45221,61558900.3008002
953,45275,61623563.0112002
954,45329,61688225.7216002
955,45383,61752888.4320002
956,45437,61817551.1424002
957,45491,61882213.8528002
958,45545,61946876.5632002
959,45599,62011539.2736002
960,45653,62076201.9840002
961,45707,62140864.6944002
962,45761,62205527.4048002
963,45815,62270190.1152002
964,45870,62334852.8256002
965,45925,62399515.5360002
966,45980,62464178.2464002
967,46035,62528840.9568002
968,46090,62593503.6672002
969,46145,62658166.3776002
970,46200,62722829.0880002
971,46255,62787491.7984002
972,46310,62852154.5088002
973,46365,62916817.2192002
974,46420,62981479.9296002
975,46475,63046142.6400002
976,46530,63110805.3504002
977,46585,63175468.0608002
978,46640,63240130.7712002
979,46695,63304793.4816002
980,46750,63369456.1920002
981,46805,63434118.9024002
982,46860,63498781.6128002
983,46915,63563444.3232002
984,46970,63628107.0336002
985,47025,63692769.744000204
986,47080,63757432.454400204
987,47135,63822095.164800204
988,47190,63886757.875200205
989,47245,63951420.585600205
990,47300,64016083.296000205
991,47355,64080746.006400205
992,47410,64145408.716800205
993,47465,64210071.427200206
994,47520,64274734.137600206
995,47575,64339396.848000206
996,47630,64404059.558400206
997,47685,64468722.26880021
998,47740,64533384.97920021
999,47795,64598047.68960021
1000,47850,64662710.40000021
1001,47905,64727373.11040021
1002,47960,64792035.82080021
1003,48015,64856698.53120021
1004,48070,64921361.24160021
1005,48125,64986023.95200021
1006,48180,65050686.66240021
1007,48235,65115349.37280021
1008,48290,65180012.08320021
1009,48345,65244674.79360021
1010,48400,65309337.50400021
1011,48455,65374000.21440021
1012,48510,65438662.92480021
1013,48565,65503325.63520021
1014,48620,65567988.34560021
1015,48675,65632651.05600021
1016,48730,65697313.76640021
1017,48785,65761976.47680021
1018,48840,65826639.18720021
1019,48895,65891301.89760021
1020,48950,65955964.60800021
1021,49005,66020627.31840021
1022,49060,66085290.02880021
1023,49115,66149952.73920021
1024,49170,66214615.44960021
1025,49225,66279278.16000021
1026,49280,66343940.87040021
1027,49335,66408603.58080021
1028,49390,66473266.29120021
1029,49445,66537929.00160021
1030,49500,66602591.71200021
1031,49555,66667254.422400214
1032,49610,66731917.132800214
1033,49665,66796579.843200214
1034,49720,66861242.553600214
1035,49775,66925905.264000215
1036,49830,66990567.974400215
1037,49885,67055230.684800215
1038,49940,67119893.39520021
1039,49995,67184556.10560021
1040,50050,67249218.81600021
1041,50105,67313881.52640021
1042,50160,67378544.23680021
1043,50215,67443206.94720021
1044,50270,67507869.65760021
1045,50325,67572532.36800021
1046,50380,67637195.07840021
1047,50435,67701857.78880021
1048,50490,67766520.49920021
1049,50545,67831183.20960021
1050,50600,67895845.92000021
1051,50655,67960508.63040021
1052,50710,68025171.34080021
1053,50766,68089834.05120021
1054,50822,68154496.76160021
1055,50878,68219159.47200021
1056,50934,68283822.18240021
1057,50990,68348484.89280021
1058,51046,68413147.60320021
1059,51102,68477810.31360021
1060,51158,68542473.02400021
1061,51214,68607135.73440021
1062,51270,68671798.44480021
1063,51326,68736461.15520021
1064,51382,68801123.86560021
1065,51438,68865786.57600021
1066,51494,68930449.28640021
1067,51550,68995111.99680021
1068,51606,69059774.70720021
