KeywordCount, Counter, Storage(Bits)
553,49,3318
554,49,3324
555,49,3330
556,49,3336
557,49,3342
558,49,3348
559,49,3354
560,49,3360
561,49,3366
562,49,3372
563,49,3378
564,49,3384
565,49,3390
566,49,3396
567,49,3402
568,49,3408
569,49,3414
570,49,3420
571,49,3426
572,49,3432
573,49,3438
574,49,3444
575,49,3450
576,49,3456
577,49,3462
578,49,3468
579,49,3474
580,49,3480
581,49,3486
582,49,3492
583,49,3498
584,49,3504
585,49,3510
586,49,3516
587,49,3522
588,49,3528
589,49,3534
590,49,3540
591,49,3546
592,49,3552
593,49,3558
594,50,3564
595,50,3570
596,50,3576
597,50,3582
598,50,3588
599,50,3594
600,50,3600
601,50,3606
602,50,3612
603,50,3618
604,50,3624
605,50,3630
606,50,3636
607,50,3642
608,50,3648
609,50,3654
610,50,3660
611,50,3666
612,50,3672
613,50,3678
614,50,3684
615,50,3690
616,50,3696
617,50,3702
618,50,3708
619,50,3714
620,50,3720
621,50,3726
622,50,3732
623,50,3738
624,50,3744
625,50,3750
626,50,3756
627,50,3762
628,50,3768
629,50,3774
630,50,3780
631,50,3786
632,50,3792
633,50,3798
634,50,3804
635,50,3810
636,50,3816
637,50,3822
638,50,3828
639,50,3834
640,50,3840
641,50,3846
642,50,3852
643,50,3858
644,50,3864
645,50,3870
646,50,3876
647,50,3882
648,50,3888
649,50,3894
650,50,3900
651,50,3906
652,50,3912
653,50,3918
654,50,3924
655,50,3930
656,50,3936
657,50,3942
658,50,3948
659,50,3954
660,50,3960
661,50,3966
662,50,3972
663,50,3978
664,50,3984
665,50,3990
666,50,3996
667,50,4002
668,50,4008
669,50,4014
670,50,4020
671,50,4026
672,50,4032
673,50,4038
674,50,4044
675,50,4050
676,51,4056
677,51,4062
678,51,4068
679,51,4074
680,51,4080
681,51,4086
682,51,4092
683,51,4098
684,51,4104
685,51,4110
686,51,4116
687,51,4122
688,51,4128
689,51,4134
690,51,4140
691,51,4146
692,51,4152
693,51,4158
694,51,4164
695,51,4170
696,51,4176
697,51,4182
698,51,4188
699,51,4194
700,51,4200
701,51,4206
702,51,4212
703,51,4218
704,51,4224
705,51,4230
706,51,4236
707,51,4242
708,51,4248
709,51,4254
710,51,4260
711,51,4266
712,51,4272
713,51,4278
714,51,4284
715,51,4290
716,51,4296
717,51,4302
718,51,4308
719,51,4314
720,51,4320
721,51,4326
722,51,4332
723,51,4338
724,51,4344
725,51,4350
726,51,4356
727,51,4362
728,51,4368
729,51,4374
730,51,4380
731,51,4386
732,51,4392
733,51,4398
734,51,4404
735,51,4410
736,51,4416
737,51,4422
738,51,4428
739,51,4434
740,51,4440
741,51,4446
742,51,4452
743,51,4458
744,51,4464
745,51,4470
746,51,4476
747,51,4482
748,51,4488
749,52,4494
750,52,4500
751,52,4506
752,52,4512
753,52,4518
754,52,4524
755,52,4530
756,52,4536
757,52,4542
758,52,4548
759,52,4554
760,52,4560
761,52,4566
762,52,4572
763,52,4578
764,52,4584
765,52,4590
766,52,4596
767,52,4602
768,52,4608
769,52,4614
770,52,4620
771,52,4626
772,52,4632
773,52,4638
774,52,4644
775,52,4650
776,52,4656
777,52,4662
778,52,4668
779,52,4674
780,52,4680
781,52,4686
782,52,4692
783,52,4698
784,52,4704
785,52,4710
786,52,4716
787,52,4722
788,52,4728
789,52,4734
790,52,4740
791,52,4746
792,52,4752
793,52,4758
794,52,4764
795,52,4770
796,52,4776
797,52,4782
798,52,4788
799,52,4794
800,52,4800
801,52,4806
802,52,4812
803,52,4818
804,52,4824
805,52,4830
806,52,4836
807,52,4842
808,52,4848
809,52,4854
810,52,4860
811,52,4866
812,52,4872
813,52,4878
814,52,4884
815,52,4890
816,52,4896
817,52,4902
818,52,4908
819,52,4914
820,52,4920
821,53,4926
822,53,4932
823,53,4938
824,53,4944
825,53,4950
826,53,4956
827,53,4962
828,53,4968
829,53,4974
830,53,4980
831,53,4986
832,53,4992
833,53,4998
834,53,5004
835,53,5010
836,53,5016
837,53,5022
838,53,5028
839,53,5034
840,53,5040
841,53,5046
842,53,5052
843,53,5058
844,53,5064
845,53,5070
846,53,5076
847,53,5082
848,53,5088
849,53,5094
850,53,5100
851,53,5106
852,53,5112
853,53,5118
854,53,5124
855,53,5130
856,53,5136
857,53,5142
858,53,5148
859,53,5154
860,53,5160
861,53,5166
862,53,5172
863,53,5178
864,53,5184
865,53,5190
866,53,5196
867,53,5202
868,53,5208
869,53,5214
870,53,5220
871,53,5226
872,53,5232
873,53,5238
874,53,5244
875,53,5250
876,53,5256
877,53,5262
878,53,5268
879,53,5274
880,53,5280
881,53,5286
882,53,5292
883,53,5298
884,53,5304
885,53,5310
886,53,5316
887,54,5322
888,54,5328
889,54,5334
890,54,5340
891,54,5346
892,54,5352
893,54,5358
894,54,5364
895,54,5370
896,54,5376
897,54,5382
898,54,5388
899,54,5394
900,54,5400
901,54,5406
902,54,5412
903,54,5418
904,54,5424
905,54,5430
906,54,5436
907,54,5442
908,54,5448
909,54,5454
910,54,5460
911,54,5466
912,54,5472
913,54,5478
914,54,5484
915,54,5490
916,54,5496
917,54,5502
918,54,5508
919,54,5514
920,54,5520
921,54,5526
922,54,5532
923,54,5538
924,54,5544
925,54,5550
926,54,5556
927,54,5562
928,54,5568
929,54,5574
930,54,5580
931,54,5586
932,54,5592
933,54,5598
934,54,5604
935,54,5610
936,54,5616
937,54,5622
938,54,5628
939,54,5634
940,54,5640
941,54,5646
942,54,5652
943,54,5658
944,54,5664
945,54,5670
946,54,5676
947,54,5682
948,54,5688
949,54,5694
950,54,5700
951,54,5706
952,54,5712
953,54,5718
954,54,5724
955,54,5730
956,54,5736
957,54,5742
958,54,5748
959,54,5754
960,54,5760
961,54,5766
962,54,5772
963,54,5778
964,55,5784
965,55,5790
966,55,5796
967,55,5802
968,55,5808
969,55,5814
970,55,5820
971,55,5826
972,55,5832
973,55,5838
974,55,5844
975,55,5850
976,55,5856
977,55,5862
978,55,5868
979,55,5874
980,55,5880
981,55,5886
982,55,5892
983,55,5898
984,55,5904
985,55,5910
986,55,5916
987,55,5922
988,55,5928
989,55,5934
990,55,5940
991,55,5946
992,55,5952
993,55,5958
994,55,5964
995,55,5970
996,55,5976
997,55,5982
998,55,5988
999,55,5994
1000,55,6000
1001,55,6006
1002,55,6012
1003,55,6018
1004,55,6024
1005,55,6030
1006,55,6036
1007,55,6042
1008,55,6048
1009,55,6054
1010,55,6060
1011,55,6066
1012,55,6072
1013,55,6078
1014,55,6084
1015,55,6090
1016,55,6096
1017,55,6102
1018,55,6108
1019,55,6114
1020,55,6120
1021,55,6126
1022,55,6132
1023,55,6138
1024,55,6144
1025,55,6150
1026,55,6156
1027,55,6162
1028,55,6168
1029,55,6174
1030,55,6180
1031,55,6186
1032,55,6192
1033,55,6198
1034,55,6204
1035,55,6210
1036,55,6216
1037,55,6222
1038,55,6228
1039,55,6234
1040,55,6240
1041,55,6246
1042,55,6252
1043,55,6258
1044,55,6264
1045,55,6270
1046,55,6276
1047,55,6282
1048,55,6288
1049,55,6294
1050,55,6300
1051,55,6306
1052,55,6312
1053,56,6318
1054,56,6324
1055,56,6330
1056,56,6336
1057,56,6342
1058,56,6348
1059,56,6354
1060,56,6360
1061,56,6366
1062,56,6372
1063,56,6378
1064,56,6384
1065,56,6390
1066,56,6396
1067,56,6402
1068,56,6408
1069,56,6414
1070,56,6420
1071,56,6426
1072,56,6432
1073,56,6438
1074,56,6444
1075,56,6450
1076,56,6456
1077,56,6462
1078,56,6468
1079,56,6474
1080,56,6480
1081,56,6486
1082,56,6492
1083,56,6498
1084,56,6504
1085,56,6510
1086,56,6516
1087,56,6522
1088,56,6528
1089,56,6534
1090,56,6540
1091,56,6546
1092,56,6552
1093,56,6558
1094,56,6564
1095,56,6570
1096,56,6576
1097,56,6582
1098,56,6588
1099,56,6594
1100,56,6600
1101,56,6606
1102,56,6612
1103,56,6618
1104,56,6624
1105,56,6630
1106,56,6636
1107,56,6642
1108,56,6648
1109,56,6654
1110,56,6660
1111,56,6666
1112,56,6672
1113,56,6678
1114,56,6684
1115,56,6690
1116,56,6696
1117,56,6702
1118,56,6708
1119,56,6714
1120,56,6720
1121,56,6726
1122,56,6732
1123,56,6738
1124,56,6744
1125,56,6750
1126,56,6756
1127,56,6762
1128,56,6768
1129,56,6774
1130,56,6780
1131,56,6786
1132,56,6792
1133,56,6798
1134,56,6804
1135,56,6810
1136,56,6816
1137,56,6822
1138,56,6828
1139,56,6834
1140,56,6840
1141,56,6846
1142,56,6852
1143,56,6858
1144,57,6864
1145,57,6870
1146,57,6876
1147,57,6882
1148,57,6888
1149,57,6894
1150,57,6900
1151,57,6906
1152,57,6912
1153,57,6918
1154,57,6924
1155,57,6930
1156,57,6936
1157,57,6942
1158,57,6948
1159,57,6954
1160,57,6960
1161,57,6966
1162,57,6972
1163,57,6978
1164,57,6984
1165,57,6990
1166,57,6996
1167,57,7002
1168,57,7008
1169,57,7014
1170,57,7020
1171,57,7026
1172,57,7032
1173,57,7038
1174,57,7044
1175,57,7050
1176,57,7056
1177,57,7062
1178,57,7068
1179,57,7074
1180,57,7080
1181,57,7086
1182,57,7092
1183,57,7098
1184,57,7104
1185,57,7110
1186,57,7116
1187,57,7122
1188,57,7128
1189,57,7134
1190,57,7140
1191,57,7146
1192,57,7152
1193,57,7158
1194,57,7164
1195,57,7170
1196,57,7176
1197,57,7182
1198,57,7188
1199,57,7194
1200,57,7200
1201,57,7206
1202,57,7212
1203,57,7218
1204,57,7224
1205,57,7230
1206,57,7236
1207,57,7242
1208,57,7248
1209,57,7254
1210,57,7260
1211,57,7266
1212,57,7272
1213,57,7278
1214,57,7284
1215,57,7290
1216,57,7296
1217,57,7302
1218,57,7308
1219,57,7314
1220,57,7320
1221,57,7326
1222,57,7332
1223,57,7338
1224,57,7344
1225,57,7350
1226,57,7356
1227,57,7362
1228,57,7368
1229,57,7374
1230,57,7380
1231,57,7386
1232,57,7392
1233,57,7398
1234,58,7404
1235,58,7410
1236,58,7416
1237,58,7422
1238,58,7428
1239,58,7434
1240,58,7440
1241,58,7446
1242,58,7452
1243,58,7458
1244,58,7464
1245,58,7470
1246,58,7476
1247,58,7482
1248,58,7488
1249,58,7494
1250,58,7500
1251,58,7506
1252,58,7512
1253,58,7518
1254,58,7524
1255,58,7530
1256,58,7536
1257,58,7542
1258,58,7548
1259,58,7554
1260,58,7560
1261,58,7566
1262,58,7572
1263,58,7578
1264,58,7584
1265,58,7590
1266,58,7596
1267,58,7602
1268,58,7608
1269,58,7614
1270,58,7620
1271,58,7626
1272,58,7632
1273,58,7638
1274,58,7644
1275,58,7650
1276,58,7656
1277,58,7662
1278,58,7668
1279,58,7674
1280,58,7680
1281,58,7686
1282,58,7692
1283,58,7698
1284,58,7704
1285,58,7710
1286,58,7716
1287,58,7722
1288,58,7728
1289,58,7734
1290,58,7740
1291,58,7746
1292,58,7752
1293,58,7758
1294,58,7764
1295,58,7770
1296,58,7776
1297,58,7782
1298,58,7788
1299,58,7794
1300,58,7800
1301,58,7806
1302,58,7812
1303,58,7818
1304,58,7824
1305,58,7830
1306,58,7836
1307,58,7842
1308,58,7848
1309,58,7854
1310,58,7860
1311,58,7866
1312,58,7872
1313,58,7878
1314,58,7884
1315,58,7890
1316,59,7896
1317,59,7902
1318,59,7908
1319,59,7914
1320,59,7920
1321,59,7926
1322,59,7932
1323,59,7938
1324,59,7944
1325,59,7950
1326,59,7956
1327,59,7962
1328,59,7968
1329,59,7974
1330,59,7980
1331,59,7986
1332,59,7992
1333,59,7998
1334,59,8004
1335,59,8010
1336,59,8016
1337,59,8022
1338,59,8028
1339,59,8034
1340,59,8040
1341,59,8046
1342,59,8052
1343,59,8058
1344,59,8064
1345,59,8070
1346,59,8076
1347,59,8082
1348,59,8088
1349,59,8094
1350,59,8100
1351,59,8106
1352,59,8112
1353,59,8118
1354,59,8124
1355,59,8130
1356,59,8136
1357,59,8142
1358,59,8148
1359,59,8154
1360,59,8160
1361,59,8166
1362,59,8172
1363,59,8178
1364,59,8184
1365,59,8190
1366,59,8196
1367,59,8202
1368,59,8208
1369,59,8214
1370,59,8220
1371,59,8226
1372,59,8232
1373,59,8238
1374,59,8244
1375,59,8250
1376,59,8256
1377,59,8262
1378,59,8268
1379,59,8274
1380,59,8280
1381,59,8286
1382,59,8292
1383,59,8298
1384,59,8304
1385,59,8310
1386,59,8316
1387,59,8322
1388,59,8328
1389,59,8334
1390,59,8340
1391,59,8346
1392,59,8352
1393,60,8358
1394,60,8364
1395,60,8370
1396,60,8376
1397,60,8382
1398,60,8388
1399,60,8394
1400,60,8400
1401,60,8406
1402,60,8412
1403,60,8418
1404,60,8424
1405,60,8430
1406,60,8436
1407,60,8442
1408,60,8448
1409,60,8454
1410,60,8460
1411,60,8466
1412,60,8472
1413,60,8478
1414,60,8484
1415,60,8490
1416,60,8496
1417,60,8502
1418,60,8508
1419,60,8514
1420,60,8520
1421,60,8526
1422,60,8532
1423,60,8538
1424,60,8544
1425,60,8550
1426,60,8556
1427,60,8562
1428,60,8568
1429,60,8574
1430,60,8580
1431,60,8586
1432,60,8592
1433,60,8598
1434,60,8604
1435,60,8610
1436,60,8616
1437,60,8622
1438,60,8628
1439,60,8634
1440,60,8640
1441,60,8646
1442,60,8652
1443,60,8658
1444,60,8664
1445,60,8670
1446,60,8676
1447,60,8682
1448,60,8688
1449,60,8694
1450,60,8700
1451,60,8706
1452,60,8712
1453,60,8718
1454,60,8724
1455,60,8730
1456,60,8736
1457,60,8742
1458,60,8748
1459,60,8754
1460,60,8760
1461,60,8766
1462,60,8772
1463,61,8778
1464,61,8784
1465,61,8790
1466,61,8796
1467,61,8802
1468,61,8808
1469,61,8814
1470,61,8820
1471,61,8826
1472,61,8832
1473,61,8838
1474,61,8844
1475,61,8850
1476,61,8856
1477,61,8862
1478,61,8868
1479,61,8874
1480,61,8880
1481,61,8886
1482,61,8892
1483,61,8898
1484,61,8904
1485,61,8910
1486,61,8916
1487,61,8922
1488,61,8928
1489,61,8934
1490,61,8940
1491,61,8946
1492,61,8952
1493,61,8958
1494,61,8964
1495,61,8970
1496,61,8976
1497,61,8982
1498,61,8988
1499,61,8994
1500,61,9000
1501,61,9006
1502,61,9012
1503,61,9018
1504,61,9024
1505,61,9030
1506,61,9036
1507,61,9042
1508,61,9048
1509,61,9054
1510,61,9060
1511,61,9066
1512,61,9072
1513,61,9078
1514,61,9084
1515,61,9090
1516,61,9096
1517,61,9102
1518,61,9108
1519,61,9114
1520,61,9120
1521,61,9126
1522,61,9132
1523,61,9138
1524,61,9144
1525,61,9150
1526,61,9156
1527,61,9162
1528,61,9168
1529,61,9174
1530,61,9180
1531,61,9186
1532,61,9192
1533,61,9198
1534,61,9204
1535,61,9210
1536,61,9216
1537,61,9222
1538,61,9228
1539,61,9234
1540,61,9240
1541,61,9246
1542,61,9252
1543,62,9258
1544,62,9264
1545,62,9270
1546,62,9276
1547,62,9282
1548,62,9288
1549,62,9294
1550,62,9300
1551,62,9306
1552,62,9312
1553,62,9318
1554,62,9324
1555,62,9330
1556,62,9336
1557,62,9342
1558,62,9348
1559,62,9354
1560,62,9360
1561,62,9366
1562,62,9372
1563,62,9378
1564,62,9384
1565,62,9390
1566,62,9396
1567,62,9402
1568,62,9408
1569,62,9414
1570,62,9420
1571,62,9426
1572,62,9432
1573,62,9438
1574,62,9444
1575,62,9450
1576,62,9456
1577,62,9462
1578,62,9468
1579,62,9474
1580,62,9480
1581,62,9486
1582,62,9492
1583,62,9498
1584,62,9504
1585,62,9510
1586,62,9516
1587,62,9522
1588,62,9528
1589,62,9534
1590,62,9540
1591,62,9546
1592,62,9552
1593,62,9558
1594,62,9564
1595,62,9570
1596,62,9576
1597,62,9582
1598,62,9588
1599,62,9594
1600,62,9600
1601,62,9606
1602,62,9612
1603,62,9618
1604,62,9624
1605,62,9630
1606,62,9636
1607,62,9642
1608,62,9648
1609,62,9654
1610,62,9660
1611,62,9666
1612,62,9672
1613,62,9678
1614,63,9684
1615,63,9690
1616,63,9696
1617,63,9702
1618,63,9708
1619,63,9714
1620,63,9720
1621,63,9726
1622,63,9732
1623,63,9738
1624,63,9744
1625,63,9750
1626,63,9756
1627,63,9762
1628,63,9768
1629,63,9774
1630,63,9780
1631,63,9786
1632,63,9792
1633,63,9798
1634,63,9804
1635,63,9810
1636,63,9816
1637,63,9822
1638,63,9828
1639,63,9834
1640,63,9840
1641,63,9846
1642,63,9852
1643,63,9858
1644,63,9864
1645,63,9870
1646,63,9876
1647,63,9882
1648,63,9888
1649,63,9894
1650,63,9900
1651,63,9906
1652,63,9912
1653,63,9918
1654,63,9924
1655,63,9930
1656,63,9936
1657,63,9942
1658,63,9948
1659,63,9954
1660,63,9960
1661,63,9966
1662,63,9972
1663,63,9978
1664,63,9984
1665,63,9990
1666,63,9996
1667,63,10002
1668,63,10008
1669,63,10014
1670,63,10020
1671,63,10026
1672,63,10032
1673,63,10038
1674,63,10044
1675,63,10050
1676,63,10056
1677,63,10062
1678,63,10068
1679,63,10074
1680,63,10080
1681,63,10086
1682,63,10092
1683,63,10098
1684,63,10104
1685,63,10110
1686,63,10116
1687,63,10122
1688,63,10128
1689,63,10134
1690,63,10140
1691,63,10146
1692,63,10152
1693,63,10158
1694,63,10164
1695,63,10170
1696,63,10176
1697,64,11879
1698,64,11886
1699,64,11893
1700,64,11900
1701,64,11907
1702,64,11914
1703,64,11921
1704,64,11928
1705,64,11935
1706,64,11942
1707,64,11949
1708,64,11956
1709,64,11963
1710,64,11970
1711,64,11977
1712,64,11984
1713,64,11991
1714,64,11998
1715,64,12005
1716,64,12012
1717,64,12019
1718,64,12026
1719,64,12033
1720,64,12040
1721,64,12047
1722,64,12054
1723,64,12061
1724,64,12068
1725,64,12075
1726,64,12082
1727,64,12089
1728,64,12096
1729,64,12103
1730,64,12110
1731,64,12117
1732,64,12124
1733,64,12131
1734,64,12138
1735,64,12145
1736,64,12152
1737,64,12159
1738,64,12166
1739,64,12173
1740,64,12180
1741,64,12187
1742,64,12194
1743,64,12201
1744,64,12208
1745,64,12215
1746,64,12222
1747,64,12229
1748,64,12236
1749,64,12243
1750,64,12250
1751,64,12257
1752,64,12264
1753,64,12271
1754,64,12278
1755,64,12285
1756,64,12292
1757,64,12299
1758,64,12306
1759,64,12313
1760,64,12320
1761,64,12327
1762,64,12334
1763,64,12341
1764,64,12348
1765,64,12355
1766,64,12362
1767,64,12369
1768,64,12376
1769,64,12383
1770,64,12390
1771,64,12397
1772,64,12404
1773,64,12411
1774,64,12418
1775,64,12425
1776,64,12432
1777,64,12439
1778,64,12446
1779,64,12453
1780,64,12460
1781,64,12467
1782,64,12474
1783,64,12481
1784,64,12488
1785,65,12495
1786,65,12502
1787,65,12509
1788,65,12516
1789,65,12523
1790,65,12530
1791,65,12537
1792,65,12544
1793,65,12551
1794,65,12558
1795,65,12565
1796,65,12572
1797,65,12579
1798,65,12586
1799,65,12593
1800,65,12600
1801,65,12607
1802,65,12614
1803,65,12621
1804,65,12628
1805,65,12635
1806,65,12642
1807,65,12649
1808,65,12656
1809,65,12663
1810,65,12670
1811,65,12677
1812,65,12684
1813,65,12691
1814,65,12698
1815,65,12705
1816,65,12712
1817,65,12719
1818,65,12726
1819,65,12733
1820,65,12740
1821,65,12747
1822,65,12754
1823,65,12761
1824,65,12768
1825,65,12775
1826,65,12782
1827,65,12789
1828,65,12796
1829,65,12803
1830,65,12810
1831,65,12817
1832,65,12824
1833,65,12831
1834,65,12838
1835,65,12845
1836,65,12852
1837,65,12859
1838,65,12866
1839,65,12873
1840,65,12880
1841,65,12887
1842,65,12894
1843,65,12901
1844,65,12908
1845,65,12915
1846,65,12922
1847,65,12929
1848,65,12936
1849,65,12943
1850,65,12950
1851,65,12957
1852,65,12964
1853,65,12971
1854,66,12978
1855,66,12985
1856,66,12992
1857,66,12999
1858,66,13006
1859,66,13013
1860,66,13020
1861,66,13027
1862,66,13034
1863,66,13041
1864,66,13048
1865,66,13055
1866,66,13062
1867,66,13069
1868,66,13076
1869,66,13083
1870,66,13090
1871,66,13097
1872,66,13104
1873,66,13111
1874,66,13118
1875,66,13125
1876,66,13132
1877,66,13139
1878,66,13146
1879,66,13153
1880,66,13160
1881,66,13167
1882,66,13174
1883,66,13181
1884,66,13188
1885,66,13195
1886,66,13202
1887,66,13209
1888,66,13216
1889,66,13223
1890,66,13230
