keyword,clientTime,serverTime,totalTime,resultLength,w1,w2
F2652#F0,6317,1235594,1241913,166,430,26946
F2637#F0,6565,1204922,1211490,134,431,26946
F2634#F0,6523,1243364,1249889,184,432,26946
F2621#F0,6484,1201374,1207860,180,433,26946
F2609#F0,6624,1577673,1584300,133,434,26946
F2605#F0,10693,1282303,1293002,147,435,26946
F2594#F0,6533,1229125,1235660,149,436,26946
F2591#F0,6730,1208694,1215426,161,437,26946
F2580#F0,6616,1238990,1245608,130,438,26946
F2576#F0,6601,1220206,1226810,151,439,26946
F2568#F0,6705,1512064,1518771,156,440,26946
F2563#F0,10935,1305285,1316224,175,441,26946
F2554#F0,6655,1224643,1231300,171,442,26946
F2548#F0,6630,1220156,1226788,184,443,26946
F2546#F0,6795,1271372,1278170,138,444,26946
F2526#F0,6670,1285468,1292140,163,445,26946
F2520#F0,7099,1515109,1522212,186,446,26946
F2514#F0,11313,1358474,1369792,162,447,26946
F2504#F0,6701,1263578,1270282,112,448,26946
F2493#F0,6714,1273263,1279980,186,449,26946
F2482#F0,7311,1269224,1276538,185,450,26946
F2463#F0,6909,1280554,1287465,204,451,26946
F2457#F0,7030,1498605,1505638,170,452,26946
F2448#F0,11175,1341647,1352828,167,453,26946
F2445#F0,6628,1218846,1225477,158,454,26946
F2440#F0,6470,1225203,1231676,178,455,26946
F2426#F0,6828,1227987,1234819,144,456,26946
F2416#F0,6767,1295907,1302676,181,457,26946
F2411#F0,6750,1457889,1464642,140,458,26946
F2403#F0,11289,1344321,1355615,129,459,26946
F2399#F0,6821,1269363,1276186,158,460,26946
F2394#F0,7189,1271828,1279020,170,461,26946
F2381#F0,6939,1257226,1264168,166,462,26946
F2373#F0,6820,1270554,1277377,175,463,26946
F2366#F0,7531,1512904,1520437,171,464,26946
F2357#F0,10895,1356173,1367073,131,465,26946
F2345#F0,7330,1239204,1246537,106,466,26946
F2335#F0,6909,1218072,1224983,159,467,26946
F2333#F0,6846,1219754,1226603,178,468,26946
F2326#F0,7370,1218979,1226352,169,469,26946
F2319#F0,7268,1410955,1418225,157,470,26946
F2312#F0,11476,1397351,1408831,149,471,26946
F2305#F0,7182,1237481,1244666,200,472,26946
F2303#F0,7122,1217240,1224365,152,473,26946
F2297#F0,6964,1236321,1243288,132,474,26946
F2294#F0,7061,1205722,1212786,182,475,26946
F2284#F0,7165,1389940,1397108,157,476,26946
F2278#F0,12023,1425773,1437801,180,477,26946
F2271#F0,7375,1238284,1245662,190,478,26946
F2263#F0,7209,1226678,1233890,174,479,26946
F2251#F0,7371,1219733,1227106,195,480,26946
F2244#F0,6846,1184186,1191034,158,481,26946
F2238#F0,7066,1438462,1445532,150,482,26946
F2227#F0,11738,1417938,1429680,159,483,26946
F2221#F0,7327,1222050,1229380,171,484,26946
F2215#F0,7409,1264115,1271526,197,485,26946
F2209#F0,7265,1257937,1265204,161,486,26946
F2202#F0,7424,1268772,1276199,206,487,26946
F2199#F0,7364,1434536,1441903,167,488,26946
F2185#F0,11688,1423495,1435187,191,489,26946
F2180#F0,7507,1233286,1240795,188,490,26946
F2172#F0,7599,1272678,1280280,193,491,26946
F2165#F0,7439,1260492,1267933,163,492,26946
F2158#F0,7310,1224936,1232248,136,493,26946
F2149#F0,7220,1314139,1321364,184,494,26946
F2139#F0,12435,1483621,1496060,175,495,26946
F2135#F0,7406,1294389,1301799,97,496,26946
F2130#F0,7589,1193527,1201122,178,497,26946
F2120#F0,7268,1190068,1197338,188,498,26946
F2118#F0,7128,1177381,1184512,134,499,26946
F2109#F0,7709,1244998,1252710,179,500,26946
F2099#F0,16250,1455579,1471833,181,501,26946
F2095#F0,7353,1228577,1235933,182,502,26946
F2085#F0,7399,1178234,1185635,138,503,26946
F2081#F0,7292,1197792,1205086,120,504,26946
F2073#F0,7200,1187571,1194773,163,505,26946
F2067#F0,7252,1185783,1193038,178,506,26946
F2052#F0,7148,1529094,1536244,187,507,26946
F2048#F0,7430,1175086,1182518,90,508,26946
F2039#F0,7432,1199532,1206966,104,509,26946
F2037#F0,7527,1199978,1207507,174,510,26946
F2026#F0,7691,1235213,1242908,189,511,26946
F2023#F0,7381,1219125,1226508,159,512,26946
F2013#F0,8236,1581530,1589768,132,513,26946
F2010#F0,8040,1190367,1198409,160,514,26946
F2005#F0,8210,1191866,1200080,211,515,26946
F1998#F0,8102,1235540,1243645,151,516,26946
F1997#F0,7888,1208605,1216495,192,517,26946
F1989#F0,7771,1231633,1239407,165,518,26946
F1980#F0,7683,1558772,1566457,152,519,26946
F1979#F0,8156,1210729,1218888,163,520,26946
F1972#F0,8147,1161192,1169343,232,521,26946
F1970#F0,7598,1199871,1207471,177,522,26946
F1967#F0,7804,1182621,1190427,200,523,26946
F1959#F0,7615,1183087,1190704,193,524,26946
F1955#F0,7667,1609357,1617026,184,525,26946
F1951#F0,8035,1203702,1211741,184,526,26946
F1946#F0,7938,1162584,1170525,191,527,26946
F1943#F0,7672,1235804,1243478,231,528,26946
F1940#F0,8131,1300732,1308867,154,529,26946
F1930#F0,8131,1276042,1284176,216,530,26946
F1921#F0,8068,1609800,1617872,234,531,26946
F1914#F0,13890,1235624,1249520,126,532,26946
F1906#F0,7629,1191616,1199248,180,533,26946
F1902#F0,7907,1173631,1181541,233,534,26946
F1897#F0,7846,1209897,1217745,163,535,26946
F1894#F0,7671,1173366,1181040,169,536,26946
F1889#F0,7881,1492913,1500797,164,537,26946
F1883#F0,13619,1302917,1316540,187,538,26946
F1881#F0,7932,1205306,1213241,185,539,26946
F1877#F0,7732,1222104,1229839,201,540,26946
F1870#F0,8203,1288842,1297049,216,541,26946
F1863#F0,8309,1270712,1279024,185,542,26946
F1860#F0,8486,1540825,1549313,141,543,26946
F1855#F0,13464,1284729,1298197,203,544,26946
F1851#F0,8202,1238574,1246778,204,545,26946
F1848#F0,7925,1200743,1208671,122,546,26946
F1836#F0,8235,1200465,1208702,196,547,26946
F1833#F0,7912,1229511,1237426,167,548,26946
F1830#F0,8775,1507573,1516352,177,549,26946
F1827#F0,13573,1274667,1288245,201,550,26946
F1820#F0,8187,1188243,1196433,157,551,26946
F1812#F0,8177,1157780,1165959,183,552,26946
F1809#F0,8217,1181826,1190046,210,553,26946
F1804#F0,8178,1200199,1208380,188,554,26946
F1801#F0,8305,1480287,1488596,188,555,26946
F1792#F0,13548,1297685,1311238,226,556,26946
F1788#F0,8238,1201368,1209608,246,557,26946
F1783#F0,7944,1161222,1169169,156,558,26946
F1780#F0,8088,1242610,1250701,47,559,26946
F1776#F0,8509,1304841,1313354,94,560,26946
F1775#F0,8855,1484683,1493540,214,561,26946
F1772#F0,13856,1280569,1294429,95,562,26946
F1765#F0,8416,1182574,1190993,219,563,26946
F1762#F0,8186,1179846,1188035,188,564,26946
F1756#F0,7968,1157862,1165833,169,565,26946
F1748#F0,8155,1194516,1202673,164,566,26946
F1744#F0,8512,1382864,1391379,174,567,26946
F1740#F0,13861,1422124,1435990,199,568,26946
F1737#F0,9354,1281118,1290475,199,569,26946
F1733#F0,8462,1177121,1185586,119,570,26946
F1731#F0,8367,1166356,1174726,166,571,26946
F1729#F0,8247,1183208,1191458,204,572,26946
F1719#F0,8438,1309577,1318019,199,573,26946
F1710#F0,14238,1450312,1464555,179,574,26946
F1708#F0,9183,1199959,1209145,192,575,26946
F1704#F0,8442,1165684,1174129,184,576,26946
F1699#F0,9498,1242180,1251681,203,577,26946
F1697#F0,8729,1228151,1236882,128,578,26946
F1693#F0,8872,1357571,1366447,186,579,26946
F1687#F0,16484,1434450,1450940,171,580,26946
F1682#F0,8687,1188824,1197513,169,581,26946
F1678#F0,8365,1190863,1199230,223,582,26946
F1671#F0,8593,1187033,1195628,190,583,26946
F1662#F0,8716,1150462,1159181,219,584,26946
F1658#F0,8935,1329227,1338165,229,585,26946
F1652#F0,15033,1414580,1429617,172,586,26946
F1648#F0,8924,1187636,1196562,212,587,26946
F1640#F0,8713,1183547,1192262,125,588,26946
F1638#F0,8644,1178099,1186745,202,589,26946
F1637#F0,8648,1175637,1184287,202,590,26946
F1636#F0,9450,1287001,1296454,185,591,26946
F1633#F0,15058,1439107,1454168,193,592,26946
F1625#F0,8854,1185830,1194686,179,593,26946
