keyword,clientTime,serverTime,totalTime,resultLength,w1,w2
F10815#F0,1960.904347826087,1232333.0,1234293.904347826,66,116,26946
F10780#F0,1834.0,1129968.0,1131802.0,55,117,26946
F10738#F0,1861.0,1119461.0,1121322.0,67,118,26946
F10630#F0,1896.0,1141536.0,1143432.0,63,119,26946
F10622#F0,1953.0,1146918.0,1148871.0,68,120,26946
F10552#F0,1945.0,1353543.0,1355488.0,49,121,26946
F10454#F0,1961.0743801652893,1248553.0,1250514.0743801652,50,122,26946
F10413#F0,1950.0,1150352.0,1152302.0,59,123,26946
F10362#F0,2125.0,1166694.0,1168819.0,62,124,26946
F10306#F0,2059.0,1190953.0,1193012.0,74,125,26946
F10226#F0,2090.0,1206150.0,1208240.0,68,126,26946
F10177#F0,2096.0,1360223.0,1362319.0,59,127,26946
F10108#F0,2112.503937007874,1273187.0,1275299.5039370079,41,128,26946
F10044#F0,2133.0,1174618.0,1176751.0,60,129,26946
F10035#F0,2313.0,1155044.0,1157357.0,66,130,26946
F9978#F0,2148.0,1150109.0,1152257.0,73,131,26946
F9916#F0,2075.0,1150963.0,1153038.0,76,132,26946
F9872#F0,2198.0,1298053.0,1300251.0,66,133,26946
F9779#F0,2214.5263157894738,1310551.0,1312765.5263157894,72,134,26946
F9774#F0,2095.0,1109682.0,1111777.0,67,135,26946
F9692#F0,2296.0,1167817.0,1170113.0,58,136,26946
F9644#F0,2385.0,1176223.0,1178608.0,74,137,26946
F9570#F0,2293.0,1191959.0,1194252.0,38,138,26946
F9522#F0,2469.0,1267476.0,1269945.0,63,139,26946
F9501#F0,2486.7625899280574,1395505.0,1397991.762589928,73,140,26946
F9411#F0,2260.0,1122153.0,1124413.0,63,141,26946
F9379#F0,2282.0,1114923.0,1117205.0,71,142,26946
F9330#F0,2289.0,1128810.0,1131099.0,84,143,26946
F9283#F0,2390.0,1172111.0,1174501.0,76,144,26946
F9252#F0,2423.0,1209577.0,1212000.0,62,145,26946
F9204#F0,2439.710344827586,1217918.9103448277,1220358.6206896552,76,146,26946
F9126#F0,2350.0,1182558.0,1184908.0,80,147,26946
F9093#F0,2386.0,1150833.0,1153219.0,75,148,26946
F9029#F0,2491.0,1179946.0,1182437.0,82,149,26946
F8952#F0,2478.0,1157025.0,1159503.0,76,150,26946
F8913#F0,2937.0,1188021.0,1190958.0,78,151,26946
F8877#F0,2506.0,1195888.688741722,1198394.688741722,81,152,26946
F8831#F0,2398.0,1134112.0,1136510.0,68,153,26946
F8798#F0,2430.0,1121875.0,1124305.0,86,154,26946
F8754#F0,2436.0,1117566.0,1120002.0,56,155,26946
F8716#F0,2467.0,1125746.0,1128213.0,70,156,26946
F8648#F0,2455.0,1133130.0,1135585.0,78,157,26946
F8637#F0,2534.0,1140347.3885350318,1142881.3885350318,69,158,26946
F8593#F0,2613.0,1187003.0,1189616.0,87,159,26946
F8536#F0,2569.0,1148541.0,1151110.0,86,160,26946
F8501#F0,2517.0,1161274.0,1163791.0,39,161,26946
F8435#F0,2647.0,1150276.0,1152923.0,92,162,26946
F8407#F0,2603.0,1134871.0,1137474.0,89,163,26946
F8312#F0,2624.0,1141833.3987730062,1144457.3987730062,65,164,26946
F8251#F0,2769.0,1136401.0,1139170.0,86,165,26946
F8226#F0,2639.0,1136420.0,1139059.0,82,166,26946
F8185#F0,2595.0,1145153.0,1147748.0,54,167,26946
F8157#F0,2690.0,1119356.0,1122046.0,79,168,26946
F8081#F0,2688.0,1138040.0,1140728.0,84,169,26946
F8066#F0,2747.0,1144773.9644970414,1147520.9644970414,70,170,26946
F8026#F0,2814.0,1177166.0,1179980.0,52,171,26946
F7966#F0,2843.0,1184510.0,1187353.0,88,172,26946
F7911#F0,2742.0,1139136.0,1141878.0,89,173,26946
F7888#F0,2775.0,1128668.0,1131443.0,91,174,26946
F7847#F0,2785.0,1117683.0,1120468.0,83,175,26946
F7811#F0,2936.0,1124069.76,1127005.76,65,176,26946
F7747#F0,2883.0,1149088.0,1151971.0,78,177,26946
F7737#F0,2839.0,1126413.0,1129252.0,89,178,26946
F7681#F0,2837.0,1153930.0,1156767.0,102,179,26946
F7667#F0,2922.0,1144821.0,1147743.0,89,180,26946
F7595#F0,2849.0,1112448.0,1115297.0,102,181,26946
F7556#F0,2892.0,1118594.1215469614,1121486.1215469614,96,182,26946
F7515#F0,3045.0,1173629.0,1176674.0,85,183,26946
F7474#F0,3112.0,1135619.0,1138731.0,94,184,26946
F7446#F0,2953.0,1137170.0,1140123.0,91,185,26946
F7393#F0,2887.0,1128610.0,1131497.0,70,186,26946
F7352#F0,2959.0,1134549.0,1137508.0,99,187,26946
F7344#F0,2958.0,1140616.1069518717,1143574.1069518717,79,188,26946
F7302#F0,3118.0,1192616.0,1195734.0,94,189,26946
F7261#F0,3126.0,1192453.0,1195579.0,105,190,26946
F7230#F0,3199.0,1187636.0,1190835.0,82,191,26946
F7189#F0,3117.0,1184560.0,1187677.0,83,192,26946
F7172#F0,3173.0,1164939.0,1168112.0,105,193,26946
F7136#F0,3168.0,1170974.9533678757,1174142.9533678757,83,194,26946
F7074#F0,3262.0,1169223.0,1172485.0,79,195,26946
F7021#F0,3078.0,1140340.0,1143418.0,104,196,26946
F7007#F0,3104.0,1158240.0,1161344.0,95,197,26946
F6947#F0,3125.0,1140352.0,1143477.0,89,198,26946
F6930#F0,3216.0,1136095.0,1139311.0,100,199,26946
F6882#F0,3258.0,1141804.0201005023,1145062.0201005023,82,200,26946
F6853#F0,3298.0,1182705.0,1186003.0,92,201,26946
F6826#F0,3809.0,1167929.0,1171738.0,103,202,26946
F6766#F0,3325.0,1172248.0,1175573.0,89,203,26946
F6717#F0,3269.0,1200789.0,1204058.0,87,204,26946
F6701#F0,3426.0,1174726.0,1178152.0,88,205,26946
F6657#F0,3440.0,1180456.3707317074,1183896.3707317074,99,206,26946
F6623#F0,3456.6990291262136,1195338.0,1198794.6990291262,92,207,26946
F6588#F0,3443.0,1201465.0,1204908.0,90,208,26946
F6550#F0,3378.0,1165635.0,1169013.0,95,209,26946
F6510#F0,3254.0,1135698.0,1138952.0,47,210,26946
F6480#F0,3367.0,1162040.0,1165407.0,91,211,26946
F6449#F0,3390.0,1167547.298578199,1170937.298578199,73,212,26946
F6415#F0,3405.9905660377362,1208888.0,1212293.9905660378,115,213,26946
F6398#F0,3546.0,1184309.0,1187855.0,92,214,26946
F6355#F0,3517.0,1162940.0,1166457.0,89,215,26946
F6330#F0,3512.0,1200973.0,1204485.0,80,216,26946
F6276#F0,3562.0,1186740.0,1190302.0,110,217,26946
F6256#F0,3445.0,1192208.8479262674,1195653.8479262674,102,218,26946
F6231#F0,3460.802752293578,1186632.0,1190092.8027522936,95,219,26946
F6210#F0,3615.0,1126619.0,1130234.0,94,220,26946
F6176#F0,3591.0,1153332.0,1156923.0,84,221,26946
F6158#F0,3838.0,1190262.0,1194100.0,99,222,26946
F6106#F0,3650.0,1187456.0,1191106.0,117,223,26946
F6070#F0,3794.0,1192780.9147982062,1196574.9147982062,95,224,26946
F6064#F0,3810.9375000000005,1192445.0,1196255.9375,111,225,26946
F6019#F0,3758.0,1170385.0,1174143.0,96,226,26946
F5972#F0,3654.0,1180435.0,1184089.0,102,227,26946
F5940#F0,3649.0,1187423.0,1191072.0,114,228,26946
F5923#F0,3788.0,1159151.0,1162939.0,108,229,26946
F5908#F0,3758.0,1164212.794759825,1167970.794759825,117,230,26946
F5876#F0,3774.3391304347824,1195561.0,1199335.3391304347,104,231,26946
F5857#F0,3803.0,1182756.0,1186559.0,105,232,26946
F5835#F0,3939.0,1190887.0,1194826.0,93,233,26946
F5783#F0,3827.0,1196341.0,1200168.0,105,234,26946
F5774#F0,3895.0,1187144.0,1191039.0,110,235,26946
F5736#F0,3896.0,1192195.6765957444,1196091.6765957444,72,236,26946
F5706#F0,3912.508474576271,1207029.0,1210941.5084745763,73,237,26946
F5679#F0,3913.0,1139923.0,1143836.0,144,238,26946
F5642#F0,4049.0,1169969.0,1174018.0,123,239,26946
F5615#F0,4014.0,1188291.0,1192305.0,112,240,26946
F5600#F0,3942.0,1189870.0,1193812.0,118,241,26946
F5583#F0,4023.0,1194807.2199170124,1198830.2199170124,103,242,26946
F5565#F0,4039.6239669421493,1212595.0,1216634.623966942,119,243,26946
F5538#F0,3882.0,1134405.0,1138287.0,114,244,26946
F5503#F0,3878.0,1140353.0,1144231.0,116,245,26946
F5485#F0,3856.0,1147530.0,1151386.0,106,246,26946
F5473#F0,4013.0,1136366.0,1140379.0,105,247,26946
F5444#F0,3965.0,1140966.6720647772,1144931.6720647772,122,248,26946
F5401#F0,3980.987903225807,1219549.0,1223529.9879032257,121,249,26946
F5391#F0,4021.0,1162827.0,1166848.0,117,250,26946
F5362#F0,4191.0,1173243.0,1177434.0,120,251,26946
F5349#F0,4069.0,1190285.0,1194354.0,94,252,26946
F5321#F0,4374.0,1196839.0,1201213.0,125,253,26946
F5285#F0,4183.0,1201569.5889328064,1205752.5889328064,98,254,26946
F5269#F0,4199.468503937008,1193439.0,1197638.468503937,117,255,26946
F5254#F0,4101.0,1142808.0,1146909.0,101,256,26946
F5230#F0,4026.0,1130645.0,1134671.0,115,257,26946
F5200#F0,4240.0,1179873.0,1184113.0,103,258,26946
F5183#F0,4033.0,1155694.0,1159727.0,117,259,26946
F5164#F0,4422.0,1160156.138996139,1164578.138996139,86,260,26946
F5149#F0,4439.007692307692,1219739.0,1224178.0076923077,129,261,26946
F5112#F0,4331.0,1174568.0,1178899.0,116,262,26946
F5095#F0,4251.0,1174792.0,1179043.0,115,263,26946
F5086#F0,4302.0,1179566.0,1183868.0,100,264,26946
F5050#F0,4383.0,1192733.0,1197116.0,116,265,26946
F5029#F0,4469.0,1197233.879245283,1201702.879245283,130,266,26946
F5010#F0,4485.8007518796985,1234354.0,1238839.8007518798,68,267,26946
F4998#F0,4440.0,1185643.0,1190083.0,129,268,26946
F4985#F0,4326.0,1177786.0,1182112.0,125,269,26946
F4954#F0,4368.0,1190842.0,1195210.0,111,270,26946
F4920#F0,4476.0,1181784.0,1186260.0,127,271,26946
F4917#F0,4484.0,1351996.0,1356480.0,124,272,26946
F4872#F0,4500.485294117647,1282836.0,1287336.4852941176,150,273,26946
F4867#F0,4504.0,1138676.0,1143180.0,130,274,26946
F4842#F0,4324.0,1126923.0,1131247.0,102,275,26946
F4822#F0,4299.0,1132870.0,1137169.0,111,276,26946
F4798#F0,4308.0,1129950.0,1134258.0,131,277,26946
F4775#F0,4571.0,1300388.0,1304959.0,91,278,26946
F4759#F0,4587.442446043166,1315296.0,1319883.4424460432,89,279,26946
F4739#F0,4739.0,1177167.0,1181906.0,127,280,26946
F4709#F0,4572.0,1181168.0,1185740.0,102,281,26946
F4684#F0,4620.0,1181408.0,1186028.0,118,282,26946
F4670#F0,4742.0,1194060.0,1198802.0,105,283,26946
F4656#F0,4661.0,1323241.0,1327902.0,132,284,26946
F4634#F0,4677.411971830987,1341799.0,1346476.411971831,114,285,26946
F4628#F0,4603.0,1131262.0,1135865.0,107,286,26946
F4614#F0,4630.0,1125422.0,1130052.0,125,287,26946
F4578#F0,4470.0,1129888.0,1134358.0,108,288,26946
F4561#F0,4594.0,1140576.0,1145170.0,130,289,26946
F4545#F0,4550.0,1267259.0,1271809.0,85,290,26946
F4536#F0,4565.689655172413,1362941.0,1367506.6896551724,113,291,26946
F4524#F0,4768.0,1196508.0,1201276.0,109,292,26946
F4510#F0,4831.0,1181255.0,1186086.0,131,293,26946
F4479#F0,4743.0,1179255.0,1183998.0,109,294,26946
F4450#F0,4694.0,1131378.0,1136072.0,122,295,26946
F4436#F0,4716.0,1280550.0,1285266.0,98,296,26946
F4426#F0,4731.932432432432,1346497.0,1351228.9324324324,124,297,26946
F4397#F0,4940.0,1183504.0,1188444.0,133,298,26946
F4392#F0,5085.0,1169667.0,1174752.0,119,299,26946
F4368#F0,4905.0,1176992.0,1181897.0,140,300,26946
F4345#F0,4910.0,1178411.0,1183321.0,105,301,26946
F4337#F0,4989.0,1185281.0,1190270.0,130,302,26946
F4317#F0,4989.0,1189205.7715231788,1194194.7715231788,147,303,26946
F4310#F0,5075.0,1208268.0,1213343.0,132,304,26946
F4289#F0,5152.0,1188312.0,1193464.0,139,305,26946
F4261#F0,5265.0,1183111.0,1188376.0,127,306,26946
F4243#F0,5274.0,1158642.0,1163916.0,138,307,26946
F4221#F0,4810.0,1131382.0,1136192.0,130,308,26946
F4200#F0,5171.0,1135055.3181818181,1140226.3181818181,129,309,26946
F4175#F0,5943.0,1158450.0,1164393.0,116,310,26946
F4167#F0,4924.0,1181369.0,1186293.0,110,311,26946
F4148#F0,5082.0,1135726.0,1140808.0,129,312,26946
F4125#F0,4978.0,1128730.0,1133708.0,131,313,26946
F4104#F0,4952.0,1143195.0,1148147.0,113,314,26946
F4094#F0,5032.0,1146835.7484076435,1151867.7484076435,127,315,26946
F4075#F0,5362.0,1167950.0,1173312.0,120,316,26946
F4062#F0,5214.0,1196529.0,1201743.0,129,317,26946
F4046#F0,5260.0,1182214.0,1187474.0,133,318,26946
F4023#F0,5191.0,1182657.0,1187848.0,99,319,26946
F4016#F0,5211.0,1182027.0,1187238.0,114,320,26946
F3990#F0,5235.0,1185720.834375,1190955.834375,135,321,26946
F3978#F0,5220.0,1188016.0,1193236.0,108,322,26946
F3960#F0,5208.0,1176327.0,1181535.0,118,323,26946
F3940#F0,5235.0,1199825.0,1205060.0,128,324,26946
F3925#F0,5403.0,1180795.0,1186198.0,144,325,26946
F3909#F0,5302.0,1186129.0,1191431.0,134,326,26946
F3897#F0,5313.0,1189767.4325153374,1195080.4325153374,138,327,26946
F3878#F0,5501.0,1161581.0,1167082.0,133,328,26946
F3877#F0,5121.0,1141948.0,1147069.0,156,329,26946
F3856#F0,5229.0,1141830.0,1147059.0,121,330,26946
F3840#F0,5199.0,1156137.0,1161336.0,152,331,26946
F3829#F0,5506.0,1178127.0,1183633.0,158,332,26946
F3824#F0,5403.0,1181675.5753012048,1187078.5753012048,121,333,26946
F3799#F0,5419.225225225226,1199538.0,1204957.2252252253,134,334,26946
F3790#F0,5748.0,1184577.0,1190325.0,151,335,26946
F3770#F0,5290.0,1143620.0,1148910.0,146,336,26946
F3748#F0,5291.0,1130668.0,1135959.0,108,337,26946
F3742#F0,5425.0,1140792.0,1146217.0,112,338,26946
F3729#F0,5818.0,1144167.124260355,1149985.124260355,152,339,26946
F3702#F0,5835.162241887905,1238767.0,1244602.162241888,162,340,26946
F3688#F0,5606.0,1208975.0,1214581.0,125,341,26946
F3680#F0,5660.0,1186212.0,1191872.0,145,342,26946
F3654#F0,5813.0,1194481.0,1200294.0,143,343,26946
F3643#F0,5568.0,1198339.0,1203907.0,140,344,26946
F3631#F0,5922.0,1400638.0,1406560.0,155,345,26946
F3620#F0,5939.165217391304,1225299.0,1231238.1652173912,145,346,26946
F3604#F0,5738.0,1164843.0,1170581.0,145,347,26946
F3589#F0,5703.0,1183263.0,1188966.0,162,348,26946
F3582#F0,5709.0,1207174.0,1212883.0,127,349,26946
F3566#F0,5785.0,1189465.0,1195250.0,110,350,26946
F3546#F0,5862.0,1426021.0,1431883.0,134,351,26946
F3533#F0,5878.700854700855,1250246.0,1256124.7008547008,133,352,26946
F3518#F0,5829.0,1148399.0,1154228.0,150,353,26946
F3513#F0,5600.0,1140080.0,1145680.0,133,354,26946
F3499#F0,5508.0,1156018.0,1161526.0,146,355,26946
F3483#F0,5569.0,1143553.0,1149122.0,147,356,26946
F3478#F0,5681.0,1146765.22752809,1152446.22752809,108,357,26946
F3460#F0,5696.913165266106,1235317.0,1241013.9131652662,171,358,26946
F3448#F0,6123.0,1185028.0,1191151.0,155,359,26946
F3428#F0,5914.0,1186391.0,1192305.0,149,360,26946
F3411#F0,5866.0,1166131.0,1171997.0,131,361,26946
F3398#F0,5676.0,1142106.0,1147782.0,146,362,26946
F3391#F0,5842.0,1315405.0,1321247.0,132,363,26946
F3374#F0,5858.093663911845,1300625.0,1306483.0936639118,157,364,26946
F3361#F0,6079.0,1160001.0,1166080.0,150,365,26946
F3353#F0,5759.0,1140596.0,1146355.0,160,366,26946
F3334#F0,5736.0,1137576.0,1143312.0,142,367,26946
F3322#F0,5708.0,1164051.0,1169759.0,180,368,26946
F3318#F0,5921.0,1291427.0,1297348.0,147,369,26946
F3297#F0,5937.046070460704,1338154.0,1344091.0460704607,139,370,26946
F3292#F0,6296.0,1141389.0,1147685.0,105,371,26946
F3281#F0,6098.0,1191130.0,1197228.0,117,372,26946
F3271#F0,6377.0,1203583.0,1209960.0,154,373,26946
F3252#F0,6129.0,1208962.0,1215091.0,154,374,26946
F3238#F0,6229.0,1303833.0,1310062.0,160,375,26946
F3231#F0,6245.6106666666665,1319148.0,1325393.6106666666,138,376,26946
F3225#F0,5978.0,1128055.0,1134033.0,167,377,26946
F3197#F0,6204.0,1118448.0,1124652.0,147,378,26946
F3189#F0,5929.0,1137367.0,1143296.0,145,379,26946
F3178#F0,5868.0,1139427.0,1145295.0,156,380,26946
F3161#F0,6139.0,1262958.0,1269097.0,138,381,26946
F3155#F0,6155.112860892389,1347962.0,1354117.1128608924,145,382,26946
F3145#F0,6512.0,1174339.0,1180851.0,133,383,26946
F3141#F0,6300.0,1189962.0,1196262.0,151,384,26946
F3122#F0,6456.0,1187066.0,1193522.0,131,385,26946
F3117#F0,6312.0,1184547.0,1190859.0,169,386,26946
F3104#F0,6491.0,1279188.0,1285679.0,125,387,26946
F3102#F0,6507.772609819122,1382301.0,1388808.7726098192,184,388,26946
F3092#F0,6343.0,1177703.0,1184046.0,156,389,26946
F3076#F0,6384.0,1177939.0,1184323.0,148,390,26946
F3071#F0,6436.0,1185966.0,1192402.0,107,391,26946
F3055#F0,6521.0,1196381.0,1202902.0,131,392,26946
F3038#F0,6470.0,1181830.0,1188300.0,130,393,26946
F3032#F0,6461.0,1184837.2010178117,1191298.2010178117,168,394,26946
F3018#F0,6279.0,1139965.0,1146244.0,142,395,26946
F3010#F0,6289.0,1131697.0,1137986.0,111,396,26946
F3001#F0,6926.0,1175079.0,1182005.0,163,397,26946
F2998#F0,6220.0,1169659.0,1175879.0,118,398,26946
F2985#F0,6540.0,1200293.0,1206833.0,149,399,26946
F2980#F0,6377.0,1203301.253132832,1209678.253132832,149,400,26946
F2961#F0,6716.0,1150912.0,1157628.0,148,401,26946
F2949#F0,6408.0,1148377.0,1154785.0,157,402,26946
F2945#F0,6695.0,1178562.0,1185257.0,170,403,26946
F2924#F0,6584.0,1193462.0,1200046.0,147,404,26946
F2912#F0,6659.0,1185236.0,1191895.0,128,405,26946
F2901#F0,6575.0,1188162.5086419752,1194737.5086419752,127,406,26946
F2895#F0,6572.0,1222843.0,1229415.0,170,407,26946
F2886#F0,6768.0,1192892.0,1199660.0,136,408,26946
F2871#F0,6696.0,1193146.0,1199842.0,131,409,26946
F2862#F0,6706.0,1188399.0,1195105.0,137,410,26946
F2851#F0,6708.0,1201956.0,1208664.0,132,411,26946
F2837#F0,6896.0,1204880.4671532847,1211776.4671532847,172,412,26946
F2836#F0,6641.0,1182830.0,1189471.0,166,413,26946
F2808#F0,6779.0,1201081.0,1207860.0,149,414,26946
F2794#F0,6759.0,1174395.0,1181154.0,155,415,26946
F2783#F0,6569.0,1125857.0,1132426.0,151,416,26946
F2770#F0,6483.0,1137513.0,1143996.0,163,417,26946
F2763#F0,6597.0,1140240.8489208634,1146837.8489208634,121,418,26946
F2749#F0,6612.782296650718,1216125.0,1222737.7822966508,150,419,26946
F2744#F0,7235.0,1166831.0,1174066.0,79,420,26946
F2736#F0,6703.0,1152198.0,1158901.0,151,421,26946
F2731#F0,6738.0,1149232.0,1155970.0,197,422,26946
F2725#F0,7650.0,1177915.0,1185565.0,163,423,26946
F2719#F0,6973.0,1180699.6690307327,1187672.6690307327,153,424,26946
F2704#F0,6989.44575471698,1258886.0,1265875.4457547169,159,425,26946
F2696#F0,8115.0,1203984.0,1212099.0,142,426,26946
F2681#F0,6920.0,1173821.0,1180741.0,161,427,26946
F2680#F0,7069.0,1184039.0,1191108.0,153,428,26946
F2671#F0,7109.0,1185285.0,1192394.0,142,429,26946
F2652#F0,7590.0,1188047.902097902,1195637.902097902,166,430,26946
F2637#F0,7607.651162790698,1248807.0,1256414.6511627906,134,431,26946
F2634#F0,6901.0,1189697.0,1196598.0,184,432,26946
F2621#F0,6940.0,1194828.0,1201768.0,180,433,26946
F2609#F0,6785.0,1124611.0,1131396.0,133,434,26946
F2605#F0,6891.0,1124268.0,1131159.0,147,435,26946
F2594#F0,7067.0,1126852.524137931,1133919.524137931,149,436,26946
F2591#F0,7083.20871559633,1278559.0,1285642.2087155962,161,437,26946
F2580#F0,7194.0,1159469.0,1166663.0,130,438,26946
F2576#F0,7409.0,1182879.0,1190288.0,151,439,26946
F2568#F0,6987.0,1134777.0,1141764.0,156,440,26946
F2563#F0,7003.0,1133790.0,1140793.0,175,441,26946
F2554#F0,7125.0,1136360.9523809522,1143485.9523809522,171,442,26946
F2548#F0,7141.119909502262,1244732.0,1251873.1199095023,184,443,26946
F2546#F0,7303.0,1196728.0,1204031.0,138,444,26946
F2526#F0,7061.0,1167062.0,1174123.0,163,445,26946
F2520#F0,7805.0,1144929.0,1152734.0,186,446,26946
F2514#F0,7090.0,1127177.0,1134267.0,162,447,26946
F2504#F0,7205.0,1129698.648769575,1136903.648769575,112,448,26946
F2493#F0,7221.082589285714,1251683.0,1258904.0825892857,186,449,26946
F2482#F0,7237.1651785714275,1154785.0,1162022.1651785714,185,450,26946
F2463#F0,7217.0,1155593.0,1162810.0,204,451,26946
F2457#F0,7414.0,1190603.0,1198017.0,170,452,26946
F2448#F0,7105.0,1136111.0,1143216.0,167,453,26946
F2445#F0,7478.0,1312911.0,1320389.0,158,454,26946
F2440#F0,7494.471365638766,1313776.0,1321270.4713656388,178,455,26946
F2426#F0,7263.0,1163753.0,1171016.0,144,456,26946
F2416#F0,7614.0,1198956.0,1206570.0,181,457,26946
F2411#F0,7544.0,1184210.0,1191754.0,140,458,26946
F2403#F0,7534.0,1186702.0,1194236.0,129,459,26946
F2399#F0,7719.0,1292436.0,1300155.0,158,460,26946
F2394#F0,7735.7804347826095,1343899.0,1351634.7804347826,170,461,26946
F2381#F0,7578.0,1144595.0,1152173.0,166,462,26946
F2373#F0,7499.0,1184693.0,1192192.0,175,463,26946
F2366#F0,7526.0,1203412.0,1210938.0,171,464,26946
F2357#F0,7604.0,1197523.0,1205127.0,131,465,26946
F2345#F0,7698.0,1279726.0,1287424.0,106,466,26946
F2335#F0,7714.5193133047205,1370220.0,1377934.5193133047,159,467,26946
F2333#F0,7977.0,1181225.0,1189202.0,178,468,26946
